"Gene","waldStat","df","pvalue","FDR"
"nat8l",2.99671243273401,2,0.223497239470546,0.544254926074688
"mmp30",2.99516564028026,2,0.223670158251016,0.544254926074688
"dachd",2.97826341844106,2,0.22556842952026,0.548003898258666
"hist1h2a10.1",6.9317983620689,5,0.225762169353042,0.548003898258666
"ccbe1",2.96665682813284,2,0.226881275425829,0.549194488479795
"plekha1b",6.91423444586221,5,0.227097348592276,0.549194488479795
"vwf",2.96332276842035,2,0.22725980871127,0.549194488479795
"nr3c2",6.90937960349578,5,0.227467578540336,0.549194488479795
"jag1b",6.90720036122811,5,0.22763393285078,0.549194488479795
"si:ch211-175m2.5",4.3264286438129,3,0.228304877809445,0.550145572224456
"klf7a",2.94817796460139,2,0.228987243481446,0.550486903432309
"si:dkey-185e18.7",6.88935108261337,5,0.229000336588792,0.550486903432309
"smc2",6.86583281304395,5,0.230811256088273,0.554170020656385
"haus4",6.83648691401177,5,0.233087782291368,0.557200993496825
"tgm2b",6.82687803442728,5,0.233837283174109,0.557200993496825
"ccne1",2.90391381319377,2,0.234111704798277,0.557200993496825
"tmsb",2.90371282334201,2,0.234135233018911,0.557200993496825
"rtn4r",2.90343143385991,2,0.234168176932355,0.557200993496825
"spc25",6.81975477148599,5,0.234394208238636,0.557200993496825
"pear1",6.81497579000812,5,0.234768471297676,0.557200993496825
"ebf2",2.89565613455663,2,0.235080312647057,0.557200993496825
"cdk1",6.81025764810308,5,0.235138461171605,0.557200993496825
"cbfb",2.89505749804401,2,0.235150687007971,0.557200993496825
"slc4a11",6.81002449567364,5,0.235156757315813,0.557200993496825
"pbx1b",6.7999179729439,5,0.235950992944186,0.558417349967907
"six3a",2.88346562947084,2,0.23651756227048,0.559092644225583
"gpatch4",6.78818411809743,5,0.236875932610542,0.559274767256245
"pwp2h",6.78309125396123,5,0.237278329321131,0.559298159588266
"hpse2",2.8756089206866,2,0.237448514432846,0.559298159588266
"adarb1b",6.77223966652623,5,0.238137641603252,0.560043175112908
"CU469539.1",6.76983728121142,5,0.238328232467565,0.560043175112908
"cdc14b",6.75719783278203,5,0.239333072244188,0.561367306741979
"ppan",6.75564863738876,5,0.23945647692012,0.561367306741979
"kif20ba",6.74107194328858,5,0.240620221295158,0.563431095329534
"smad1",6.72928920867805,5,0.24156435391711,0.563500429952673
"xpr1a",6.72867984158134,5,0.241613265495978,0.563500429952673
"si:dkey-108k21.10",6.72648586437953,5,0.241789436103896,0.563500429952673
"sdk2a",2.83869973838203,2,0.241871213720097,0.563500429952673
"csgalnact1a",2.83708075185338,2,0.24206708610643,0.563500429952673
"slc2a11b",6.71124087999929,5,0.243016527887963,0.565048956071662
"barx1",2.7978564045307,2,0.246861407698726,0.573009166121329
"depdc1a",6.65960596873748,5,0.247211281137102,0.573009166121329
"si:ch211-237l4.6",2.79426770680512,2,0.247304760831036,0.573009166121329
"tnk1",2.78634157461059,2,0.248286790583483,0.574075873546124
"hivep3b",6.64580382434603,5,0.248342681715124,0.574075873546124
"hoxa2b",4.1166501287395,3,0.249140402239915,0.574771579088638
"lect2l",2.77882337484536,2,0.249221881878474,0.574771579088638
"csf3r",2.75428534688325,2,0.252298423103058,0.581192659477263
"adgra2",6.58695257370918,5,0.25321515260099,0.582629309456908
"CT476811.1",2.73929159045112,2,0.254196981393234,0.584212253190462
"si:ch211-63i20.3",2.72331926231342,2,0.256235168006044,0.587264642263571
"si:ch211-244o22.2",6.54838839730037,5,0.256450637883781,0.587264642263571
"pcdh19",6.54280301940504,5,0.256922056916403,0.587264642263571
"si:dkeyp-26a9.2",6.54220046560785,5,0.256972956497389,0.587264642263571
"adra1aa",6.53966703210826,5,0.257187054311429,0.587264642263571
"pdzd2",2.71111209168332,2,0.257803903800961,0.587264642263571
"MAGI3",6.53039533674447,5,0.257971848049785,0.587264642263571
"ppap2d",2.70740965832979,2,0.258281596707128,0.587264642263571
"aopep",6.51955851096689,5,0.258891616940672,0.587264642263571
"col4a6",6.51851601186867,5,0.258980240408495,0.587264642263571
"TENM2",2.70169549653107,2,0.259020583293275,0.587264642263571
"plxna2",6.5174608537077,5,0.259069965425127,0.587264642263571
"grb10a",6.50728519408614,5,0.259936561108003,0.588557953852744
"CR762483.1",2.6842234885025,2,0.261293300929864,0.590956862626358
"sytl3",6.48288980283805,5,0.262023857750057,0.591935715008083
"BX276117.1",6.4701665495159,5,0.263117915522987,0.593599532008005
"CR626882.3",2.66742249724633,2,0.263497539547973,0.593599532008005
"dusp2",6.45987510490689,5,0.264005600107497,0.593599532008005
"RNF224",2.66352665616466,2,0.264011312049268,0.593599532008005
"pdgfc",2.66169423546817,2,0.264253312790284,0.593599532008005
"adamtsl3",6.45329577776612,5,0.264574380948961,0.593649965379836
"ppp1r1c",2.65347982708795,2,0.265340887019674,0.59439478267467
"itga5",6.44256378561905,5,0.265504309363736,0.59439478267467
"wnt11",6.43423174175779,5,0.266228123062031,0.59534477913084
"pcdh7a",6.4062725493067,5,0.268668753430245,0.599937130037493
"nav3",6.40380183412006,5,0.26888530325121,0.599937130037493
"calca",6.39040663648676,5,0.270061824167906,0.601886666419055
"adgrl2a",6.38515642681979,5,0.270524100247342,0.602241781961609
"enpp1",6.37555556328994,5,0.271371112766078,0.60345164673262
"CR376857.2",6.36282540804044,5,0.272497523611572,0.604705484633294
"klhl29",2.59799624896702,2,0.272804972788122,0.604705484633294
"rasgrp2",2.59768453378945,2,0.272847494826994,0.604705484633294
"arpc5lb",2.5886675837826,2,0.274080398105608,0.606761504937582
"apof",6.31344787833412,5,0.276902596451906,0.611984078033173
"lmo1",2.56490995957249,2,0.277355561670624,0.611984078033173
"kif15",6.3045606264797,5,0.277701537448384,0.611984078033173
"lzts1",6.30442579982371,5,0.277713672357827,0.611984078033173
"zgc:163040.1",2.56042169378688,2,0.27797868333197,0.611984078033173
"arhgef4",6.28243661125265,5,0.279698525110063,0.615089234423456
"zgc:174862",6.27232156034219,5,0.280615397563749,0.616160037204714
"dscc1",6.27022954916297,5,0.280805328826696,0.616160037204714
"dgkg",6.25936144090794,5,0.281793700116054,0.616441029453765
"pum3",6.25903459773468,5,0.281823467364076,0.616441029453765
"zgc:162297",2.53266381551415,2,0.281863629664725,0.616441029453765
"hist1h2a6",6.23854844903021,5,0.283694302717868,0.618868040731239
"rbfox3b",6.236837537018,5,0.283850997544598,0.618868040731239
"syncrip",6.23622329522554,5,0.283907270194613,0.618868040731239
"her15.2",2.51436956267283,2,0.284453699708496,0.619380016451797
"nr4a3",6.21961514865291,5,0.285432197366106,0.62083064372409
"igfbp5b",6.19935785395125,5,0.287301076150335,0.624212611351765
"pde4cb",2.48117370841619,2,0.289214441414904,0.626914146108503
"znfl2a",6.17741808372689,5,0.289336224392647,0.626914146108503
"BX284638.2",6.17575957882169,5,0.289490536281492,0.626914146108503
"lrpprc",6.16940866175829,5,0.290082051859357,0.627483436309786
"CABZ01077176.1",3.7410636652822,3,0.290816241649409,0.627483436309786
"gpr37b",4.96394140886213,4,0.291017383479438,0.627483436309786
"si:dkey-25o16.4",6.15568211672309,5,0.291363823351498,0.627483436309786
"samsn1a",3.73543758554012,3,0.29148566275942,0.627483436309786
"slc25a15a",2.46442064043698,2,0.291647230960887,0.627483436309786
"FP236822.2",6.1262142022056,5,0.294130776542916,0.632142685153856
"si:dkey-220k22.1",6.1226433875921,5,0.294467483189705,0.632182890476386
"prc1a",6.11154533534317,5,0.295515922360301,0.633749356690699
"lpar1",6.10738915648061,5,0.295909322131643,0.633909194394081
"cfd",6.10103860846725,5,0.296511231971855,0.634514886071096
"dkk1a",2.42711724731913,2,0.29713799345404,0.635172398910356
"cdc6",6.07933771370808,5,0.298575400564568,0.637559501957424
"nrg2a",6.07067037183209,5,0.299403007764939,0.638640750468562
"meis2a",6.05905307958275,5,0.300515141839642,0.639989143385559
"apoa2",3.65932054868232,3,0.300679003984966,0.639989143385559
"BX465862.4",2.38142012310116,2,0.304005324918338,0.6457132515367
"uacab",6.02268412533674,5,0.304017909174221,0.6457132515367
"grm6a",2.37480802752349,2,0.305012044264763,0.646141880072074
"si:ch211-117c9.5",6.01224262353214,5,0.305029480325652,0.646141880072074
"plce1",6.0105389699149,5,0.305194781382131,0.646141880072074
"klf17",4.81950029509542,4,0.306324240221838,0.647843180384057
"BX510306.1",2.35660692404101,2,0.307800491112792,0.650273513636802
"sox6",5.95921909614604,5,0.310207328339869,0.654206571872036
"sema7a",5.95806977412764,5,0.310320320561031,0.654206571872036
"galnt1",5.9512410192052,5,0.310992334550249,0.654508575266964
"sema3ga",5.94992439221299,5,0.311122034017747,0.654508575266964
"FP102806.1",2.32886984516929,2,0.312098972294081,0.655869721903417
"ipo7",5.92800407674325,5,0.313287603591269,0.657508755369411
"mafaa",2.31511185142108,2,0.314253301465383,0.657508755369411
"spry4",5.91803147513811,5,0.314276714289916,0.657508755369411
"col1a1b",5.91248118541813,5,0.314828262191192,0.657508755369411
"slc23a2",5.91225295298481,5,0.314850958438715,0.657508755369411
"prex2",5.90976127069919,5,0.315098823215442,0.657508755369411
"mki67",5.90760783777176,5,0.315313162521791,0.657508755369411
"dchs1b",5.90030040768357,5,0.316041345645766,0.657508755369411
"oaz2a",5.89882548615156,5,0.316188479858498,0.657508755369411
"BX511034.7",4.72781147891068,4,0.316382606380354,0.657508755369411
"ZNF423",2.30075638926249,2,0.31651704169443,0.657508755369411
"TCERG1L",5.88740025868379,5,0.317330036972522,0.658034364169877
"pcnx1",5.88445892688985,5,0.317624439852277,0.658034364169877
"ror1",5.88307459707243,5,0.317763073240987,0.658034364169877
"rdh10a",4.70905100889128,4,0.318473766417135,0.658819820642315
"si:ch211-136m16.8",5.86518736969959,5,0.319558617178681,0.659250083080045
"bmp5",2.28131971922957,2,0.319608055771409,0.659250083080045
"ptprc",2.28016330421502,2,0.319792908985249,0.659250083080045
"si:ch73-22o12.1",5.86072069491369,5,0.320008214372356,0.659250083080045
"slco1c1",2.27661036565074,2,0.320361516171772,0.659294714440459
"CT025912.2",2.26177489155346,2,0.322746709089513,0.663516502244005
"cyp26a1",5.80104218708987,5,0.326062309216465,0.669354792334073
"gfra2a",5.79910833964568,5,0.326259956625612,0.669354792334073
"e2f7",5.78181111009463,5,0.328031911456241,0.671758520984843
"bmf2",5.78107575181309,5,0.3281074063764,0.671758520984843
"KCNMA1",2.22163576027701,2,0.329289531542011,0.673485173565347
"BX088707.3",5.75113343642438,5,0.331192756562651,0.676167178390908
"ntn1a",2.20957602355216,2,0.33128110249132,0.676167178390908
"rlbp1b",2.2063712735625,2,0.331812364573078,0.676175384532169
"nectin1a",2.20544918563662,2,0.331965379931286,0.676175384532169
"ifi46",2.2012861479128,2,0.332657091787002,0.676337152029258
"BX000522.1",5.7363407953784,5,0.332725218654233,0.676337152029258
"si:ch211-1e14.1",2.19580792843431,2,0.333569525123986,0.676918195867873
"ndst3",2.19239816506356,2,0.334138706753972,0.676918195867873
"DOCK9",5.72103704735652,5,0.334316329845514,0.676918195867873
"si:dkeyp-41f9.4",2.18927074289564,2,0.334661611883026,0.676918195867873
"elmsan1b",3.39443691898194,3,0.334713574717364,0.676918195867873
"mc5ra",2.17968708944545,2,0.336269100666692,0.679350396762692
"nme2b.2",5.69917208305506,5,0.336599668416123,0.679350396762692
"ckap5",5.6844658141773,5,0.338142097429322,0.681465360655383
"si:ch211-126c2.4",5.68264773636478,5,0.338333154409891,0.681465360655383
"mybbp1a",5.66284305707796,5,0.340419689124454,0.683867713404333
"iqsec2a",2.15504718302809,2,0.340437545048122,0.683867713404333
"mef2ab",5.66029702544331,5,0.340688634214718,0.683867713404333
"aff2",5.65710828503764,5,0.341025697631941,0.683867713404333
"FP325123.1",5.65345212996607,5,0.341412479511091,0.683867713404333
"stxbp4",2.14528566310563,2,0.342103200512967,0.683867713404333
"CU929568.2",2.14512734922101,2,0.342130281428081,0.683867713404333
"ptprn2",2.14426486315528,2,0.342277854545931,0.683867713404333
"ebf3a",5.63900806294146,5,0.342943753507463,0.684510222864294
"ect2",5.63502852295133,5,0.343366551467548,0.684666704430778
"epb41a",2.13509033340422,2,0.343851580515035,0.68494683573536
"BX323575.1",2.13304987004931,2,0.34420256780355,0.684959664457915
"rfc5",5.61982452578577,5,0.344985493233828,0.685253410899485
"pde7a",5.61931760736881,5,0.345039569572628,0.685253410899485
"ret",2.12563105628928,2,0.345481726169364,0.685446778068558
"bcl6b",5.60991726600751,5,0.346043524039062,0.685876895104342
"si:ch211-113a14.24",5.60519638182669,5,0.346548542427281,0.686193727435692
"brip1",5.59745357665351,5,0.347378032208174,0.68715176918393
"si:ch211-113a14.19.1",5.59187335726385,5,0.347976768114875,0.687651903590827
"hoxc8a",4.44876620787818,4,0.348665782949916,0.687946151938173
"si:dkey-261m9.12",5.5840474103457,5,0.348817767179919,0.687946151938173
"smarca5",5.56710364594054,5,0.35064381629253,0.688908296947834
"si:dkeyp-68b7.12",2.09591539519926,2,0.350653158108237,0.688908296947834
"gfra2b",2.09582428949221,2,0.350669131724005,0.688908296947834
"tbc1d10c",5.56587810881568,5,0.350776171002186,0.688908296947834
"mphosph10",5.56345211483772,5,0.351038282096658,0.688908296947834
"slco3a1",5.55136026558164,5,0.352346904456799,0.690794522741733
"ndst2b",5.54794661054351,5,0.352717001236921,0.690838816215762
"SCARF2",3.26084668469045,3,0.353129338722265,0.690965674586479
"celf4",5.52930951236912,5,0.354742689571824,0.693227518452224
"hivep3a",5.52710655808475,5,0.354982703110847,0.693227518452224
"spc24",5.52188977429309,5,0.355551557831799,0.693657013709142
"prex1",5.51052317511117,5,0.356793356292959,0.695397247363139
"abcb11a",2.05856892725627,2,0.357262503448652,0.695629634530775
"zeb2a",5.50301971580977,5,0.35761487166919,0.695634407904452
"syk",2.05346359554665,2,0.35817564021309,0.696017231249392
"ncam3",3.21952064542423,3,0.35900185111745,0.696017231249392
"si:dkey-30c15.10",5.48957150148607,5,0.359090758766422,0.696017231249392
"zgc:152977",2.04687410165674,2,0.359357684508561,0.696017231249392
"eppk1",5.48367292763226,5,0.359739525456777,0.696017231249392
"si:dkeyp-97a10.1",4.35642860233984,4,0.359912330847271,0.696017231249392
"akap12a",4.33986889055017,4,0.361959288088916,0.698487444958554
"aldocb",5.4629412009667,5,0.362026627203888,0.698487444958554
"dachc",2.02925908585397,2,0.362536709246743,0.698487444958554
"hist1h2a4",5.45780329358284,5,0.362595092151523,0.698487444958554
"CABZ01050944.1",2.00956033594154,2,0.36612511198428,0.704604765367618
"notum1b",5.41243338783432,5,0.36764343941044,0.706842512135353
"vwde",1.99402572730013,2,0.368979990149139,0.70729914196087
"dchs1a",5.39670217387895,5,0.369405843574298,0.70729914196087
"msi2b",5.39503591510705,5,0.369592879608607,0.70729914196087
"ahcy",1.99064072948785,2,0.369605017158418,0.70729914196087
"peak1",5.3844861666363,5,0.37077868504799,0.70729914196087
"matn4",5.38350986516275,5,0.370888562803179,0.70729914196087
"s1pr2",5.38347401723467,5,0.370892597756826,0.70729914196087
"aldh3b2",1.98271300675991,2,0.371072987699629,0.70729914196087
"cep131",1.98265904055152,2,0.371083000535809,0.70729914196087
"anxa1c",5.3629788161152,5,0.373204728518228,0.710661877676473
"zgc:194627",5.34855519090556,5,0.374838178010267,0.713044046843511
"si:ch211-263k4.2",5.34560363538098,5,0.375173074948849,0.713044046843511
"ccnb3",5.31736032128529,5,0.378388657859019,0.717496766083905
"SRCIN1",5.31575660378838,5,0.378571841449712,0.717496766083905
"slc16a1a",1.94255723475774,2,0.378598645685119,0.717496766083905
"rbpms2b",5.3062994534357,5,0.379653379746782,0.718810398987242
"hey2",5.29930624160148,5,0.380454568239555,0.719115327860213
"BX072554.1",5.29693823983081,5,0.380726137849135,0.719115327860213
"epha7",5.29542618506777,5,0.380899617825354,0.719115327860213
"edn2",5.26413293791903,5,0.384502693924464,0.722433129190213
"ipo11",5.26240283135527,5,0.384702606805132,0.722433129190213
"syt5b",1.90913045256494,2,0.384979487135059,0.722433129190213
"hist1h2a11",5.25763460958759,5,0.385253957131554,0.722433129190213
"ccdc3b",4.15470471590318,4,0.38547352911821,0.722433129190213
"pde10a",5.25503451227066,5,0.385554844783793,0.722433129190213
"dhrs3b",4.15370470137588,4,0.385603653931911,0.722433129190213
"gria4a",5.25290447494933,5,0.385801461416713,0.722433129190213
"skib",5.25181575889141,5,0.385927556941653,0.722433129190213
"tbx2a",1.90209729642855,2,0.386335680738971,0.722516776396118
"adarb2",5.24482015394004,5,0.386738492833902,0.722590341873869
"cbx3a",5.2363988979182,5,0.387716302832919,0.723737098621449
"tuba8l",5.22904549360821,5,0.388571561685139,0.724653156313374
"rrp1",5.22589375932602,5,0.388938543949172,0.724657755736602
"hk2",1.88133100599145,2,0.390367957848099,0.725056453622997
"gata4",4.11709730810217,4,0.390390348564893,0.725056453622997
"aplp1",1.88096700813297,2,0.390439010864026,0.725056453622997
"nes",1.88008415372303,2,0.390611399310981,0.725056453622997
"CNNM4",1.87577246002306,2,0.391454406035947,0.725943432089052
"ccnf",5.17750329069937,5,0.39460395560969,0.729427589551749
"arrdc1b",5.1774269500365,5,0.394612939164968,0.729427589551749
"atp8a1",5.17368689521487,5,0.395053234926018,0.729427589551749
"oit3",1.85701882300901,2,0.395142266131384,0.729427589551749
"si:ch73-18b11.2",1.85688977277498,2,0.395167763554947,0.729427589551749
"cgnl1",5.16634439753261,5,0.395918632693095,0.730135660291163
"agtr1b",5.15168706768613,5,0.397650154117541,0.732649218151689
"zfhx3",1.83934811261499,2,0.39864895702379,0.733809376447494
"il1b",4.04976877332359,4,0.399312278551273,0.733990744624323
"odc1",5.13619624588625,5,0.399485908291508,0.733990744624323
"BX005058.2",5.12716996064223,5,0.400558308183303,0.734733669317797
"ca10a",1.82826640577549,2,0.400863943250734,0.734733669317797
"lpin1",1.82759264269448,2,0.400999009662882,0.734733669317797
"tyr",1.82132812660674,2,0.402257011200677,0.736359979987979
"fhdc2",2.92574911618759,3,0.403215446282164,0.737291676467854
"nuak1a",5.10243174805267,5,0.403507718308363,0.737291676467854
"CABZ01079281.1",4.01363339348571,4,0.40416391486512,0.737812546144958
"si:dkey-163f12.11",1.80550140813001,2,0.405452843644318,0.739307273387665
"dock9b",5.08390468184687,5,0.405726476491923,0.739307273387665
"CR774179.2",1.79552159446992,2,0.407481071684123,0.740649743571634
"hist1h4l.22",2.89872458518893,3,0.407504860887569,0.740649743571634
"cdo1",3.98316634286856,4,0.408288831216179,0.740649743571634
"cdca8",5.06086093237475,5,0.408497919154317,0.740649743571634
"rad18",5.0605350778175,5,0.4085372027863,0.740649743571634
"gng13b",5.05827452724917,5,0.408809796844632,0.740649743571634
"CU459186.4",5.05610828606122,5,0.40907113603705,0.740649743571634
"ca2",1.78476771116461,2,0.409677974647678,0.741073533757583
"tgfb2",5.04551765208913,5,0.410350465976249,0.741615205782529
"iqgap3",5.04175904031636,5,0.410805160822744,0.741762633710823
"si:ch211-210g13.5",5.0226042084804,5,0.413127775347763,0.745279507614658
"rbpjb",5.01129689567774,5,0.414503054734754,0.747082568279864
"zfpm2a",5.00425975833761,5,0.415360541089706,0.747571558704744
"cmya5",1.75290287369752,2,0.416257409665067,0.747571558704744
"rcn3",1.7525154858686,2,0.416338044001107,0.747571558704744
"efemp2b",4.99264297023285,5,0.416778710498695,0.747571558704744
"adgra1a",1.7497850000167,2,0.41690683475091,0.747571558704744
"hsp90aa1.2",4.99058235343316,5,0.417030612979658,0.747571558704744
"melk",4.97938321134655,5,0.418401475034249,0.749353272403681
"col8a2",4.97565087661695,5,0.418859020686155,0.749497509562625
"tnnt2a",1.73650180437494,2,0.419684977718067,0.750300122035538
"nkx2.3",4.96196099609212,5,0.420540160946491,0.751153495023921
"si:dkey-201c13.2",1.72967825376921,2,0.421119293951067,0.751166542244418
"FRMD5",4.95408057801322,5,0.42150995613573,0.751166542244418
"CU062632.1",1.72701227086698,2,0.42168101667242,0.751166542244418
"parvb",2.80014363444992,3,0.423476272813392,0.753689194586413
"pde4d",4.93311984715842,5,0.424096804182199,0.754118467544018
"nfkbiaa",4.92748228395672,5,0.424794376291214,0.754274746351581
"zgc:194989",4.92417544020171,5,0.42520391156467,0.754274746351581
"fhl1b",4.92101632665101,5,0.425595398438411,0.754274746351581
"zgc:92912",1.70802978679701,2,0.425702346783941,0.754274746351581
"nfkb2",4.91444637796311,5,0.426410339452723,0.754856415700814
"gfra1a",4.90766852133562,5,0.427252163088623,0.755673754644291
"msh6",4.90438190279038,5,0.42766076738848,0.755724093838488
"cabp5a",3.83424548360164,4,0.428902793757769,0.757245785071443
"knl1",4.8857250040088,5,0.429985199756321,0.758483209508044
"asb5b",1.68486260286122,2,0.430662179951773,0.759003912893727
"pola2",4.87336494177778,5,0.431529737965675,0.7598592728749
"kifc1",4.85325587373492,5,0.434050455063292,0.763621508553826
"f3a",4.84474298343886,5,0.435120488044511,0.764827170851006
"zgc:162160",1.63923655307338,2,0.440599809694857,0.773394324865208
"met",4.80000353074194,5,0.440772520157083,0.773394324865208
"tdrd7a",1.63501831004271,2,0.441530068903146,0.773512191518645
"cad",4.79289226421152,5,0.441675295958276,0.773512191518645
"VSTM2B",1.63202411975686,2,0.442191576471087,0.773512191518645
"si:ch211-222n4.2",1.63109948212257,2,0.44239605722168,0.773512191518645
"ccnd1",4.78093352636373,5,0.443196167162072,0.774230211175921
"pag1",1.62368026002739,2,0.444040222243849,0.774546917888025
"triob",4.77339461483735,5,0.44415668329595,0.774546917888025
"si:ch211-113a14.12",4.76895908167475,5,0.444722433883228,0.774853811183047
"si:dkey-65b13.1",3.71831847162557,4,0.44546721435754,0.775471823242373
"asip2b",4.76003966226473,5,0.445861511634247,0.775479164592199
"hist1h4l.7",4.74462222564162,5,0.447834867021716,0.778230520663611
"cdc20",4.73821146470611,5,0.44865706232155,0.778888941628906
"FP236476.1",2.64423993782729,3,0.449786446646929,0.778888941628906
"bscl2l",4.72776063732945,5,0.449999479167946,0.778888941628906
"cryba2b",1.59270196717158,2,0.45097156800429,0.778888941628906
"fstl1a",4.71872621108209,5,0.451162026256395,0.778888941628906
"si:dkey-225f5.4",4.71433626035561,5,0.451727615019562,0.778888941628906
"rnf24",1.58932713521683,2,0.451733187036825,0.778888941628906
"CR382372.1",2.62983686971952,3,0.452282752445501,0.778888941628906
"iffo2b",4.70593001560228,5,0.45281191177137,0.778888941628906
"BX649276.1",1.58439184613178,2,0.452849280465073,0.778888941628906
"CR788236.1",1.58173223880344,2,0.453451881679403,0.778888941628906
"fhl3b",4.69465120779817,5,0.454269328848591,0.778888941628906
"spdl1",4.69462983134506,5,0.454272093877878,0.778888941628906
"hs3st4",1.57728106656913,2,0.454462201752199,0.778888941628906
"sfrp2",1.57624909416461,2,0.454696758486569,0.778888941628906
"si:ch211-197h24.8",2.61264479574443,3,0.455277062074637,0.778888941628906
"BX927333.1",1.57082808913683,2,0.455930886992135,0.778888941628906
"cebpd",4.68098756424998,5,0.456038885512792,0.778888941628906
"erfl3",4.6809866969675,5,0.456038997971248,0.778888941628906
"brsk2b",1.57030713500599,2,0.456049662000023,0.778888941628906
"pip5k1cb",3.63054123805411,4,0.458308735307145,0.7799929105077
"heatr1",4.66198537229822,5,0.458507052374063,0.7799929105077
"CABZ01086127.1",4.66181033746749,5,0.458529826366056,0.7799929105077
"CABZ01069040.1",1.55885385109106,2,0.45866878736801,0.7799929105077
"tuba1a",4.65666948142909,5,0.459199026091713,0.7799929105077
"ephb2b",4.6545964349853,5,0.459469053650022,0.7799929105077
"igfbp2a",3.62097062956933,4,0.459724382999517,0.7799929105077
"zgc:112332",4.65178933721929,5,0.459834854685626,0.7799929105077
"UTP14C",4.64274704655386,5,0.461014420986277,0.781327083478874
"spon2a",3.60506772477381,4,0.462083391283777,0.782030837012293
"raver1",4.6335476841746,5,0.462216415236139,0.782030837012293
"dkk2",4.62731029712004,5,0.463032505959694,0.782573285109382
"nbeaa",4.62508158833624,5,0.463324324232265,0.782573285109382
"caskin1",4.62095749680777,5,0.463864617740842,0.782820764065191
"sostdc1a",3.58562006958733,4,0.464979590899288,0.783562849189528
"st6galnac5a",4.61159502892073,5,0.465092636842879,0.783562849189528
"pcdh11",4.60472673996414,5,0.465994788108585,0.783671253328919
"sema5a",1.52671616274319,2,0.466098599013569,0.783671253328919
"mtss1la",4.60210390006765,5,0.466339583847139,0.783671253328919
"top2a",4.57867486531788,5,0.469426513260317,0.788192490170194
"eif4g1a",4.56778170427279,5,0.470866017876731,0.789942315222734
"BX323807.2",1.50432224505214,2,0.471346813031439,0.79008217901054
"iqgap1",4.54616782402035,5,0.473730206572592,0.792087370504758
"ablim2",4.54585796231045,5,0.473771345082955,0.792087370504758
"ncam2",4.54341339340403,5,0.474095972055574,0.792087370504758
"s100a11",3.52003767040514,4,0.474838120895058,0.792087370504758
"im:7152348",1.48917950282155,2,0.474929098972,0.792087370504758
"crybb1l1",1.48916023309889,2,0.474933674870056,0.792087370504758
"plxna1a",3.51478219134771,4,0.475634242527709,0.792409392419254
"chrm3a",3.51287120055736,4,0.475923950980176,0.792409392419254
"traf4a",4.52068213640027,5,0.477121017457233,0.793273886272321
"bora",4.51855420004226,5,0.477404794622231,0.793273886272321
"CU571079.1",1.47779483744219,2,0.477640262509038,0.793273886272321
"auts2a",4.51206630306153,5,0.478270633242355,0.793657778702673
"FRMD1",3.49374181984609,4,0.478830552375764,0.793797067454378
"CU467961.1",4.50207176753672,5,0.47960629057812,0.793797067454378
"CABZ01072848.1",4.50166366499501,5,0.479660876299114,0.793797067454378
"gp1bb",4.49948947117041,5,0.47995174802825,0.793797067454378
"ier5l",3.4801615137472,4,0.480901234520986,0.794706279491039
"si:ch73-56d11.5",1.45980672011052,2,0.481955563998789,0.795787094044512
"zgc:174356",4.47851761192269,5,0.482762843271412,0.796458533131591
"ptgs2a",1.45059740707086,2,0.484179921098807,0.798134065625563
"kif11",4.46441958847967,5,0.484658043392983,0.798260306764913
"CU972454.5",2.44046022963382,3,0.48614740487404,0.800050530537742
"hist1h4l.13",4.4460343634331,5,0.487136161313963,0.800340475891534
"CR385041.2",1.43725275242529,2,0.487421329860016,0.800340475891534
"foxf2b",1.4347856930715,2,0.488022949517116,0.800340475891534
"chtf18",4.43740917975919,5,0.488301296975628,0.800340475891534
"dacha",4.43714863779632,5,0.488336517734623,0.800340475891534
"cbx7a",3.41734141000894,4,0.490557536455863,0.80331827221932
"arrb1",3.4129783211532,4,0.491232923223238,0.803762182195718
"BX547928.1",1.41582543890209,2,0.492671468559862,0.804919768780321
"pdgfra",4.40343653787325,5,0.49290630259583,0.804919768780321
"tpra",4.4016065544807,5,0.493155069604844,0.804919768780321
"zgc:158423",2.39991675916842,3,0.493650118154506,0.805066804668711
"kif23",4.38402244362134,5,0.495549133172184,0.806953006034469
"ccn5",2.38935896782792,3,0.495618521311915,0.806953006034469
"prdm1a",4.3670760810375,5,0.497862664812121,0.809771455896457
"BX294178.3",4.36487046049597,5,0.498164230664672,0.809771455896457
"kita",4.34662378835871,5,0.500663008625227,0.81306245657686
"ckbb",1.38082321249403,2,0.50136965970528,0.81306245657686
"rbbp8",4.34113698374496,5,0.501415780565005,0.81306245657686
"zgc:173552.3",4.33125491211497,5,0.502773178150028,0.814488716107986
"lpar5a",1.3738739666219,2,0.503114760251814,0.814488716107986
"grm3",1.36960370135003,2,0.504190124610288,0.814940875033668
"GRIK3",1.36950930638775,2,0.50421392167576,0.814940875033668
"dnajc21",4.31266088129169,5,0.505332833934457,0.816085843916898
"snai2",4.30581118549258,5,0.506277594495629,0.816204029683558
"b2m",4.29861999939266,5,0.507270512289563,0.816204029683558
"larp4ab",4.29768773091413,5,0.50739931366326,0.816204029683558
"g2e3",4.29735638747924,5,0.507445096141206,0.816204029683558
