"Gene","waldStat","df","pvalue","FDR","meanLogFC"
"gp1bb",2.76783479472597,8,0.948071811988204,1,1.16589705854745
"rgs7bpa",2.73891401481475,8,0.949659065133981,1,1.0701602850401
"si:ch211-222n4.2",2.67088833405162,8,0.95328559097227,1,4.15838699343616
"ak5l",2.67074456345685,8,0.953293096315193,1,3.71526317551933
"glis1b",2.6629709556433,8,0.953697905271286,1,5.31971672214271
"erbb4b",2.65648254105145,8,0.954034282101897,1,0.763735361230649
"CR628324.1",2.63109990194576,8,0.955337013061367,1,9.4755535649037
"CABZ01050944.1",2.6170673340286,8,0.95604820419561,1,0.85227877334102
"RNF224",2.5799232947252,8,0.957899719157658,1,2.27113132090012
"prom1b",2.57649137448759,8,0.958068517765211,1,1.61113095778277
"grm3",2.54570067911791,8,0.959565755628714,1,0.622505385823748
"rasgrp2",2.51911704360894,8,0.960833521420706,1,1.77339121139734
"si:dkey-246g23.2",2.4918294480511,8,0.962110862432277,1,0.308136247348647
"laptm5",2.47390150520125,8,0.962936846166348,1,1.17488240848019
"hey2",2.45171197987577,8,0.963944650634436,1,0.470849397831436
"csf1rb",2.43763220367245,8,0.964575800739875,1,0.799591538172957
"FO704673.1",2.42515163342174,8,0.965129862456877,1,1.94814162199339
"CT009597.1",2.42054757715013,8,0.965332973560693,1,8.48303545797942
"itga3a",2.38399785431581,8,0.966920912787202,1,0.776277597126353
"SYNDIG1",2.373245171122,8,0.96737980495865,1,9.55297830803583
"gpr143",2.36935872777172,8,0.96754474269203,1,0.656696261707274
"btbd11b",2.35158525438581,8,0.968292788113676,1,0.250582876710308
"si:dkey-85k7.7",2.32496000454994,8,0.969394224128018,1,0.450111243072364
"CR788236.1",2.32410504781219,8,0.969429211712888,1,0.515541308271929
"tmtopsb",2.31513100000485,8,0.969795032197215,1,47.9061912849073
"mmp9",2.29534056474214,8,0.970592577075096,1,0.666457434478544
"ccdc136b.1",2.24093361476243,8,0.97272011031095,1,25.3391406042526
"s1pr5b",2.18646201439084,8,0.974755098707615,1,5.21760409563396
"camk2d1",2.17379444310842,8,0.975214783148883,1,0.683979497575611
"thsd7aa",2.15442651765162,8,0.975907762860754,1,0.589620309672059
"micu3b",2.14513135519992,8,0.976236121793555,1,28.2383908273055
"si:dkey-10f21.4",2.13729956025323,8,0.976510666030045,1,2.3258644044779
"si:ch211-261a10.5",2.120229927054,8,0.977102338606325,1,2522.9596300228
"ca10a",2.07646729015668,8,0.978577436707345,1,0.785127263187077
"BX511025.1",2.07357948843924,8,0.978672667972137,1,0.235103091953889
"si:ch211-255i3.4",2.0631778112877,8,0.97901353104455,1,0.677925936457862
"atoh7",2.05826239776346,8,0.979173437595816,1,1.10924918281093
"cntnap1",2.05147183526251,8,0.979393110856235,1,2.32977670383303
"otpb",2.01879385378091,8,0.980430264592502,1,0.352077796467667
"adora2ab",1.98644956590244,8,0.981424442337439,1,2.4789454382068
"ntn1a",1.97387966476178,8,0.981802169304174,1,0.372009242723472
"fam161a",1.92508405266655,8,0.983223041494232,1,76.5947508768446
"fosl1a",1.9190231685405,8,0.983394513334502,1,0.0355845645618987
"cdkn1ca",1.91796336488769,8,0.983424383628951,1,0.264062606184253
"barx1",1.90507017563352,8,0.983785081716823,1,0.574187458662441
"si:dkey-7n6.2",1.88791410237466,8,0.984257344318789,1,1.79834462160644
"CR382372.1",1.77135164915017,8,0.987237085697354,1,1.32166111426508
"arl13a",1.70211695342347,8,0.988822599523981,1,0.731159135009644
"cxcl8b.1",1.62498400254451,8,0.990432901930985,1,0.678123243913605
"cryba1b",1.5645323867541,8,0.991583628141028,1,58.8458617469801
"abch1",1.53909683058262,8,0.992039378181357,1,8.61886607002608
"tprg1",1.53317656977844,8,0.992143081316883,1,0.562067030638511
"cebpa",1.49937363544793,8,0.992718230417427,1,0.494903857250358
"zgc:158423",1.47630438601303,8,0.993094378638469,1,0.181163389400078
"ENSDARG00000094627",1.47489730666392,8,0.993116896721979,1,1232.66567728177
"bscl2l",1.4718423952428,8,0.993165618675437,1,0.117645956394252
"CR774179.2",1.43059117433262,8,0.993801339590031,1,0.98679355858155
"myo1hb",1.42696891177241,8,0.993855209895064,1,0.488485953602164
"KCNB2",1.42672517179801,8,0.993858823593339,1,0.616607709058605
"cd28l",1.39203756070351,8,0.994358823960679,1,92.1587807666233
"crybb1l1",1.33820685861318,8,0.995079778003255,1,2.6594629901547
"nrxn3a",1.33710299061457,8,0.99509387771202,1,0.228061976063435
"si:ch211-197l9.2",1.3245116715585,8,0.995252793987784,1,9.53315914731362
"hccsa.2",1.31175448003965,8,0.995410241882865,1,1.31602250628968
"mxra5a",1.30641970644395,8,0.995475028676107,1,1.10818958240392
"npr3",1.28911439279561,8,0.995680949406823,1,0.40188539057018
"rgs6",1.27722457912921,8,0.995818709412794,1,0.339267201043947
"si:dkey-262k9.2",1.26484149766564,8,0.995959000844639,1,0.399846455912665
"ptpro",1.25357350219566,8,0.996083864974782,1,44.2842110806764
"lgals2b",1.22371474828973,8,0.996402064834154,1,0.776432935362065
"zgc:158785",1.21546830512273,8,0.99648675050688,1,0.976483529524993
"BX901968.1",1.20718591091679,8,0.996570433064575,1,2.51797510273544
"si:dkey-239j18.3",1.20425578141394,8,0.996599710782994,1,0.800197352767195
"ly6m5",1.19966669309518,8,0.996645222658159,1,6.59741245405687
"si:dkey-31j3.11",1.17461948556921,8,0.996886343594622,1,3.1465579997127
"galnt18b",1.13649601500705,8,0.99723023906046,1,0.276233548418893
"cadm1b",1.09570376861818,8,0.997568404478913,1,0.527053187633369
"gdf7",1.09259064646252,8,0.997592983330814,1,8.21828924920345
"sema3c",1.0851343472731,8,0.997651157514333,1,0.989141462648268
"myb",1.0688998176144,8,0.997774461621173,1,0.511099683381742
"col6a3.1",1.04900112956691,8,0.997919422833718,1,0.800926333674782
"crygmx",1.04179926801053,8,0.99797024090707,1,1.83067869625953
"slc16a1a",1.02334466196438,8,0.998096537808817,1,0.268827969056441
"GRIK3",1.01794321243546,8,0.998132449303038,1,0.609175645414783
"si:ch73-359m17.5",1.011492644103,8,0.998174718295835,1,5.11765192156343
"CR626882.3",0.982651511441544,8,0.99835562664306,1,0.636844115646988
"plxna3",0.968685374972357,8,0.998438585047333,1,0.208220195928764
"crybb1",0.965412743949,8,0.998457594954067,1,10.8883343042809
"enpp2",0.923981790408326,8,0.998684535033077,1,0.169923323781781
"si:dkey-102g19.3",0.897770893179437,8,0.998815407020683,1,2985.59711387378
"ptx4",0.818725018100069,8,0.999154745999475,1,1.26380195565364
"tdrd7a",0.798866714787715,8,0.999227792707862,1,3.18238028895988
"sdhda",0.781943734928122,8,0.999286427054984,1,662.929355150119
"alpk2",0.724786226512502,8,0.999461263242534,1,0.928498966281515
"slc17a9a",0.70063187730966,8,0.999525057417414,1,3.27152144048978
"slc25a47b",0.692907610531881,8,0.999544268914996,1,49.4769361017665
"igfbp6b",0.687609599021551,8,0.999557121595634,1,1.55218194405463
"wbp2",0.669510255031424,8,0.999599084092939,1,0.435942434762539
"AL929378.2",0.659750079871897,8,0.999620494256514,1,0.216106603317993
"zgc:112265",0.658956484802531,8,0.999622198397836,1,16.9196324158534
"sp100.2",0.638057378972669,8,0.999665137900812,1,1.01755424333169
"ugt5c1",0.59610432047533,8,0.999740625566793,1,2.83444743656772
"si:ch73-139e5.4",0.511339368345559,8,0.999854768429815,1,1869.08658883304
"arhgap22",0.401312814821727,8,0.999942439899275,1,1.05884523944137
"myl4",0.321191618709824,8,0.99997561742242,1,0.215984392673838
"si:dkey-178k16.1",0.249169440806228,8,0.999990912315516,1,0.302422680453685
"col1a1a",0.18247731962663,8,0.999997315562813,1,0.164721280395407
"prph",0.171436835065713,8,0.999997899384986,1,0.562527104072047
"CNNM4",0.135261136610701,8,0.999999174170813,1,0.228652897337461
"FAM135B",0.117366613306686,8,0.999999528503573,1,0.517078648094594
"mpeg1.1",4.73003964861242e-06,8,1,1,70.4833933867889
"si:dkeyp-123h10.2",9.20112150781699e-07,8,1,1,114.291531754425
"zgc:64065.1",8.00005600919084e-08,8,1,1,52.0672358085324
"CT573006.1",1.46877451726021e-09,8,1,1,45.4331245772147
"epha3",0,8,1,1,0.879477654339311
"fhod3b",0,8,1,1,1.1734837660327
"asic2",0,8,1,1,0.662132572659236
"six3a",0,8,1,1,0.499551716037312
"NAV1",0,8,1,1,1.56634210464735
"celf5a",0,8,1,1,0.36133147950075
"RNF14",0,8,1,1,1.52113358320661
"BX294178.2",0,8,1,1,0.901980550744976
"mmp25a",0,8,1,1,1.14522891859829
"BX465862.4",0,8,1,1,1.0896098839226
"crygm2d13",0,8,1,1,5.68675541591496
"si:dkey-5n18.1",0,8,1,1,2.77369718293038
"foxl2a",0,8,1,1,1.41921659767591
"CR318607.1",0,8,1,1,0.630477513208404
"itga10",0,8,1,1,1.21240399378288
"prlra",0,8,1,1,3.51789811297598
"six2a",NA,NA,NA,NA,33.4354336982204
"unc5a",NA,NA,NA,NA,0.422053486440842
"tbx1",NA,NA,NA,NA,7.57173129159496
"GNAZ",NA,NA,NA,NA,3.34375740958741
"spi2",NA,NA,NA,NA,0.661787417151122
"cxcr4b",NA,NA,NA,NA,0.236441962581777
"gfra4a",NA,NA,NA,NA,1.24369241141645
"brsk2b",NA,NA,NA,NA,0.180334651194578
"anxa2a",NA,NA,NA,NA,1.01933713831239
"cryba4",NA,NA,NA,NA,10.613220634095
"dkk1a",NA,NA,NA,NA,208.553744618794
"dub",NA,NA,NA,NA,1.24510200362561
"ptx3a",NA,NA,NA,NA,21.4703439576076
"BX927333.1",NA,NA,NA,NA,0.60799138837316
"adgrl1a",NA,NA,NA,NA,0.479175945719816
"sorcs2",NA,NA,NA,NA,1.94129730770618
"gask1a",NA,NA,NA,NA,1.19094601741909
"lmo1",NA,NA,NA,NA,0.916164290099453
"nppb",NA,NA,NA,NA,3.20837305137455
"si:ch73-56d11.5",NA,NA,NA,NA,1.11515422622472
"tyrp1b",NA,NA,NA,NA,0.913276183475137
"gpd1b",NA,NA,NA,NA,0.861199553521505
"cyp26c1",NA,NA,NA,NA,10.7521214673524
"si:dkey-183k8.2",NA,NA,NA,NA,3.24921083534801
"si:ch211-63i20.3",NA,NA,NA,NA,0.627161370991677
"ebf2",NA,NA,NA,NA,4.13275365465444
"tmtc1",NA,NA,NA,NA,0.920399118715682
"psme1",NA,NA,NA,NA,0.495297402293956
"ahrra",NA,NA,NA,NA,2.11976683541273
"col18a1b",NA,NA,NA,NA,12.7434966276457
"nmu",NA,NA,NA,NA,3.39036256965985
"ftr69",NA,NA,NA,NA,0.54039594501379
"eps8b",NA,NA,NA,NA,1701.81448929002
"st6galnac5a",NA,NA,NA,NA,0.566136237285381
"si:dkey-65b13.1",NA,NA,NA,NA,0.758521486987259
"cryba2b",NA,NA,NA,NA,6.13735251940356
"vwde",NA,NA,NA,NA,3.39610367052796
"CT583650.1",NA,NA,NA,NA,1.07667914255169
"pitx3",NA,NA,NA,NA,18.649834076937
"CABZ01102039.1",NA,NA,NA,NA,0.479502506973706
"prkcda",NA,NA,NA,NA,0.295493527192861
"ifi46",NA,NA,NA,NA,1.395917328504
"hs3st4",NA,NA,NA,NA,0.255483380948952
"lpar5a",NA,NA,NA,NA,3.88540327236087
"BX005396.2",NA,NA,NA,NA,0.505114169182272
"slco1c1",NA,NA,NA,NA,0.700182965506407
"muc5.1",NA,NA,NA,NA,1.9612607395656
"crygn2",NA,NA,NA,NA,5.25659270564991
"FP102806.1",NA,NA,NA,NA,1.32966080247175
"AL953865.1",NA,NA,NA,NA,2.69787456383257
"ncf2",NA,NA,NA,NA,3.47220407261395
"scn1ba",NA,NA,NA,NA,0.661686008369584
"BX908750.1",NA,NA,NA,NA,0.61383916192399
"arhgef10lb",NA,NA,NA,NA,3.34695116791146
"CU929150.1",NA,NA,NA,NA,2.68411194555114
"neto1l",NA,NA,NA,NA,0.215414981342798
"mgll",NA,NA,NA,NA,0.825455184694427
"hpse2",NA,NA,NA,NA,1.11633989910986
"fmnl1a",NA,NA,NA,NA,0.623523318810466
"srrm4",NA,NA,NA,NA,0.778743171053834
"pag1",NA,NA,NA,NA,0.688383359416164
"TENM2.1",NA,NA,NA,NA,0.122960303495833
"CT868708.1",NA,NA,NA,NA,0.251557313089557
"slc6a5",NA,NA,NA,NA,0.466617365195062
"BX323575.1",NA,NA,NA,NA,0.255220104853917
"CR848833.1",NA,NA,NA,NA,0.470397615735862
"CR392045.1",NA,NA,NA,NA,2.90645603397824
"gpm6aa",NA,NA,NA,NA,0.435989724204771
"igsf21a",NA,NA,NA,NA,0.290707420876495
"BX539321.2",NA,NA,NA,NA,0.783073410396715
"st6gal2b",NA,NA,NA,NA,51.4753263729266
"fibina",NA,NA,NA,NA,2.28249243962842
"im:7152348",NA,NA,NA,NA,0.897921830752753
"TENM2",NA,NA,NA,NA,0.231954406078062
"syk",NA,NA,NA,NA,0.395721003994605
"wu:fj16a03",NA,NA,NA,NA,1.27659189186929
"CR533571.1",NA,NA,NA,NA,3.73108295109583
"strc1",NA,NA,NA,NA,2.04173303806911
"ptpn22",NA,NA,NA,NA,1.01643001780034
"hoxc1a",NA,NA,NA,NA,0.696003729036399
"dnajb1b",NA,NA,NA,NA,0.201070453449314
"bcl11ba",NA,NA,NA,NA,0.603533500633902
"hand2",NA,NA,NA,NA,0.143260160786658
"cldna",NA,NA,NA,NA,4.92121574288538
"si:dkeyp-68b7.12",NA,NA,NA,NA,0.908277364876391
"cox6a2",NA,NA,NA,NA,2.69206398505769
"zgc:163121",NA,NA,NA,NA,0.78281602503065
"samd10a",NA,NA,NA,NA,12.8569282493687
"cacna2d3",NA,NA,NA,NA,2.38104426616497
"dlg2",NA,NA,NA,NA,0.183425197886789
"abcb11a",NA,NA,NA,NA,0.574540645593496
"kcnd2",NA,NA,NA,NA,1.12339573633324
"CR753876.1",NA,NA,NA,NA,1.03806704216305
"mogat2",NA,NA,NA,NA,0.967111033853301
"muc5.2",NA,NA,NA,NA,0.772911773667525
"BX548018.1",NA,NA,NA,NA,3.31850808541892
"slc45a1",NA,NA,NA,NA,1.5927256226611
"gpt2",NA,NA,NA,NA,2.1895409219704
"fabp7a",NA,NA,NA,NA,0.0810479714639317
"foxg1d",NA,NA,NA,NA,113.372166400603
"VSTM2B",NA,NA,NA,NA,5.68994782987179
"itgae.2",NA,NA,NA,NA,2.38491332961958
"hoxc13b",NA,NA,NA,NA,3.81091681645231
"cyp1c2",NA,NA,NA,NA,1.56601384633519
"pax2b",NA,NA,NA,NA,5.01246643592468
"mafaa",NA,NA,NA,NA,1.72045209215258
"sgip1b",NA,NA,NA,NA,0.270432652632375
"vwf",NA,NA,NA,NA,0.385630102491062
"cyp2p7",NA,NA,NA,NA,0.348402391081817
"ret",NA,NA,NA,NA,10.6438122215168
"arhgap45b",NA,NA,NA,NA,1.28400711900799
"AL935186.3",NA,NA,NA,NA,2.78519498927356
"AMDHD1",NA,NA,NA,NA,0.514542848188199
"hsd11b2",NA,NA,NA,NA,1.00737383338256
"CFAP77",NA,NA,NA,NA,9.27221030191041
"slc14a2",NA,NA,NA,NA,3.45842033951025
"itgb3a",NA,NA,NA,NA,5.23588111853364
"tcap",NA,NA,NA,NA,4510.79914062773
"klf1",NA,NA,NA,NA,2.44622683993982
"rnf152",NA,NA,NA,NA,0.803129140358255
"jph1b",NA,NA,NA,NA,1.32788934918797
"cavin4a",NA,NA,NA,NA,5.85925261727532
"zgc:92518",NA,NA,NA,NA,1.3375892733663
"ubn1",NA,NA,NA,NA,2.35319680362845
"wnt10a",NA,NA,NA,NA,0.266453653392493
"sgk2b",NA,NA,NA,NA,0.60900888342251
"si:ch211-225p5.8",NA,NA,NA,NA,4.85063760726002
"CU633785.1",NA,NA,NA,NA,4.67799888429885
"serpind1",NA,NA,NA,NA,3.00785819710006
"FO082779.2",NA,NA,NA,NA,2.92758638755314
"mlsl",NA,NA,NA,NA,1.10165171197128
"si:dkey-33c12.3",NA,NA,NA,NA,5.13795513766332
"cdc42ep3",NA,NA,NA,NA,4.23308933403363
"acsl5",NA,NA,NA,NA,0.553076076813964
"AL954187.1",NA,NA,NA,NA,4.55771094926081
"plcd4a",NA,NA,NA,NA,3.80555636552013
"plxna4",NA,NA,NA,NA,0.447340133973605
"foxd5",NA,NA,NA,NA,2.24994446097796
"si:ch73-233f7.1",NA,NA,NA,NA,0.155967403693793
"BX072554.1",NA,NA,NA,NA,1.64855749886052
"trim35-31",NA,NA,NA,NA,0.721259337553124
"chl1b",NA,NA,NA,NA,2.35697164825656
"mylk2",NA,NA,NA,NA,6.01680897187862
"rims2b",NA,NA,NA,NA,0.52935383162343
"card11",NA,NA,NA,NA,50.4348311010351
"vegfc",NA,NA,NA,NA,0.532887126996072
"tnks1bp1",NA,NA,NA,NA,0.342173533994857
"grna",NA,NA,NA,NA,0.476389566184394
"CR385041.2",NA,NA,NA,NA,1.387831416503
"BX296552.2",NA,NA,NA,NA,0.856170791906227
"CU929568.2",NA,NA,NA,NA,2.09656172543771
"calcoco1b",NA,NA,NA,NA,0.925385045907395
"CR354549.3",NA,NA,NA,NA,5.30964635049894
"CT955962.3",NA,NA,NA,NA,0.846706372370459
"kif1ab",NA,NA,NA,NA,1.36574702055311
"tmem255a",NA,NA,NA,NA,0.928910815380549
"rbfox1",NA,NA,NA,NA,0.5149918026074
"slc2a1a",NA,NA,NA,NA,1.61282533239373
"pygl",NA,NA,NA,NA,0.981937226554512
"CABZ01077176.1",NA,NA,NA,NA,3.2483256001115
"shtn1",NA,NA,NA,NA,1.04714550358967
"abcb5",NA,NA,NA,NA,0.473233490212184
"myhz1.1.1",NA,NA,NA,NA,0.816454874645024
"lnx1",NA,NA,NA,NA,0.119171129849539
"si:ch211-250g4.3",NA,NA,NA,NA,0.859361993486639
"dapk2b",NA,NA,NA,NA,1.04874551465495
"wfdc1",NA,NA,NA,NA,1.03373439671123
"serpinf1",NA,NA,NA,NA,1.27573378877471
"mc5ra",NA,NA,NA,NA,2.25652791847526
"BX537130.1",NA,NA,NA,NA,0.461870283977435
"si:dkey-23i12.7",NA,NA,NA,NA,1.05949317479721
"bgnb",NA,NA,NA,NA,1.63306681071776
"rdh5",NA,NA,NA,NA,0.729027225555732
"spon1a",NA,NA,NA,NA,0.706913888304459
"si:dkey-111i23.1",NA,NA,NA,NA,0.0471245510398919
"C11H3orf14",NA,NA,NA,NA,0.530945110595595
"lhx8a",NA,NA,NA,NA,1.37337949474312
"BX890602.1",NA,NA,NA,NA,0.119554515091784
"C18H19orf12.1",NA,NA,NA,NA,0.542671026623095
"CABZ01058647.1",NA,NA,NA,NA,3.62377511441496
"twist2",NA,NA,NA,NA,0.821813765387467
"fbxo32",NA,NA,NA,NA,0.220991391303861
"stx11b.1",NA,NA,NA,NA,298.437447996178
"paqr5a",NA,NA,NA,NA,1.53011416470246
"gfra1b",NA,NA,NA,NA,15.9858274298911
"si:dkeyp-92c9.4",NA,NA,NA,NA,0.870068576757745
"bin2a",NA,NA,NA,NA,0.0508988773750125
"CU466287.2",NA,NA,NA,NA,1.83116100370318
"CABZ01001434.1",NA,NA,NA,NA,4.00448887467394
"BX322792.1",NA,NA,NA,NA,2102.05368312019
"cabp7b",NA,NA,NA,NA,2.73852558431134
"angptl3",NA,NA,NA,NA,0.832049005200932
"znfx1",NA,NA,NA,NA,2.46340852153552
"grk1a",NA,NA,NA,NA,0.74964508269606
"olig2",NA,NA,NA,NA,0.375564948213499
"CU499336.2",NA,NA,NA,NA,1.87036222048527
"aste1a",NA,NA,NA,NA,13.7398468620613
"adgrf3b",NA,NA,NA,NA,2.63935056970444
"si:ch211-125o16.4",NA,NA,NA,NA,1803.51789604246
"grhl1",NA,NA,NA,NA,3.11382763392803
"CABZ01056321.1",NA,NA,NA,NA,2.31452165390982
"ppp2r2cb",NA,NA,NA,NA,1.29352590601885
"ppp2r2ca.1",NA,NA,NA,NA,12.3139531943665
"gabra2a",NA,NA,NA,NA,0.597541196578055
"six4a",NA,NA,NA,NA,0.968490529685571
"srd5a2b",NA,NA,NA,NA,0.73393200203812
"apoea",NA,NA,NA,NA,4.55765059101836
"guca1c",NA,NA,NA,NA,14.2882866437356
"tyr",NA,NA,NA,NA,1.92443373322532
"psma6l",NA,NA,NA,NA,0.937887535491314
"RIMBP2",NA,NA,NA,NA,20.6718859446373
"BX248108.1",NA,NA,NA,NA,34.8664824266457
"grin3a",NA,NA,NA,NA,7.11157445140027
"si:ch211-160j14.2",NA,NA,NA,NA,1.57597911199102
"her15.2",NA,NA,NA,NA,1.03595950294501
"hsf5",NA,NA,NA,NA,40.0953910397229
"syt5a",NA,NA,NA,NA,0.98217483304623
"znf750",NA,NA,NA,NA,1.11315647251147
"igfn1.3",NA,NA,NA,NA,1.59272043772839
"retreg1",NA,NA,NA,NA,0.410799627397422
"clrn2",NA,NA,NA,NA,385.437257541996
"si:ch73-250a16.5",NA,NA,NA,NA,1.65479891805887
"FP015810.1",NA,NA,NA,NA,1.84569260869169
"crygs3",NA,NA,NA,NA,1.00895336009761
"cd4-1",NA,NA,NA,NA,1.10628585571238
"si:ch1073-90m23.1",NA,NA,NA,NA,31.4784084372121
"calhm6",NA,NA,NA,NA,0.845675080602339
"hjv",NA,NA,NA,NA,0.69389942869713
"mpeg1.2",NA,NA,NA,NA,73.5186492154257
"trh",NA,NA,NA,NA,44.2011111518018
"nkx2.1",NA,NA,NA,NA,5.73467148742441
"wnt8a.1",NA,NA,NA,NA,0.443865804488959
"si:dkey-196h17.9",NA,NA,NA,NA,3.11545776721227
"emx1",NA,NA,NA,NA,66.6215957443587
"b3gat1a",NA,NA,NA,NA,0.173610194746816
"FP236457.1",NA,NA,NA,NA,81.0308251104791
"BX663503.1",NA,NA,NA,NA,58.486019052832
"si:ch211-93e11.8",NA,NA,NA,NA,65.3167488020937
"crispld1a",NA,NA,NA,NA,37.4556873360721
"gorasp1b",NA,NA,NA,NA,0.946000688672515
"cyp2x9",NA,NA,NA,NA,60.700663678209
"chrm2b",NA,NA,NA,NA,0.192183527134494
"si:dkey-81e3.2",NA,NA,NA,NA,1.86694885660477
"CR396595.4",NA,NA,NA,NA,241.257092064926
"lzts1",NA,NA,NA,NA,0.251667679356948
"fam222a",NA,NA,NA,NA,0.883238425152584
"si:ch1073-185p12.2",NA,NA,NA,NA,0.772502569299766
"bmp5",NA,NA,NA,NA,6.64191777505696
"pax4",NA,NA,NA,NA,2.01115191408986
"sfrp2",NA,NA,NA,NA,0.761244240643828
"CABZ01059403.1",NA,NA,NA,NA,1.35417662380606
"twist1a",NA,NA,NA,NA,0.623791280354182
"CU972454.5",NA,NA,NA,NA,1.19324671771715
"csf3r",NA,NA,NA,NA,0.703694454689284
"calb1",NA,NA,NA,NA,0.583419403602577
"fbln7",NA,NA,NA,NA,0.865222933813034
"syt5b",NA,NA,NA,NA,2.23643494515875
"rgs18",NA,NA,NA,NA,0.37203134330035
"gcgb",NA,NA,NA,NA,0.139318808008208
"cyt1l",NA,NA,NA,NA,0.435175649820371
"tbx2a",NA,NA,NA,NA,1.4602978293594
"csgalnact1a",NA,NA,NA,NA,1.12918934133589
"si:dkey-201c13.2",NA,NA,NA,NA,1.74304529985759
"carmil3",NA,NA,NA,NA,1.40266992707598
"oit3",NA,NA,NA,NA,1.36064662916254
"fam102ab",NA,NA,NA,NA,0.488650541638709
"BX005058.2",NA,NA,NA,NA,0.487309286481155
"rab44",NA,NA,NA,NA,1.06898638340171
"cpne4a",NA,NA,NA,NA,0.521552120808771
"BX547928.1",NA,NA,NA,NA,0.269139665245291
"zgc:174855",NA,NA,NA,NA,0.538361318489002
"adgra1a",NA,NA,NA,NA,0.991278959590634
"CABZ01053592.1",NA,NA,NA,NA,0.800224685171647
"mmp30",NA,NA,NA,NA,1.91477361733826
"mylk4b",NA,NA,NA,NA,0.786805252782943
"si:ch1073-475a24.1",NA,NA,NA,NA,1.20005084138884
"CABZ01069040.1",NA,NA,NA,NA,1.19269639369176
"BX248082.2",NA,NA,NA,NA,0.701295995893184
"ccl38.1",NA,NA,NA,NA,1.82766445381944
"nedd4a",NA,NA,NA,NA,0.734727139507848
"mfsd6b",NA,NA,NA,NA,7.65613945028444
"mavs",NA,NA,NA,NA,0.657068168403293
"zgc:162297",NA,NA,NA,NA,1.00803111470893
"cfap43",NA,NA,NA,NA,0.987681344556139
"card9",NA,NA,NA,NA,0.504731929830377
"si:dkey-189h5.6",NA,NA,NA,NA,14.1026711791093
"cdkn2d",NA,NA,NA,NA,2.61031681699653
"CABZ01057381.1",NA,NA,NA,NA,2.85658596049596
"LO017955.1",NA,NA,NA,NA,1.34813100677628
"CR385065.1",NA,NA,NA,NA,4.32024311245779
"cdh7a",NA,NA,NA,NA,638.051139775514
"zgc:162160",NA,NA,NA,NA,3.69465547543399
"si:ch73-18b11.2",NA,NA,NA,NA,2.96815345363018
"BX842669.1",NA,NA,NA,NA,1.81193776120387
"sprb",NA,NA,NA,NA,1.57159769735156
"ankef1b",NA,NA,NA,NA,32.3635217477968
"si:dkey-196j8.2",NA,NA,NA,NA,2.04307335598044
"zgc:152977",NA,NA,NA,NA,3.97372097072342
"zhx2b",NA,NA,NA,NA,1.61796064947173
"apoa4a",NA,NA,NA,NA,0.403558050631602
"BX927219.1",NA,NA,NA,NA,0.0493421747732713
"zgc:123103",NA,NA,NA,NA,2.97418249175157
"lpar6b",NA,NA,NA,NA,0.71971062762235
"havcr1",NA,NA,NA,NA,3.54745663160541
"kcnn2",NA,NA,NA,NA,1.88952230430797
"si:ch73-93k15.5",NA,NA,NA,NA,4.873689786157
"si:dkey-161j23.7",NA,NA,NA,NA,0.472776704510224
"ptprjb.1",NA,NA,NA,NA,2.11865585130588
"dscamb",NA,NA,NA,NA,0.486374330249432
"anxa1c",NA,NA,NA,NA,0.263191168014015
"ror2",NA,NA,NA,NA,0.950440922420645
"si:dkey-238i5.2",NA,NA,NA,NA,0.853675622168999
"CABZ01087948.1",NA,NA,NA,NA,0.703152654466987
"si:ch211-175m2.5",NA,NA,NA,NA,0.849166784268612
"myo1g",NA,NA,NA,NA,0.0552060431452419
"cmya5",NA,NA,NA,NA,0.738930979479074
"EML5",NA,NA,NA,NA,0.494032556888815
"pcbp3",NA,NA,NA,NA,2.00805662353998
"myt1a",NA,NA,NA,NA,0.32202529146048
"zgc:112234.1",NA,NA,NA,NA,1.28790206954169
"lect2l",NA,NA,NA,NA,0.617161308752008
"vaspa",NA,NA,NA,NA,4.48509539953615
"gngt2a",NA,NA,NA,NA,2.31792352603241
"dmrt2b",NA,NA,NA,NA,85.3736695707851
"hmx1",NA,NA,NA,NA,1.06221490056908
"lrrtm1",NA,NA,NA,NA,2.44952678308779
"wnt2",NA,NA,NA,NA,1.58209663164474
"ccdc13",NA,NA,NA,NA,0.727497401839104
"unc13ba",NA,NA,NA,NA,1.03332054673426
"palmda",NA,NA,NA,NA,16.6615922258427
"rnf34b",NA,NA,NA,NA,0.650340857355332
"he1.2",NA,NA,NA,NA,0.511090759211566
"pip5kl1",NA,NA,NA,NA,1.88652055708909
"BX088535.1",NA,NA,NA,NA,0.468236260758196
