"Gene","waldStat","df","pvalue","FDR","meanLogFC"
"macrod2",9.91622961365421,8,0.270954823012866,0.432662392036513,0.132305697918865
"plch2a",9.87882269112103,8,0.273634240769132,0.436505269422344,1.29513132504899
"lyz",9.87098175462248,8,0.274198381364062,0.436969532054282,0.431534440754906
"gpcpd1",9.86363593426874,8,0.274727686796827,0.437202814566311,0.358294933943992
"epha3",9.86136783107976,8,0.274891269658568,0.437202814566311,1.15496219421352
"serpine1",9.84660484379133,8,0.275957799382303,0.43824708819725,0.93230613272604
"olfml2a",9.84469959487688,8,0.276095665564267,0.43824708819725,4.38316274230592
"hand2",9.8379707763916,8,0.276582981792352,0.438585501355563,9.36365738743337
"ston2",9.81659398641589,8,0.278135384405651,0.440610509949546,0.382109442873805
"slc43a2a",9.74315548118058,8,0.283517837330726,0.448692917635174,0.369929665219842
"bambia",9.73239247722902,8,0.284313099997332,0.449506877466138,0.799548484078547
"sntb1",9.72476384925623,8,0.28487776311206,0.449955005902562,0.846138791053736
"col12a1b",9.69268990898573,8,0.287260876829338,0.453271600519666,2.94420784253759
"fam20cb",9.64311528597453,8,0.290973037662947,0.458235128567354,1.13061454969079
"si:dkeyp-23e4.3",9.64303195848155,8,0.290979306640269,0.458235128567354,0.671486916234958
"cplx2",9.6280944201448,8,0.292104696928457,0.458746886130294,0.871456306138797
"slc16a10",9.62758305219983,8,0.292143279402437,0.458746886130294,1.08250171272475
"zbtb20",9.62730283675415,8,0.292164423104231,0.458746886130294,0.963965709964852
"msi2a",9.61932247861949,8,0.292767050884178,0.458978511482793,1.99171145455789
"si:ch211-272n13.3",9.61775316137761,8,0.292885662639957,0.458978511482793,1.35581052573699
"ccl38.1",9.58776910956382,8,0.295158636399993,0.46208788477494,2.83466065211975
"hist1h2a11",9.57655172953032,8,0.296012268661645,0.462971290184391,2.23099564961573
"kita",9.5440774894814,8,0.298493620859286,0.466396282592635,0.716962326341591
"dipk2ab",9.49014377770167,8,0.302647847326939,0.472425908022539,1.0860824634521
"slc44a5b",9.46238801140088,8,0.304801862276539,0.475324541561854,0.630750415065825
"znf804a",9.44044400385916,8,0.306512611837437,0.477526951255988,1.39369536884929
"arrdc1b",9.43331134697049,8,0.307070148108282,0.477930191608222,0.733728351684619
"adgrl1a",9.42912138647756,8,0.307398001142252,0.477975511980178,4.29911847710279
"slc2a1b",9.39898753509522,8,0.309763253912924,0.48118563714629,0.907197254879388
"tuft1a",9.380016322972,8,0.311258962772999,0.483040097416876,3.9300712566848
"rtn4r",9.37314555969511,8,0.311801923716776,0.483413835219808,0.738687632828095
"cadpsa",9.36840422761417,8,0.312176998392619,0.483526812611995,1.49670988682449
"dip2ca",9.32434653300655,8,0.31567758225951,0.488475949337733,0.252354594872285
"mfsd2ab",9.28543801909342,8,0.318791991569483,0.492818537691955,0.423131404085369
"loxl2a",9.2117157113361,8,0.324752029926001,0.501108443543553,2.66884996117285
"pdgfba",9.21038229328057,8,0.324860539610167,0.501108443543553,0.957402531176179
"specc1",9.20751321032039,8,0.32509410274888,0.501108443543553,0.773518921589082
"mapk10",9.18674727205064,8,0.326788073229076,0.503234761469222,3.160070680655
"rad51c",9.1701889207315,8,0.328143192173063,0.50483568026625,0.717445919832785
"sgip1b",9.15294179999167,8,0.329558809111724,0.506526507760574,2.11240756961333
"CABZ01061591.1",9.07780659484724,8,0.335774890412646,0.514693798785187,0.208033901626317
"cd81b",9.07706110646517,8,0.335836965767279,0.514693798785187,1.21519095132192
"camta1b",9.07705224480707,8,0.335837703707335,0.514693798785187,1.25712798203028
"krt94",9.0716747030582,8,0.336285714085731,0.514887217738918,0.638458703818397
"dlc",9.0273392778244,8,0.339994900296524,0.52006868114191,1.06961855713781
"atp8b2",8.96550816539111,8,0.345214008465736,0.527547672918031,2.07952995917694
"batf",8.9226262996132,8,0.348865142165543,0.53237884812258,1.78267446112316
"bcas3",8.9205698662819,8,0.349040882300366,0.53237884812258,0.250454310384973
"fosl1a",8.90681689596499,8,0.350217714067208,0.533665088102413,0.441746841921381
"n4bp1",8.88952215309645,8,0.35170136549767,0.53541597031044,0.32992812435634
"ccn1",8.87623199308336,8,0.352844316591643,0.536434266095108,0.485158509275416
"CU179759.2",8.8739501633283,8,0.353040801373843,0.536434266095108,2.50782162723994
"znf1095",8.82728685113144,8,0.357074814592038,0.542049054409166,1.78769579179941
"znf536",8.82069450195091,8,0.35764716085522,0.542403277126399,3.12301719322751
"cep131",8.79333648878035,8,0.360028823839344,0.545498217938401,0.303429201396366
"hoxb5a",8.74942101762232,8,0.363873579292439,0.550802012173985,3.29271762334167
"slc16a6a",8.72967830468016,8,0.365610714256567,0.552908452561917,3.02517861823144
"lyst",8.68381321957697,8,0.369667033740931,0.558514876284693,0.81528123889403
"GALNTL6",8.67370430458068,8,0.370564953672959,0.559343326298806,1.0904108588147
"ppp1r9alb",8.66130105413056,8,0.371668579603172,0.560480421644746,0.727535677089924
"dhrs11a",8.64455678478655,8,0.373161802537886,0.562202339040129,0.228079231633997
"wnt5b",8.59592257481079,8,0.377520599645607,0.56823420454654,0.67620867440445
"dph1",8.57809141156855,8,0.379126760039617,0.570115428631002,0.369720454765741
"nr4a1",8.56205424457129,8,0.380575005585147,0.571755876935432,0.357068844408749
"kat6b",8.53453880746577,8,0.383067904427033,0.574762692824711,0.385639423188121
"ptgs2a",8.53203924778249,8,0.383294870777479,0.574762692824711,6.78702157191939
"flvcr2b",8.45628181929764,8,0.390213654921774,0.584589745201159,0.776847480858384
"rad50",8.42722952656306,8,0.392887296810726,0.58804459765871,0.359761201274129
"unc5a",8.38531491302113,8,0.396764379507608,0.593292530104835,1.7137610685086
"ppp1r9bb",8.35286407678395,8,0.399781996858717,0.597246680647943,10.2777460306407
"AL929378.2",8.28687982210675,8,0.405960451842498,0.605911122152982,1.89218061047576
"tgfb3",8.24988575470029,8,0.409449166444291,0.610548617251506,0.893987768968878
"cdh4",8.24570390884766,8,0.409844646361673,0.610569305566738,1.11116468242652
"CR936977.2",8.17041294220317,8,0.417003327271757,0.620656115009126,0.282232731672032
"cep128",8.16184311624501,8,0.417822729452508,0.621297738962838,2.62319092965619
"bicd1a",8.15463624847592,8,0.41851253302283,0.621745638659729,2.94501914684683
"kif26aa",8.14319121330256,8,0.419609341654937,0.622796796519387,2.91177749403135
"sema3aa",8.12136471901868,8,0.421705612678072,0.625328063285371,0.821576824495021
"col9a2",8.08583281397262,8,0.425130973105082,0.628836492056275,1.47596538937002
"sptbn2",8.08561529931711,8,0.425151990620209,0.628836492056275,0.288373869620371
"sdk1a",8.08459404713551,8,0.425250677753056,0.628836492056275,0.579382916663495
"abca2",8.07420503961106,8,0.426255341444867,0.629222931019482,1.47455711326
"itga8",8.07375868763739,8,0.426298535765699,0.629222931019482,1.37750818823558
"arhgef28a",8.04433357233821,8,0.429151509447691,0.632850152180927,1.24345801794363
"cep70",7.99225205790866,8,0.434227332013182,0.6397456088592,1.49172983970141
"pxnb",7.98425385558496,8,0.435009769146547,0.640308767833004,0.424393571663102
"emid1",7.94596123370778,8,0.438766558324175,0.645244938712022,0.331510447200513
"ntm",7.9329218734903,8,0.440049854763869,0.646537894969871,2.99377214520588
"gabrp",7.89018702643657,8,0.444269957881643,0.652139387716174,1.4267277776805
"klf4",7.86734089621236,8,0.446534933365497,0.654348496043281,1.03313957748625
"pdcd11",7.86675753694115,8,0.44659284854954,0.654348496043281,0.199340354770195
"elmsan1b",7.84935515707239,8,0.448322375694577,0.656281611263791,0.0907480066643254
"junbb",7.80407874295823,8,0.452838733814889,0.662286996438595,0.299865473144593
"zfhx3",7.79884187125161,8,0.453362651202923,0.662447709520252,0.321845769415691
"kctd12.2",7.78956522531643,8,0.454291500220041,0.663199270394221,0.823883388619676
"itga10",7.76514074067415,8,0.456741795763125,0.666168526181404,1.23105825073851
"dpp6a",7.72069901005513,8,0.461217681607474,0.672084053344224,1.38804233621558
"arhgap4b",7.7148217008116,8,0.461811277361142,0.672336709533964,0.534654072981988
"dab1a",7.70900451641915,8,0.462399182562897,0.672580629182395,6.23788732954367
"sox11b",7.57000294308499,8,0.476558190338688,0.692545962345051,0.26608353035744
"msi2b",7.55444377077976,8,0.478156083132669,0.694237507270662,0.451376510571819
"fgfr1a",7.53658555600338,8,0.479993236769113,0.696273054243501,1.41651704008329
"magi2a",7.53083807240932,8,0.480585219116975,0.696500317560834,0.403563695369182
"slc38a2",7.52192444411857,8,0.481503993638604,0.69664376748949,0.250246263928546
"otofa",7.52142979257725,8,0.48155500427711,0.69664376748949,0.565945056228508
"tjp2b",7.49078132474229,8,0.484720565314069,0.700589796298564,0.314600771830106
"mthfsd",7.46295111601066,8,0.487603418825361,0.704116834566095,2.00718765829603
"mpp2b",7.45873367786444,8,0.488040980958625,0.704116834566095,1.27907726257252
"sostdc1a",7.41467308621766,8,0.492623025131094,0.710087243432208,2.13883691133348
"efna5b",7.394060277785,8,0.494773287924514,0.712105850917033,3.04196356560988
"cxcr4a",7.39271693895546,8,0.494913566387338,0.712105850917033,2.85593831229704
"rcan3",7.35297225106032,8,0.499071895953413,0.717443875584422,1.52951479412323
"pcdh19",7.34748903860568,8,0.499646785499512,0.717625544703069,4.59936322588806
"maml3",7.31960449606902,8,0.502574807753665,0.721183580633062,0.155571353244739
"slc27a4",7.30621618707771,8,0.50398327509324,0.722556666800344,2.0179657316708
"dla",7.29951903252736,8,0.504688458004255,0.722919904034743,0.481851714818475
"nr4a3",7.28401606622362,8,0.506322467591718,0.724611760417485,0.740841552561927
"mvp",7.22380300892523,8,0.51268992661796,0.732152368115219,0.351178821080351
"si:ch211-1a19.3",7.22365398530732,8,0.512705726556633,0.732152368115219,10.1004696181533
"si:rp71-36a1.5.1",7.22121585471247,8,0.512964252910725,0.732152368115219,2.93060851250776
"sh3bp4a",7.19550079759534,8,0.515694171103362,0.735392757366648,0.124791483050752
"ddx54",7.17234122156108,8,0.518157797747263,0.737891063621731,0.647849758905744
"mgll",7.17036279797768,8,0.518368472194266,0.737891063621731,0.719896751660705
"si:ch1073-475a24.1",7.11829092982226,8,0.523925498308017,0.745138486482514,11.4566837104632
"myh11a",7.10625153641475,8,0.525213593887392,0.7462741370443,1.42207889587982
"unc13a",7.10211122868257,8,0.525656845280579,0.7462741370443,3.1356280902358
"igf2b",7.08859218307178,8,0.527105151378732,0.747666881388273,0.279948949533023
"slc6a15",7.03843234825732,8,0.532491845262151,0.754638576102251,1.22341625852401
"psd3l",7.02132036734645,8,0.534334116473266,0.756579279962147,0.168766722322802
"col12a1a",6.95149562553672,8,0.541874887167593,0.766578089715428,0.384954092761303
"akap12a",6.92578077336453,8,0.544661192430658,0.769839141244746,0.931380129911233
"kcnd1",6.91417861155008,8,0.545919907714492,0.770937204186396,4.42524653154184
"CABZ01067348.1",6.85838148670455,8,0.551986636573211,0.77881712391282,0.662926528934826
"ca2",6.83858650437469,8,0.554144069935121,0.781172257177264,24.3898787900743
"ptbp3",6.82684706874568,8,0.555424779035854,0.782025934758015,0.161321767312716
"hs6st3a",6.82141944697853,8,0.556017211839604,0.782025934758015,5.54889390071526
"cxcr4b",6.81959912450058,8,0.556215946096638,0.782025934758015,3.64363333209152
"BX276117.1",6.80503161569461,8,0.557807138034434,0.783574557379364,0.565707318807999
"plpp3",6.79821840463735,8,0.558551809146647,0.783932363714592,0.186409734253377
"ubald2",6.78277399913871,8,0.560240953296513,0.785613957295724,0.32079173938373
"lmo1",6.77280675763908,8,0.561331864884616,0.786052442350886,36.3916343123179
"slc38a5a",6.77094033461581,8,0.561536213504415,0.786052442350886,3.24044654274779
"epb41a",6.74732270529002,8,0.564123892309039,0.788984464767887,0.818952708357485
"apof",6.7252825347877,8,0.566541792675151,0.791674120768769,4.81755733753455
"insra",6.70843946608255,8,0.568391491026477,0.793565781537839,0.374082441139676
"hsp70l",6.68100797709821,8,0.571407512758657,0.796955038074599,0.257594049978862
"plxnb2a.1",6.67730256679653,8,0.571815239818525,0.796955038074599,0.619916632019277
"pcdh1gb2",6.66190860064302,8,0.573509940567536,0.79862132716106,2.00055882383057
"CR936518.2",6.65584764408978,8,0.574177540187156,0.798855708086478,2.1938018829316
"zbtb46",6.57272713461983,8,0.583352487631578,0.810915708262837,0.370455087602095
"tfr1b",6.55353624306476,8,0.585475687523718,0.812837910590687,1.18937119430924
"slc29a1b",6.55104605045875,8,0.585751319319413,0.812837910590687,1.41640049105436
"CU138547.1",6.53589458444129,8,0.587429006645036,0.814353487535255,3.95528903763276
"CU928117.1",6.53037744441682,8,0.588040167282363,0.814353487535255,0.43432848755996
"ndst2b",6.52739689191643,8,0.588370394744222,0.814353487535255,0.462490799900921
"mfsd2aa",6.50929002428874,8,0.590377375032391,0.81642506486761,1.79639645006627
"loxl3b",6.49954310160305,8,0.591458323771545,0.817213573432187,0.0834577216202837
"baz1a.1",6.46695979246974,8,0.595074761938816,0.821500965575588,0.140950200067692
"CU062632.1",6.43540203340428,8,0.598581434163121,0.825629564362925,0.346063244016098
"chl1a",6.36923396673778,8,0.605945836840655,0.835067475404865,0.795339727640432
"creb5b",6.35334149398853,8,0.607716838414243,0.836787385079852,0.374535618532658
"myo1ca",6.30652082021366,8,0.612938796204159,0.843251998217244,0.967197562505203
"ypel1",6.28643539809867,8,0.615180815913756,0.845609368953616,0.408902043361516
"plekhg5b",6.26589148580149,8,0.617475075212869,0.848034438060593,0.0848797615812175
"cep162",6.23920700536191,8,0.620456570176019,0.851398381030558,0.605116540089799
"ift140",6.23234340189528,8,0.621223703516167,0.851720587511454,0.44885508029429
"dpy19l3",6.21328153785806,8,0.623354721959267,0.853910578026392,0.249949917191044
"pag1",6.17593334964396,8,0.627532023186429,0.858897550982281,1.42086606610543
"alcamb",6.15816112317967,8,0.62952061060937,0.860109184231475,0.808609490535704
"tafa5b",6.15584628275878,8,0.629779659474655,0.860109184231475,1.44449916971319
"nrip1a",6.15360952534002,8,0.630029977449555,0.860109184231475,0.765884475667564
"limk1a",6.11512539638016,8,0.634337788920526,0.865251885995602,0.347326287698248
"hoxb3a",6.10994555600455,8,0.634917736938885,0.865305263289792,0.413642001395636
"CR847968.1",6.05078216784157,8,0.641543427329144,0.873308710282637,5.91367350244581
"si:dkey-34d22.1",6.04776033191169,8,0.641881902057738,0.873308710282637,1.27017703515563
"myh9a",6.01146424738065,8,0.645947655770952,0.878093669697132,0.617798505772352
"CABZ01064472.1",5.98100896253373,8,0.649359271290528,0.88198203231311,1.78745777437838
"fosab",5.93885659122156,8,0.654080871246218,0.887641555550423,0.204121450166975
"efnb3a",5.93140476787929,8,0.654915483654985,0.88802099478642,0.394097077022584
"slc6a9",5.89968271537844,8,0.658467937910143,0.892081880318568,0.438375282839747
"igsf9bb",5.88307012716945,8,0.660327967346002,0.893844964258547,1.09803881548026
"ctnnd2a",5.86964893404949,8,0.661830449866712,0.895121487562755,0.979601518677833
"gas2l1",5.84135703380274,8,0.664996923838616,0.898644491673805,1.91437392704809
"siah2l",5.82923823070419,8,0.666352920182968,0.899130699050356,0.345886651962563
"gal3st4",5.8280967488245,8,0.666480630671077,0.899130699050356,1.10920825287251
"CR513789.1",5.81038648265145,8,0.668461793911344,0.901043698616807,7.73364345315051
"hey2",5.80106648310883,8,0.669504151532472,0.901689092973027,5.08856231424579
"ndst3",5.75811074557315,8,0.67430608368541,0.907392543226793,0.819148415947092
"abcc2",5.73257890448723,8,0.677158233634115,0.909722081412708,1.27485476484708
"si:dkey-31f5.11",5.72880313550778,8,0.677579882944137,0.909722081412708,15.5123850591985
"cpt1ab",5.72567331090328,8,0.677929369534214,0.909722081412708,0.503358855187456
"cebpd",5.71766278965353,8,0.678823730799095,0.909722081412708,0.339600156773799
"b4galt5",5.71715782616687,8,0.678880103254233,0.909722081412708,0.141680667331674
"npr3",5.6811353258383,8,0.682899639913223,0.914342614109755,12.6895047227822
"si:dkey-35m8.1",5.66809114876197,8,0.684354185580128,0.915523994087128,5.1615402565723
"tuba1a",5.6244763504395,8,0.689213473034137,0.921254433462505,0.365557983219463
"cavin1b",5.57288065702115,8,0.694952743216939,0.928150575247998,3.1068523088634
"spaca4l",5.53435044558197,8,0.699231353520103,0.933086043062689,1.27092008652104
"pbx3b",5.49364277149171,8,0.703744220047974,0.938056636138736,0.581023614832227
"rfx7a",5.4901706214564,8,0.704128762501639,0.938056636138736,0.464959836001691
"iqca1",5.46880739142161,8,0.706493370409046,0.940423787566118,1.84283307483467
"cbx4",5.45264039616884,8,0.708281204198083,0.942014434467849,0.819891586918787
"fosl2",5.44722114583554,8,0.708880171968253,0.942014434467849,0.217726924217266
"klhl29",5.44187818270183,8,0.709470546816492,0.942014434467849,0.879000859577072
"btbd11a",5.43669257437172,8,0.710043379980142,0.942014434467849,0.699848839112633
"prkcea",5.3762756001662,8,0.71670565938563,0.95006549711434,0.207847966343532
"rgs4",5.36392741239818,8,0.718064524887262,0.951078840910281,1.90648876689419
"nes",5.34128900550375,8,0.720553187103564,0.953188293857123,1.56801990403871
"ccn1l2",5.33859924185379,8,0.720848647229449,0.953188293857123,0.322774059094108
"ptprc",5.29432175973667,8,0.725705121697372,0.958282710947887,3.26979781884709
"ssbp3a",5.28438964338566,8,0.726792572720336,0.958282710947887,0.134855083021027
"ntrk3a",5.28313610202268,8,0.726929769165905,0.958282710947887,2.63171581072225
"efemp2b",5.28160793384186,8,0.727097006931709,0.958282710947887,2.09391185938195
"pdlim2",5.27468117637437,8,0.727854830264019,0.958491957549326,2.61007687797745
"col1a1a",5.2671601872515,8,0.728677256926221,0.958785864376607,0.786278000906219
"sema5ba",5.25974203956203,8,0.729488016401906,0.959063949254766,5.41554642097412
"bcl11ba",5.22253463373131,8,0.733548088004118,0.963609967821501,1.6695892912294
"DNAH10",5.20816865402632,8,0.735112730755773,0.964873149474353,0.324898411884914
"CR376783.1",5.17425229691562,8,0.738799828544119,0.968433941029732,0.940962229666897
"BX088707.3",5.17207535798881,8,0.739036151248314,0.968433941029732,1.54909566507032
"si:ch211-254n4.3",5.15121820999527,8,0.741298243663279,0.969142291530764,1.25450490485715
"myo16",5.14611993611454,8,0.741850597699187,0.969142291530764,1.01577338589758
"pde4d",5.14556967772591,8,0.741910199514707,0.969142291530764,0.309206027177938
"gadd45aa",5.13965750319016,8,0.742550410723273,0.969142291530764,0.401438371478241
"mafaa",5.13915065651891,8,0.742605280885448,0.969142291530764,1.44027331536882
"BX511025.1",5.09490990965987,8,0.747385550325976,0.974585884695649,9.11958279056323
"maptb",5.06152462586553,8,0.750980514975727,0.977588571535186,1.09298585601963
"cyp26b1",5.05730244118149,8,0.751434382180246,0.977588571535186,0.653763213677484
"SAMD5",5.05649447938823,8,0.751521214367674,0.977588571535186,0.692012215581801
"enah",5.03250372452031,8,0.754096507270314,0.980141682885868,0.438309974978959
"si:ch211-160f23.5",5.02342922060387,8,0.755069074357736,0.980553748759816,0.578883603293543
"six3a",5.01432563441351,8,0.756043896741852,0.980553748759816,9.58535385251078
"aipl2",5.00936508722056,8,0.756574711390159,0.980553748759816,1.794905808191
"gpc3",5.0066519683954,8,0.756864924823983,0.980553748759816,3.74204875082157
"pdzrn4",4.99447187755972,8,0.758166823552573,0.981445726281648,0.91482158766058
"ebf1b",4.9763272877762,8,0.760103287510424,0.982765679589078,0.621373769141478
"bcl3",4.9734039263149,8,0.760414944582049,0.982765679589078,0.48012624634542
"slco3a1",4.93917062636854,8,0.764057452320757,0.986676290325433,0.311092216008822
"nptna",4.91130010894479,8,0.767013094970307,0.989207010511785,1.84552712593098
"kirrel3a",4.90902766065145,8,0.767253687528203,0.989207010511785,0.340368929488479
"s100a10b",4.89101345947501,8,0.769158757262046,0.990737843559283,0.267169226856312
"gfra4a",4.88608333333818,8,0.769679462215118,0.990737843559283,0.993911166325511
"ppp2r5a",4.86510304248297,8,0.771892048154951,0.992698030156737,0.802758149470672
"zak",4.85986936221679,8,0.772443154715711,0.992698030156737,0.467985696272365
"ece2a",4.84915642438675,8,0.773570170534391,0.993348533591514,0.697644851725444
"fosb",4.82783911003461,8,0.775808507750262,0.995423907297851,0.317397058279545
"olfm2a",4.80720748833346,8,0.777969338900201,0.997396588333591,5.33292843652934
"f8",4.78873691924986,8,0.779899151299019,0.999070169798583,6.72728727227236
"si:ch211-119e14.1",4.73974051501165,8,0.784996298957986,1,0.89266837793079
"si:ch211-1e14.1",4.73328453718809,8,0.785665483889595,1,0.324817422335517
"CABZ01068358.1",4.72678773944334,8,0.786338316611722,1,0.874220581200627
"grm6a",4.71747517400662,8,0.78730173365234,1,2.16681830758956
"fxyd1",4.69044158279381,8,0.790091512614747,1,0.652394774584555
"abcc5",4.68969361192733,8,0.790168552480283,1,0.267867531373492
"ehd2b",4.68680630261013,8,0.790465865407984,1,0.522447901806329
"tmtc2a",4.66262674235716,8,0.792950943099289,1,1.0412463477588
"BX000522.1",4.64763361645643,8,0.794487565970886,1,7.89271675686656
"si:ch73-380l10.2",4.63679313177358,8,0.795596507596867,1,0.685568470338087
"gsap",4.62275084333288,8,0.797030354658391,1,12.432435936066
"exoc3l2b",4.61091791642241,8,0.798236280738813,1,0.171415618188088
"gdf11",4.57117814974566,8,0.802270437604061,1,0.617355770037312
"PIEZO2",4.56478970338636,8,0.802916645895919,1,0.808663273829126
"hspb8",4.56255435728433,8,0.803142604050844,1,1.85290216949144
"rgs18",4.55757070708807,8,0.803646085718406,1,9.34126629266905
"mylipa",4.55101471501976,8,0.804307811135858,1,0.238580848050538
"acta1a",4.53674073768536,8,0.805746155002581,1,7.77087296018641
"prkcz",4.53494130139544,8,0.805927244533839,1,0.604442782884076
"spock3",4.52596086958866,8,0.806830218429259,1,0.193711628903102
"tox3",4.50077094691441,8,0.809355971558629,1,0.659751088039473
"CABZ01069040.1",4.47813767310702,8,0.811616360001855,1,4.22170459125646
"si:ch211-39i2.2",4.46726409944456,8,0.812699228497816,1,0.395577729608331
"arg2",4.42564000333401,8,0.816825671280196,1,136.545962927036
"cds1",4.40973566041803,8,0.8183943726978,1,0.412138098744421
"deptor",4.38903895915295,8,0.820429027464213,1,0.248244400474005
"efcab11",4.38528602969998,8,0.820797148017725,1,0.9280277710675
"hoxb8a",4.37650871884266,8,0.821657110564975,1,6.68304453411907
"slc16a1a",4.37388418467467,8,0.821913979638415,1,1.74271435908827
"lrrc4ca",4.3289880919192,8,0.826288478768088,1,2.62534716767665
"mgat4a",4.30836442575046,8,0.828285381928523,1,0.247293920927751
"emilin2a",4.30686820502553,8,0.828429942038427,1,1.08621784789321
"lhx6",4.28886243460569,8,0.830166257220621,1,0.225255332261527
"si:ch1073-385f13.3",4.288495808745,8,0.830201546897708,1,2.98620274272996
"KCNMA1",4.24771893013164,8,0.83411029152882,1,4.54786406012394
"BX005454.1",4.23732852501681,8,0.835101081320995,1,4.56016038199476
"irs2b",4.23062437351517,8,0.835739229443782,1,0.768199256258478
"iqsec2a",4.23059135924775,8,0.835742369763917,1,0.0864557319949923
"CR762483.1",4.21952721050215,8,0.836793568798363,1,0.893051327000975
"march8",4.20253793267542,8,0.838402934475244,1,0.195287524263774
"frmd4bb",4.18121009437812,8,0.840415015066714,1,1.04328382766638
"nek1",4.17261310393944,8,0.841223433237557,1,0.625582680997418
"efnb2a",4.1574905242448,8,0.842641791195154,1,0.374822123375169
"cyp26c1",4.15571325692684,8,0.842808171599247,1,11.7873122069785
"eppk1",4.15413591210791,8,0.842955781140726,1,0.35031940473162
"si:dkey-40c11.2",4.14894695191987,8,0.843441004172156,1,0.216411999152918
"cbfa2t3",4.14440953708695,8,0.843864840796236,1,1.61291457687536
"coro1a",4.14031358360543,8,0.844247071323891,1,0.557827604107086
"tp53i11b",4.13253571932438,8,0.844971926332039,1,0.444821637279411
"suclg2",4.12497118028064,8,0.845675679779343,1,0.247749679810746
"lrrfip1b",4.1177266690532,8,0.846348526816417,1,3.13249943588827
"sytl3",4.11251485420853,8,0.846831895286361,1,1.15585552314977
"nrp1b",4.10422460249762,8,0.847599581495771,1,0.402584148700358
"zgc:113625",4.07500396533455,8,0.850293690160948,1,1.46065816025486
"pvalb2",4.07335742473252,8,0.850444950464637,1,0.474589879713931
"si:ch211-161c3.6",4.06049793593299,8,0.851624264105189,1,0.606552128982977
"elf1",4.03781720114006,8,0.853695432267984,1,0.189924613383163
"si:dkey-65b13.1",4.03588898522855,8,0.853870990720833,1,1.63673380113406
"arhgap20b",4.03004312353827,8,0.854402735792867,1,0.412493635844566
"CR318653.1",4.02205772569362,8,0.855127867789935,1,1.56354401094379
"RALGDS",4.0123532413826,8,0.856007190054376,1,0.244152762260775
"celf5a",3.99252692567598,8,0.85779707696398,1,1.19527496710632
"robo2.1",3.98432921511776,8,0.858534557115938,1,0.541470253470709
"mmp17b",3.97760076566424,8,0.859138718787239,1,1.64119703821063
"nrxn3a",3.97159297572263,8,0.859677298436578,1,0.734118100886531
"si:ch211-213a13.1",3.96626107172464,8,0.860154595554687,1,1.67269234079288
"CABZ01076737.1",3.95615578907737,8,0.861057401902189,1,0.820630244143353
"pvrl2l",3.95595001104626,8,0.861075761707563,1,0.636810789884034
"stk38b",3.93674010619456,8,0.862785384793849,1,0.795578320169105
"atp1a3a",3.91614847136834,8,0.864608442483465,1,1.87655670089667
"plxna3",3.88370521130304,8,0.86746052381359,1,0.594714005255697
"junba",3.88129364256052,8,0.867671526780677,1,0.178772712909854
"rims2b",3.87078874029454,8,0.868589043601715,1,4.24392437895554
"rab44",3.85909781786294,8,0.869607036721013,1,0.627595085751049
"si:ch73-208g10.1",3.84162177640597,8,0.871122620963155,1,0.846275037825288
"zgc:171686",3.79865303616251,8,0.874817344054192,1,7.19832273721974
"auts2b",3.78173154179149,8,0.876259860496118,1,8.46308633886154
"tmtc2b",3.77101458989535,8,0.877169764285272,1,0.404606530856293
"hbegfb",3.75553376245982,8,0.878479052858407,1,1.04475840522027
"ptprn2",3.73188198677918,8,0.880467716317037,1,0.477784856626671
"si:busm1-57f23.1",3.73058393698773,8,0.88057644653733,1,2460.10778057861
"AL844518.1",3.7288717853738,8,0.880719798056487,1,7.49629783869965
"ror2",3.72861288292244,8,0.880741468407187,1,0.407057513416169
"mmel1",3.71262405544369,8,0.882076428221299,1,0.955749399943299
"SLC45A4",3.71187351825083,8,0.882138932194411,1,0.75523114083535
"tcf7l1a",3.71160216387589,8,0.882161526752258,1,0.224975550313732
"CU459056.1",3.67051632871429,8,0.885560649638113,1,0.222134263533796
"nme5",3.61017602951228,8,0.890472726544297,1,1.01102322247914
"reep2",3.6095463350829,8,0.890523479194546,1,2.33324735496136
"egr3",3.57370638274672,8,0.893394623981552,1,3.60205046417561
"CABZ01077176.1",3.5467109844717,8,0.895534328509722,1,5.1027117488388
"tprg1",3.5454427480436,8,0.895634363656845,1,5.36625654677658
"BX005058.2",3.54470144759473,8,0.895692815151382,1,3.01391986650407
"si:rp71-79p20.2",3.52567203761933,8,0.897188135851578,1,0.133287084233564
"ccn5",3.51728056133952,8,0.897844375452945,1,1.90703451646122
"CABZ01032351.1",3.51301463012188,8,0.898177240865142,1,13.8877278115498
"myrfl",3.4845127038791,8,0.90038828901988,1,0.25772902733161
"h1-10",3.4843191879489,8,0.900403223983101,1,0.246831131407118
"trim2a",3.45452699195001,8,0.902690010160886,1,4.02458002163875
"igsf21a",3.41464850869921,8,0.905711886514706,1,0.902810296530763
"fam214a",3.39853166539388,8,0.906920357458896,1,0.334246595155785
"isl1",3.39395834544487,8,0.907261921478263,1,0.674566147378185
"ptprr",3.3867537938404,8,0.907798786472574,1,5.31383744153837
"muc13b",3.37445517455766,8,0.908711803695532,1,1.60133574608454
"si:dkey-185m8.2",3.31513740791065,8,0.913053927963596,1,8.38531103751512
"he1.1",3.2946544111516,8,0.914529450232999,1,5.47719981441928
"CT027805.1",3.26281091297239,8,0.916798781241166,1,2.75946687028414
