"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00133386057957984,0.730953815032799,0.028,0.015,1,"hmVEC","foxo1b"
0.00133404290078792,-2.19134985705406,0.004,0.016,1,"hmVEC","slc4a2b"
0.00135370445296444,0.23129624364521,0.226,0.184,1,"hmVEC","vps28"
0.00135622248497539,1.15339031376278,0.019,0.009,1,"hmVEC","doc2b"
0.00136150725446874,0.462504791519099,0.077,0.053,1,"hmVEC","tmtc4"
0.00136259249821568,-0.615821310001857,0.075,0.105,1,"hmVEC","thop1"
0.00136926348214502,0.43524524517085,0.074,0.05,1,"hmVEC","cnpy3"
0.00137177473547051,-1.95015164787428,0.005,0.017,1,"hmVEC","fjx1"
0.00137837745000932,-0.776515453854749,0.027,0.048,1,"hmVEC","aqp11"
0.00138419267826819,0.517379267724122,0.069,0.046,1,"hmVEC","flot1a"
0.00138455972770622,0.340519344838706,0.089,0.063,1,"hmVEC","ivns1abpb"
0.00138573941614122,-1.23615276005383,0.012,0.027,1,"hmVEC","mlec"
0.00138751339285944,-0.937715189147252,0.032,0.054,1,"hmVEC","ptprsa.1"
0.00138794558859267,0.307137982266099,0.123,0.092,1,"hmVEC","C1H4orf33"
0.00138941339025796,-0.366983179609963,0.208,0.248,1,"hmVEC","anp32e"
0.00139454571027366,0.199625332317164,0.265,0.217,1,"hmVEC","zgc:100918"
0.0013950352526023,-0.502409299113977,0.127,0.162,1,"hmVEC","puf60b"
0.00140110790912642,-0.768163063133479,0.046,0.072,1,"hmVEC","clptm1l"
0.00140775970275121,0.162403239874277,0.425,0.373,1,"hmVEC","aip"
0.00140921027463685,0.138403571351947,0.579,0.518,1,"hmVEC","rnf10"
0.00141459655475458,-0.300364002151087,0.316,0.359,1,"hmVEC","polr2d"
0.00141934482412707,-0.856389621577895,0.065,0.092,1,"hmVEC","lnx2b"
0.0014214856410753,-0.338368360154845,0.346,0.378,1,"hmVEC","fam171a2a"
0.00142303091987299,0.477233766062317,0.071,0.048,1,"hmVEC","aldh9a1b"
0.00142783941849803,0.385870453270859,0.085,0.06,1,"hmVEC","bmpr2b"
0.00143307286692201,-0.397792121731993,0.229,0.266,1,"hmVEC","cmpk"
0.00144161684407606,-0.989677879291371,0.027,0.048,1,"hmVEC","zgc:195173"
0.00144915503555463,-0.583477118301848,0.131,0.164,1,"hmVEC","plekhg2"
0.00145482234674658,-0.682606276943544,0.063,0.091,1,"hmVEC","nap1l4a"
0.00145489162695835,0.248128658208355,0.189,0.151,1,"hmVEC","phldb2b"
0.00145708185217247,-0.463323787191004,0.525,0.518,1,"hmVEC","fabp3"
0.00146116869437883,0.616731428462433,0.051,0.032,1,"hmVEC","p4ha2"
0.00146686406186747,0.167921054519539,0.275,0.228,1,"hmVEC","mapkapk2a"
0.00147731223495684,-0.618718644168797,0.057,0.084,1,"hmVEC","dap3"
0.00147903713001407,-0.952809305272595,0.022,0.041,1,"hmVEC","polr1e"
0.00147984303863266,-0.818448123218575,0.044,0.068,1,"hmVEC","exosc9"
0.00148029882433528,-0.397758704352945,0.304,0.336,1,"hmVEC","pora"
0.00148952211333146,0.789508874690686,0.023,0.011,1,"hmVEC","si:dkey-16j16.4"
0.00149272856098386,0.803886659724096,0.022,0.01,1,"hmVEC","tpbgb"
0.00149285486141083,1.6225621262391,0.012,0.004,1,"hmVEC","znf1066"
0.00150628691001545,-0.283157052914448,0.389,0.423,1,"hmVEC","arf5"
0.00150720236756242,-0.896583258760264,0.039,0.062,1,"hmVEC","cdc42bpaa"
0.00150851925291216,0.661402186194213,0.031,0.017,1,"hmVEC","smarcad1b"
0.00151487131821656,0.309329035649779,0.241,0.2,1,"hmVEC","rnf146"
0.00151763601249204,-0.788588682094371,0.054,0.08,1,"hmVEC","bahcc1a"
0.00152240434866271,-0.565510751397679,0.089,0.121,1,"hmVEC","zgc:114119"
0.00153587731086682,0.187837862283706,0.188,0.148,1,"hmVEC","adipor1a"
0.00154895823126154,0.173064809950253,0.348,0.298,1,"hmVEC","zgc:100829"
0.00156279816023747,-0.164981789888729,0.624,0.651,1,"hmVEC","gmfb"
0.00156627823820407,-0.428728630287595,0.159,0.197,1,"hmVEC","caprin1b"
0.00156910595677002,1.17931263379084,0.017,0.007,1,"hmVEC","cnksr3"
0.00157039644081174,0.229965961941887,0.188,0.151,1,"hmVEC","ppp3r1a"
0.00157697057062631,-0.507465750307668,0.167,0.203,1,"hmVEC","micos10"
0.00158313608272095,0.244729278785468,0.197,0.159,1,"hmVEC","ptenb"
0.00158671911912594,-0.558096542435009,0.199,0.23,1,"hmVEC","pdcd10a"
0.00159519240980416,0.133446611229577,0.346,0.291,1,"hmVEC","pdia7"
0.00159828578414003,-0.920890503146628,0.031,0.052,1,"hmVEC","pdzd8"
0.00160420002444976,0.193840880996673,0.328,0.279,1,"hmVEC","cmtm7"
0.00161321068248494,-0.329342316929845,0.308,0.342,1,"hmVEC","psmc4"
0.00161684073397547,0.495866020967192,0.08,0.056,1,"hmVEC","adoa"
0.00161813047107224,0.242937005746161,0.211,0.171,1,"hmVEC","znf292a"
0.00161899974200267,0.42979430648044,0.073,0.05,1,"hmVEC","tshz1"
0.00162145237889392,1.39813116058982,0.017,0.008,1,"hmVEC","si:dkey-22a18.2"
0.00162174513018985,0.349631862100444,0.132,0.1,1,"hmVEC","cbx1b"
0.00162639301707957,-0.826872758553209,0.049,0.074,1,"hmVEC","nr4a1"
0.00162970693670884,0.177664402153298,0.542,0.49,1,"hmVEC","pgrmc1"
0.00163814662362743,0.466934138559813,0.058,0.038,1,"hmVEC","pnpla6"
0.00164086825156363,0.472910380693376,0.081,0.057,1,"hmVEC","fam83ha"
0.00164145123054591,-0.57247407217215,0.069,0.097,1,"hmVEC","srfbp1"
0.00164407148692853,-0.287682263081336,0.768,0.761,1,"hmVEC","zgc:158463"
0.00165174310304841,0.315092734216143,0.094,0.068,1,"hmVEC","ogt.1.1"
0.00165205848229797,-0.417018149712129,0.058,0.086,1,"hmVEC","cyyr1"
0.00165354806188552,0.253560174252745,0.185,0.148,1,"hmVEC","srsf1b"
0.00165563800530732,1.2220532230886,0.029,0.016,1,"hmVEC","mmp14a"
0.00166749870826203,-0.832110916526701,0.029,0.05,1,"hmVEC","nol12"
0.00167269208270258,-1.30741050389933,0.02,0.038,1,"hmVEC","vsir"
0.00167482404040017,0.356806804585078,0.111,0.082,1,"hmVEC","march8"
0.00168116475564671,-0.163123958216373,0.691,0.701,1,"hmVEC","nucks1a"
0.00168435063738729,0.661116152808057,0.035,0.02,1,"hmVEC","pgam1b"
0.00168532973535979,-0.794470351939505,0.057,0.083,1,"hmVEC","ankrd13c"
0.00169267948946785,-0.208038894402456,0.512,0.552,1,"hmVEC","h2az2a"
0.00169674749701045,-0.857806462817821,0.022,0.042,1,"hmVEC","ptcd1"
0.00170345343787969,-1.97973323791656,0.002,0.013,1,"hmVEC","acp6"
0.00172248270026634,-0.531320738716597,0.147,0.181,1,"hmVEC","zgc:101858"
0.00172768733362514,-0.715741819625208,0.068,0.096,1,"hmVEC","bms1"
0.00174688928059985,0.466414275455977,0.097,0.071,1,"hmVEC","sh3bgrl"
0.00174936033202581,0.55583688454768,0.05,0.032,1,"hmVEC","pik3ca"
0.00175049451722164,-1.10553367909167,0.02,0.038,1,"hmVEC","trmt61a"
0.00176335603839607,-0.551705275777145,0.079,0.108,1,"hmVEC","pwp1"
0.00177497657799717,0.602608715160002,0.055,0.035,1,"hmVEC","rabl3"
0.00178021080787007,-0.671451283344299,0.081,0.111,1,"hmVEC","tbc1d1"
0.00178322917090398,1.90906981313442,0.012,0.005,1,"hmVEC","fam83d"
0.00179044042528934,-0.858376247731289,0.06,0.086,1,"hmVEC","polr2k"
0.00179179197597362,0.667169633641632,0.065,0.044,1,"hmVEC","tmem47"
0.00179374418850718,0.481525326772215,0.117,0.088,1,"hmVEC","cry4"
0.00179401362400583,0.555811233662375,0.055,0.035,1,"hmVEC","gdpd5a"
0.00180956501033815,-0.840540046310735,0.056,0.082,1,"hmVEC","msh6"
0.00181055758520817,-0.551575720392461,0.11,0.143,1,"hmVEC","arhgap29b"
0.00181911524509096,-0.430379098407281,0.131,0.166,1,"hmVEC","ubap2l"
0.00182009437694622,-0.139712208947861,0.824,0.839,1,"hmVEC","ap2m1a"
0.00183757637682635,-1.15055178831387,0.022,0.04,1,"hmVEC","foxf2a"
0.00184102481440993,-0.344747016316113,0.282,0.32,1,"hmVEC","tpd52l2b"
0.00184153158296801,-2.39346120462477,0.004,0.016,1,"hmVEC","adprm"
0.00185031318706586,1.5246438748662,0.011,0.004,1,"hmVEC","cd28l"
0.00185137519791243,0.485979539397647,0.075,0.052,1,"hmVEC","myd88"
0.00185271309127916,0.370468308204123,0.165,0.132,1,"hmVEC","csnk1da"
0.00185708360738871,0.45933794921958,0.081,0.057,1,"hmVEC","bcap29"
0.00186213824033028,0.284389389540879,0.147,0.113,1,"hmVEC","efemp2b"
0.00186412947051696,1.27904625077295,0.011,0.004,1,"hmVEC","tnfaip6"
0.0018695478145694,-0.588663438065776,0.077,0.105,1,"hmVEC","ddx24"
0.00187189339047054,0.110437630359238,0.722,0.658,1,"hmVEC","csnk1a1"
0.00187379763652023,-0.432410802351499,0.054,0.08,1,"hmVEC","mef2ca"
0.00187804047132818,1.2334096178731,0.011,0.004,1,"hmVEC","gpr19"
0.00188641104279148,0.277075631898976,0.171,0.136,1,"hmVEC","spty2d1"
0.00188912080133215,-0.490357304679976,0.189,0.222,1,"hmVEC","stxbp6"
0.00189593059596909,-0.879043050357572,0.046,0.07,1,"hmVEC","pprc1"
0.00189632869685153,-0.265792072676883,0.419,0.449,1,"hmVEC","psmd8"
0.00192145625055514,-0.452880275470755,0.112,0.145,1,"hmVEC","mff"
0.00192742617965017,0.787461927829072,0.022,0.01,1,"hmVEC","mis18a"
0.00193149338724438,0.30776222060406,0.101,0.074,1,"hmVEC","rab12"
0.00193310354024383,-0.20145121966921,0.5,0.533,1,"hmVEC","cox6c"
0.00193323704854411,-0.302363289234725,0.314,0.351,1,"hmVEC","srsf4"
0.0019377804287511,-1.69890569062896,0.005,0.017,1,"hmVEC","focad"
0.00194219380098505,-0.927696752998738,0.023,0.042,1,"hmVEC","tle3a"
0.00194356035295444,-1.42260572318656,0.015,0.031,1,"hmVEC","FP101861.1"
0.00194913652605596,-0.299832436528962,0.243,0.282,1,"hmVEC","vps35"
0.0019517518115463,-0.490705571617258,0.102,0.134,1,"hmVEC","ppil1"
0.00195252757800952,-0.67335004182553,0.075,0.104,1,"hmVEC","drg1"
0.00195712446452317,0.553412588620976,0.041,0.024,1,"hmVEC","gpr155a"
0.00197430949005073,0.360353590465419,0.146,0.114,1,"hmVEC","yipf6"
0.00197548178960981,0.429371445781073,0.092,0.066,1,"hmVEC","slc30a1a"
0.00200007256444287,-0.725777434127476,0.036,0.059,1,"hmVEC","fgd4a"
0.00200397665113979,1.04189029567486,0.026,0.014,1,"hmVEC","klf12b"
0.00201120054602325,0.449443155298566,0.059,0.039,1,"hmVEC","casp8"
0.00201290923787289,-1.79731902683098,0.011,0.025,1,"hmVEC","hoxd3a"
0.00202075572801552,-1.61715545916676,0.01,0.024,1,"hmVEC","rasgrp3"
0.00203231683713766,0.239847294199601,0.256,0.213,1,"hmVEC","nfyba"
0.00203870525356387,0.564555411276953,0.053,0.034,1,"hmVEC","pde3b"
0.00204089585311863,0.247949467229883,0.18,0.144,1,"hmVEC","rnf185"
0.00204617219907302,0.385588638496534,0.052,0.033,1,"hmVEC","epas1b"
0.00208516376454368,0.191032792965742,0.303,0.254,1,"hmVEC","crybg1a"
0.00210096484366718,0.832846893655841,0.026,0.014,1,"hmVEC","acyp1"
0.00210743448836645,0.174838602666483,0.24,0.198,1,"hmVEC","nck1a"
0.00210852411218513,-0.29899361513304,0.359,0.397,1,"hmVEC","xirp2a"
0.00210948514871618,-0.177595303910139,0.682,0.68,1,"hmVEC","eif3ba"
0.00211417016597254,-2.0254986125585,0.004,0.015,1,"hmVEC","si:dkey-229e3.2"
0.00211602545063426,0.110432466380372,0.38,0.325,1,"hmVEC","stau2"
0.00211783549496445,0.745345909205852,0.041,0.024,1,"hmVEC","TMEM216"
0.00212650973888602,-0.630214276658297,0.088,0.117,1,"hmVEC","larp6a"
0.00215605222160174,0.276956967425267,0.216,0.177,1,"hmVEC","ing4"
0.00216863043379333,0.531145243193301,0.05,0.032,1,"hmVEC","tpmt.1"
0.00217325169346884,0.167894298768163,0.256,0.211,1,"hmVEC","stxbp3"
0.0021735978690017,-0.769073259299341,0.065,0.091,1,"hmVEC","lsm1"
0.00217572009938517,0.555958245799317,0.048,0.03,1,"hmVEC","cby1"
0.00217639091010702,0.342518796575547,0.127,0.097,1,"hmVEC","get1"
0.00218255326504379,-0.174569487495673,0.724,0.719,1,"hmVEC","sat1a.2"
0.00220557274181833,-1.03261457281404,0.023,0.042,1,"hmVEC","si:dkeyp-84f3.9"
0.00221454990874845,-1.1416589409727,0.017,0.034,1,"hmVEC","si:dkey-93h22.8"
0.0022199651258533,0.833489591338515,0.024,0.012,1,"hmVEC","si:dkey-265e15.2"
0.00223999432137891,0.141753536194498,0.458,0.403,1,"hmVEC","ptp4a1"
0.0022625602726719,1.15224144292516,0.019,0.009,1,"hmVEC","unk"
0.00226610870527165,0.957811530990313,0.018,0.008,1,"hmVEC","CABZ01102170.1"
0.00226788866712902,-0.955271970446146,0.03,0.05,1,"hmVEC","calm1b"
0.00226936688509676,1.51321354592001,0.012,0.004,1,"hmVEC","ptpn13"
0.00227618910496235,0.278721941412014,0.208,0.17,1,"hmVEC","cyp26b1"
0.00228491137037659,1.36432031659563,0.01,0.003,1,"hmVEC","cep152"
0.00228610855851345,-0.834716835557416,0.046,0.07,1,"hmVEC","dnajc5ab"
0.00228978636460478,0.209096805984655,0.291,0.247,1,"hmVEC","pafah1b1b"
0.00229350260039504,0.614989020343557,0.017,0.008,1,"hmVEC","ncapd3"
0.00229553634007134,-1.85290817719494,0.008,0.022,1,"hmVEC","hsd17b14"
0.00230094005551841,1.41051988849187,0.012,0.004,1,"hmVEC","tonsl"
0.00231136930680157,0.927092156908292,0.018,0.008,1,"hmVEC","scn1ba"
0.00231245201939691,0.700578235429717,0.037,0.022,1,"hmVEC","si:ch211-51h9.7"
0.00231488088372882,0.916673602800021,0.022,0.011,1,"hmVEC","dusp23b"
0.00232663918368009,0.987945237448042,0.018,0.008,1,"hmVEC","si:dkey-93m18.4"
0.00233061438860266,0.396078896984283,0.048,0.03,1,"hmVEC","abca3b"
0.00233081989132001,-0.819130340059637,0.04,0.062,1,"hmVEC","amd1"
0.00233524562035794,0.863842655495276,0.018,0.008,1,"hmVEC","LO018340.1"
0.00235307397018164,-0.403975721228297,0.273,0.308,1,"hmVEC","pin1"
0.00238955095624587,0.483498783197989,0.04,0.024,1,"hmVEC","ap1g2"
0.00239175910139894,-0.920764219637181,0.022,0.039,1,"hmVEC","dla"
0.0024029772353228,0.732420075863785,0.019,0.009,1,"hmVEC","BX004769.1"
0.00241777686979717,-0.603275895283775,0.03,0.05,1,"hmVEC","ecsit"
0.00241861274764109,0.477090775191088,0.072,0.05,1,"hmVEC","rsu1"
0.00241952538323044,-1.090963405063,0.018,0.035,1,"hmVEC","il6r"
0.00242817885838504,-1.03703920029606,0.045,0.068,1,"hmVEC","csrp2"
0.00243051813556552,-0.85117408793479,0.036,0.058,1,"hmVEC","exosc8"
0.00243747778183929,-2.71476592937161,0.002,0.011,1,"hmVEC","nfixb"
0.0024380894557053,-0.432786276403867,0.156,0.189,1,"hmVEC","znf346"
0.00244447475215439,-0.805318331165229,0.1,0.128,1,"hmVEC","hexa"
0.00245267004027337,0.457659312336164,0.062,0.042,1,"hmVEC","C7H4orf48"
0.00245764932300056,0.212538026416626,0.213,0.174,1,"hmVEC","cyb5r3"
0.00247090626711755,-0.509088831173674,0.163,0.196,1,"hmVEC","fosl2"
0.0024753155463065,0.56914490410517,0.022,0.011,1,"hmVEC","im:7152348"
0.00249059703918709,-0.524780619070981,0.115,0.146,1,"hmVEC","cep170aa"
0.00249721013560245,0.23424846929063,0.135,0.103,1,"hmVEC","cemip2"
0.00251844336764854,0.135106453797084,0.402,0.353,1,"hmVEC","tmem50a"
0.00252969075547552,-0.3799016354958,0.27,0.303,1,"hmVEC","u2af1"
0.00253057381347215,0.247839540649002,0.208,0.17,1,"hmVEC","ptpn11a"
0.00253697893268589,-0.798777060080762,0.031,0.052,1,"hmVEC","tex10"
0.00253957388927298,-0.385752712989524,0.266,0.299,1,"hmVEC","nudc"
0.0025473855024985,0.241511275288606,0.185,0.149,1,"hmVEC","slc44a2"
0.00256243584826857,-0.509108921735995,0.15,0.183,1,"hmVEC","pgk1"
0.00257651297846906,0.695834045685527,0.039,0.024,1,"hmVEC","tex2"
0.00257879339559617,0.367347632783552,0.086,0.062,1,"hmVEC","mindy1"
0.0025906842766095,-0.769596087330823,0.026,0.046,1,"hmVEC","daam1b"
0.00260541692843109,0.791031570397658,0.03,0.017,1,"hmVEC","tmem127"
0.00260685596356762,0.280128093268157,0.117,0.089,1,"hmVEC","sav1"
0.00261544890224338,-0.437953665216657,0.138,0.172,1,"hmVEC","ap3d1"
0.0026189000315423,-0.28293479568817,0.471,0.491,1,"hmVEC","eif3s6ip"
0.00261919790508936,0.495257921722578,0.081,0.058,1,"hmVEC","sft2d3"
0.00261983453627568,-1.41684291122523,0.007,0.019,1,"hmVEC","dimt1l"
0.0026228752584194,-1.77628453975894,0.006,0.018,1,"hmVEC","ntn1b"
0.00262319525549522,0.576612279222943,0.033,0.019,1,"hmVEC","palm3"
0.00263343213437719,-0.395691781027695,0.214,0.251,1,"hmVEC","ddx23"
0.00267558675685442,-2.76702653856321,0.002,0.012,1,"hmVEC","hoxd12a"
0.00267616432968698,0.611880686778675,0.041,0.025,1,"hmVEC","myo6a"
0.00267768789714055,0.345351043970098,0.09,0.065,1,"hmVEC","nrbf2b"
0.00268266655383281,0.941309405754754,0.034,0.02,1,"hmVEC","aldh3a1"
0.00268541368199896,0.520029383490467,0.089,0.065,1,"hmVEC","phactr4a"
0.00269056077700741,-1.20875425022175,0.011,0.025,1,"hmVEC","si:dkeyp-97b10.3"
0.0027196292608264,-0.511707897802892,0.108,0.139,1,"hmVEC","ctr9"
0.00271974775193106,-0.551834476097577,0.104,0.135,1,"hmVEC","vash2"
0.00272919874237529,0.462281581375843,0.064,0.043,1,"hmVEC","stam2"
0.0027350968813801,0.993858385625143,0.016,0.007,1,"hmVEC","si:ch1073-228h2.2"
0.00274104159857639,-0.50795936436436,0.16,0.193,1,"hmVEC","khsrp"
0.0027629644350633,-0.521900386952018,0.037,0.059,1,"hmVEC","dnajc21"
0.00276480197548523,0.767095559121764,0.029,0.016,1,"hmVEC","limk2"
0.00277867957134379,-0.766331849562063,0.069,0.094,1,"hmVEC","sec13"
0.00278501947957351,-0.576499656414289,0.056,0.082,1,"hmVEC","eed"
0.00278604161089697,-0.812319022218339,0.079,0.105,1,"hmVEC","polr2h"
0.00278853426720722,-0.421527343748995,0.225,0.259,1,"hmVEC","hnrnpm"
0.0027923540516483,-0.904711748070102,0.034,0.055,1,"hmVEC","hmbsa"
0.00281910129923967,-0.559361734968013,0.123,0.154,1,"hmVEC","asap1a"
0.00283314471562367,0.0724677899988824,0.434,0.376,1,"hmVEC","si:dkey-28b4.7"
0.00283999445079668,-0.580420991023784,0.069,0.095,1,"hmVEC","utp3"
0.00285633736429118,-1.77834890271645,0.007,0.019,1,"hmVEC","CU695215.3"
0.00285743204230608,0.220443785184191,0.182,0.146,1,"hmVEC","CABZ01058650.1"
0.0028599364272063,-0.656666722857086,0.052,0.076,1,"hmVEC","nfkbib"
0.00286071736138427,0.946416336892644,0.027,0.015,1,"hmVEC","zgc:174315"
0.00287096993142276,-1.3178667818055,0.008,0.021,1,"hmVEC","hbl2"
0.00287350803351926,-1.01072065340731,0.039,0.06,1,"hmVEC","llgl2"
0.00287926054473657,-1.04281643699465,0.029,0.048,1,"hmVEC","ndufa4"
0.00288321827312288,-0.303227669657214,0.344,0.376,1,"hmVEC","naa10"
0.00288968295907841,0.988353181184496,0.022,0.011,1,"hmVEC","C19H5orf49"
0.00290353454110335,-0.320461317816018,0.434,0.45,1,"hmVEC","calr3a"
0.00290427934946978,0.793969930561854,0.023,0.012,1,"hmVEC","si:ch211-153a8.4"
0.00290638332522106,-0.653110338807528,0.084,0.112,1,"hmVEC","tbc1d10aa"
0.00290797446168718,0.652238040146827,0.031,0.018,1,"hmVEC","si:dkey-151g10.3"
0.00293124020603931,-1.03960574416066,0.034,0.054,1,"hmVEC","slc25a33"
0.00294892073783056,-1.25136803658328,0.015,0.03,1,"hmVEC","akap1b"
0.00295916940579851,-0.54997816086905,0.105,0.135,1,"hmVEC","zgc:158803"
0.00296951851635583,-0.573178577762234,0.069,0.096,1,"hmVEC","itpa"
0.00299111476247042,-0.24758642183751,0.387,0.42,1,"hmVEC","gstr"
0.00300520791137141,-1.64360108748872,0.005,0.016,1,"hmVEC","cplx2"
0.00300780804052964,0.929260758191005,0.019,0.009,1,"hmVEC","si:dkey-23a13.17"
0.00300909713282234,-0.550851746930821,0.131,0.161,1,"hmVEC","lrpap1"
0.00301052796198325,-1.22341335950354,0.012,0.027,1,"hmVEC","nop14"
0.00301877296274173,-0.731059524913013,0.06,0.084,1,"hmVEC","rfc2"
0.00302178833673154,1.02689069710575,0.032,0.019,1,"hmVEC","si:ch211-113a14.24"
0.00302700992014987,0.873532125072896,0.019,0.009,1,"hmVEC","rac3a"
0.00304206453261952,0.229749287795673,0.262,0.22,1,"hmVEC","hadh"
0.00304656308635837,-0.30242996227349,0.342,0.373,1,"hmVEC","polr2f"
0.00305632065039594,0.359874728258355,0.077,0.054,1,"hmVEC","kbtbd2"
0.00305790907804204,-2.07170619129913,0.007,0.019,1,"hmVEC","tnfrsf1b"
0.0030598563815527,0.699079208946358,0.04,0.024,1,"hmVEC","armc2"
0.00306328801021061,0.147604916138495,0.119,0.09,1,"hmVEC","c1galt1c1"
0.00307476030886075,-1.52265458120472,0.013,0.028,1,"hmVEC","arf2b"
0.00307794510127028,0.504259696136986,0.081,0.058,1,"hmVEC","arl13b"
0.00309427256398426,-0.290001452661386,0.261,0.298,1,"hmVEC","thrap3b"
0.00312925970730372,0.160565632216538,0.27,0.225,1,"hmVEC","lims1"
0.0031358912039564,0.111877198230169,0.969,0.962,1,"hmVEC","hmgn2"
0.00316836942539308,0.335537810206246,0.078,0.055,1,"hmVEC","sqor"
0.00317366746418072,-1.09206529390241,0.01,0.023,1,"hmVEC","tbx1"
0.0031784872978112,-0.331202985138194,0.294,0.328,1,"hmVEC","ndufs7"
0.00319035901125376,-1.31374635173836,0.014,0.029,1,"hmVEC","mblac1"
0.00320405733757944,0.0771686149479966,0.289,0.242,1,"hmVEC","dnmbp"
0.00320891303410384,-2.3038078564538,0.003,0.013,1,"hmVEC","upb1"
0.00321480931609079,0.417185969484259,0.081,0.058,1,"hmVEC","f3b"
0.00321613634907212,-0.303761686227892,0.409,0.437,1,"hmVEC","chd4b"
0.00322542436156248,0.0545226837478971,0.589,0.525,1,"hmVEC","gnai2a"
0.00325671071583729,-0.338483059172972,0.225,0.264,1,"hmVEC","h1-10"
0.00327148923815517,-0.64218319499611,0.057,0.082,1,"hmVEC","rab22a"
0.00327378395745551,-0.634900813539889,0.109,0.138,1,"hmVEC","rreb1b"
0.00327512490685485,-0.266242411494611,0.409,0.433,1,"hmVEC","eif4a1b"
0.00328072425661596,-0.867365240378524,0.035,0.055,1,"hmVEC","smn1"
0.00328094283978819,-0.621611276799764,0.08,0.108,1,"hmVEC","nfia"
0.00328415850173277,-2.19148089722912,0.006,0.017,1,"hmVEC","stm"
0.00328455019145877,-0.428017164257325,0.116,0.148,1,"hmVEC","si:ch211-156b7.4"
0.00330496866535843,-0.481147913273635,0.21,0.242,1,"hmVEC","arhgef9b"
0.00330818045517581,-0.386221345012444,0.139,0.173,1,"hmVEC","wdr5"
0.00331369216848843,0.277290248398447,0.114,0.086,1,"hmVEC","scocb"
0.00331722516224116,0.467599475980351,0.046,0.03,1,"hmVEC","nxpe3"
0.00333129808035133,0.874484145412381,0.028,0.016,1,"hmVEC","si:dkey-20i20.8"
0.00333485564835037,0.435101232898307,0.069,0.048,1,"hmVEC","nphp3"
0.00333748454198227,-1.64790191576987,0.007,0.02,1,"hmVEC","zgc:112234.4"
0.0033378022654253,0.307488922240137,0.11,0.083,1,"hmVEC","znf1124.1"
0.00334285368258965,0.57739991575446,0.052,0.034,1,"hmVEC","vclb"
0.00334955544651897,0.0851496273995522,0.6,0.554,1,"hmVEC","capza1a"
0.0033761089666974,-0.617968441146189,0.081,0.108,1,"hmVEC","pold3"
0.00339264121238641,0.924404449139683,0.024,0.013,1,"hmVEC","cadm3"
0.00339309535853926,0.22995491684684,0.261,0.22,1,"hmVEC","nme3"
0.00340733360714488,-1.35272036115039,0.02,0.036,1,"hmVEC","ccser2a"
0.00342242076003814,0.741503282912485,0.036,0.021,1,"hmVEC","fhdc3"
0.0034301850197767,-0.568473908134867,0.122,0.152,1,"hmVEC","agfg1a"
0.00343507422225473,0.743905647781028,0.033,0.019,1,"hmVEC","znf511"
0.00344974882146413,-0.362310612113678,0.16,0.194,1,"hmVEC","rtn1a"
0.00346636240107483,0.926043591422514,0.015,0.007,1,"hmVEC","cenpl"
0.00349293883475019,-0.892834566732863,0.029,0.048,1,"hmVEC","cert1b"
0.00349868290230306,-0.393148099012978,0.253,0.286,1,"hmVEC","lamtor4"
0.00351059728455279,-0.819274965453094,0.032,0.052,1,"hmVEC","spryd4"
0.00352902908305385,-2.44050610136184,0.002,0.01,1,"hmVEC","si:ch211-288d18.1"
0.00353679141773813,1.40961500166671,0.01,0.004,1,"hmVEC","si:dkey-163f14.6"
0.00353702963483333,0.708118178193559,0.037,0.023,1,"hmVEC","acot11b"
0.0035407403948565,0.789018379290662,0.015,0.007,1,"hmVEC","abcb4"
0.00355251235225337,0.133928872823526,0.478,0.43,1,"hmVEC","vaspb"
0.00356749888924207,-0.38232321123563,0.129,0.162,1,"hmVEC","ptp4a3a"
0.00357064187195493,0.234819083715182,0.191,0.156,1,"hmVEC","rnf144ab"
0.0035803810685004,0.236059189941743,0.289,0.249,1,"hmVEC","mylk5"
0.00358157874271828,-1.10561481848664,0.007,0.018,1,"hmVEC","emilin1b"
0.00360583725955333,-1.21779139568501,0.018,0.034,1,"hmVEC","ppp1r9alb"
0.003618348518854,-0.385984106514862,0.155,0.189,1,"hmVEC","itga5"
0.00364368725459624,-0.19163588380503,0.622,0.63,1,"hmVEC","eif2s3"
0.0036491305011992,0.864397260653972,0.026,0.015,1,"hmVEC","thap12b"
0.0036495587803113,0.668280043939908,0.036,0.021,1,"hmVEC","hdac12"
0.00365321831145941,0.305663874586569,0.088,0.064,1,"hmVEC","vrk1"
0.0036565752132469,0.980127138148366,0.016,0.007,1,"hmVEC","fitm2"
0.00365817307058603,-0.640158478672738,0.076,0.102,1,"hmVEC","uck2b"
0.00366482630834545,-0.165619392469375,0.519,0.542,1,"hmVEC","psmb6"
0.00366501806708518,-1.77097238950842,0.007,0.019,1,"hmVEC","si:ch211-243j20.2"
0.00367894893135194,-0.430585078073572,0.106,0.137,1,"hmVEC","ddx19"
0.00368082485407437,0.292860631025413,0.1,0.075,1,"hmVEC","fzd7b"
0.00368134738403857,-1.14317102629153,0.02,0.036,1,"hmVEC","slc29a1b"
0.00368953234701607,-0.839478853531943,0.034,0.054,1,"hmVEC","wdr41"
0.00370102894335452,-0.92516007143511,0.017,0.032,1,"hmVEC","znrf1"
0.0037060678404428,-1.38576187520943,0.006,0.017,1,"hmVEC","stard10"
