"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00535914075928441,-0.50632743071237,0.042,0.078,1,"hmVEC","coq6"
0.005364055353391,-0.84786629016407,0.014,0.039,1,"hmVEC","agxta"
0.0053731178484172,-0.257520573418285,0.168,0.234,1,"hmVEC","FAM83G"
0.00537434122802623,0.163681712878098,0.135,0.199,1,"hmVEC","nup210"
0.00537682351164199,-0.26567668886794,0.305,0.393,1,"hmVEC","scaf1"
0.00537756409879666,-0.488574537314419,0.085,0.132,1,"hmVEC","ntan1"
0.00538198446205891,-0.275631982921272,0.164,0.227,1,"hmVEC","galm"
0.00538198448897683,0.0157383820257879,0.216,0.3,1,"hmVEC","ctnnbip1"
0.00540238905166259,-0.207939719372406,0.511,0.61,1,"hmVEC","ndufs5"
0.00541239918709074,-0.0877510921995268,0.174,0.247,1,"hmVEC","clip2"
0.00541407123413381,0.0859494530704277,0.149,0.213,1,"hmVEC","kmt2a"
0.00541637452770837,-0.148160964802782,0.632,0.73,1,"hmVEC","sumo2b"
0.00542360534764644,-0.112509682689619,0.125,0.185,1,"hmVEC","mon2"
0.00542576100522506,-0.247531733462548,0.362,0.439,1,"hmVEC","tes"
0.00543540980082607,-0.129041895594884,0.232,0.31,1,"hmVEC","pdcl"
0.0054362491302173,-0.51173051369065,0.026,0.057,1,"hmVEC","NUP85"
0.00544087650849553,-0.380797573463501,0.03,0.062,1,"hmVEC","zgc:113983"
0.00545740942457222,-0.369254116673515,0.077,0.124,1,"hmVEC","bap1"
0.0054582601545986,-0.239302356045368,0.067,0.112,1,"hmVEC","wbp1lb"
0.00545844738972362,-0.372384559180869,0.051,0.091,1,"hmVEC","BX005340.1"
0.0054814568737555,-0.687108589152002,0.04,0.075,1,"hmVEC","si:ch211-51h9.7"
0.00548305639587477,-0.253937244941483,0.097,0.148,1,"hmVEC","cox11"
0.00548468163946483,-0.340122891641294,0.073,0.119,1,"hmVEC","jkamp"
0.00548593186955179,-0.145076922526589,0.121,0.178,1,"hmVEC","qrich1"
0.00549518221580386,-0.16936932201545,0.158,0.224,1,"hmVEC","psmg2"
0.00549971853135757,-0.761535168024344,0.022,0.051,1,"hmVEC","uck1"
0.00554016391502988,-0.171286984870387,0.21,0.286,1,"hmVEC","tmem11"
0.00554498164644741,0.59910812025677,0.436,0.411,1,"hmVEC","bcl2l11"
0.00555491485961695,-0.266774120825225,0.362,0.444,1,"hmVEC","si:ch211-235e9.6"
0.00557253528762554,-0.283798557690703,0.079,0.127,1,"hmVEC","nudt5"
0.00558279294563284,-0.266493182716012,0.222,0.295,1,"hmVEC","cdk9"
0.00558900621717455,-0.340416130119011,0.109,0.162,1,"hmVEC","si:ch211-259g3.4"
0.00561469650979428,-0.5566856346567,0.055,0.095,1,"hmVEC","zgc:165409"
0.00561475229313987,-0.139180900773994,0.014,0.039,1,"hmVEC","si:ch73-368j24.12"
0.00562697285236461,-0.296171298650743,0.079,0.127,1,"hmVEC","gnl3l"
0.00562923012247529,-0.0298921577787541,0.311,0.405,1,"hmVEC","thrab"
0.00563899206839726,1.85641411810248,0.038,0.018,1,"hmVEC","CR388102.7"
0.00564150520163902,0.389794575066925,0.45,0.418,1,"hmVEC","lgals3b"
0.00564399681871795,-0.916406520798003,0.034,0.067,1,"hmVEC","aldocb"
0.00564528300855543,-2.77125187897462,0.004,0.023,1,"hmVEC","ern2"
0.00565923370488793,-0.197173892997732,0.087,0.137,1,"hmVEC","si:ch73-248e21.1"
0.00566233416655782,-0.1957754368894,0.341,0.436,1,"hmVEC","eif3jb"
0.0056626143328221,-0.0420775130194215,0.152,0.219,1,"hmVEC","rprd2b"
0.00567523523823567,-3.76486683765593,0,0.015,1,"hmVEC","fbxo41"
0.00567523523823567,-4.22999600009521,0,0.015,1,"hmVEC","fhdc2"
0.00568753586544771,-1.15886462520787,0.012,0.036,1,"hmVEC","si:dkey-88l16.3"
0.00569006376676624,-0.391769829684996,0.036,0.07,1,"hmVEC","zgc:171599"
0.00570477839147403,-0.572241003004114,0.075,0.12,1,"hmVEC","plgrkt"
0.00571079065971598,-0.338017231752233,0.036,0.07,1,"hmVEC","twnk"
0.00571550140449116,-0.130838317471608,0.39,0.486,1,"hmVEC","si:ch73-22o12.1"
0.0057544236789494,0.244584413992502,0.648,0.652,1,"hmVEC","stau2"
0.00576531164722011,-0.270988695088329,0.063,0.106,1,"hmVEC","zgc:162816"
0.00576742704315405,-0.064299155267104,0.372,0.474,1,"hmVEC","psmc1a"
0.00577243945045353,-0.0905969253844555,0.299,0.387,1,"hmVEC","ppm1aa"
0.0057797475803163,0.435254158714669,0.42,0.393,1,"hmVEC","sept8a"
0.00578538677458273,-0.130103267178277,0.651,0.748,1,"hmVEC","psmb7"
0.00579019756579123,-1.59164785172943,0.008,0.029,1,"hmVEC","ppp2r5b"
0.00579215397466902,-0.10867322911953,0.376,0.473,1,"hmVEC","tnrc6b"
0.00579245427253634,-0.22475269685782,0.065,0.109,1,"hmVEC","flad1"
0.00579286820023903,-0.322200737719707,0.174,0.238,1,"hmVEC","tacc1"
0.00580129428222886,-1.55581210628811,0.016,0.042,1,"hmVEC","ek1"
0.00580350927726646,-0.192987162694397,0.188,0.259,1,"hmVEC","epc2"
0.0058069100651751,-1.04500519763893,0.02,0.047,1,"hmVEC","mpv17l2"
0.00580872348909153,-0.0976085319545723,0.101,0.154,1,"hmVEC","si:ch211-40k21.5"
0.00581831682105691,-0.0931157473807902,0.105,0.159,1,"hmVEC","svbp"
0.00582321071882481,-2.03709601891828,0.006,0.026,1,"hmVEC","serac1"
0.0058273661849371,-0.606356820517908,0.01,0.033,1,"hmVEC","si:dkey-21c1.8"
0.00584415651962751,-0.270837309092274,0.15,0.211,1,"hmVEC","mgaa"
0.00584654985683747,-0.0918842372877155,0.244,0.327,1,"hmVEC","smurf1"
0.00585016243264049,-0.101585167371344,0.113,0.169,1,"hmVEC","mplkip"
0.00586182529441585,-0.404277243829822,0.036,0.07,1,"hmVEC","si:ch211-1e14.1"
0.00586420784955282,1.47168610148298,0.026,0.01,1,"hmVEC","hgfa"
0.00586747522055452,-0.211151471877698,0.289,0.374,1,"hmVEC","actl6a"
0.00587809465141863,-0.311944512931185,0.093,0.143,1,"hmVEC","msi2b"
0.00587916236902019,-1.28388377246653,0.004,0.023,1,"hmVEC","CR318653.1"
0.00589263490141928,1.09139161078965,0.111,0.076,1,"hmVEC","dnase1l4.2"
0.00589357516395613,-1.76407950192452,0.006,0.026,1,"hmVEC","hist1h4l.19"
0.00589559985047947,-0.887094831104666,0.036,0.069,1,"hmVEC","cnot4a"
0.00589736303985452,-0.0172735472003722,0.208,0.286,1,"hmVEC","emc3"
0.00589875712306762,-0.367827842218804,0.038,0.072,1,"hmVEC","CU459186.2"
0.00590401615989607,-0.5101198121659,0.024,0.054,1,"hmVEC","zgc:194285"
0.00591699754623848,-0.329947882830562,0.099,0.149,1,"hmVEC","nelfe"
0.00591789749632915,0.694549070473298,0.194,0.151,1,"hmVEC","cnpy1"
0.00593767721549759,-0.0294455134962335,0.145,0.208,1,"hmVEC","cdip1"
0.00595777906222796,-1.10487432435571,0.008,0.029,1,"hmVEC","crip1"
0.0059641802838615,-0.206976088706398,0.103,0.156,1,"hmVEC","esm1"
0.00597363948456914,-0.21525515292379,0.305,0.387,1,"hmVEC","dchs1b"
0.00599019279831133,-0.160066323696411,0.055,0.096,1,"hmVEC","serhl"
0.00600274286510978,2.25991390812589,0.02,0.007,1,"hmVEC","agbl1"
0.00602423506676475,-0.0817623443018521,0.37,0.472,1,"hmVEC","si:dkey-250d21.1"
0.00603899173870621,-1.07742059967195,0.016,0.042,1,"hmVEC","slc7a7"
0.00605108141958438,-1.25167918203503,0.006,0.026,1,"hmVEC","rorca"
0.00605952181596171,-2.46892403321084,0.002,0.019,1,"hmVEC","grifin"
0.00606767159521678,-0.185965925771966,0.176,0.245,1,"hmVEC","slc7a6os"
0.00606933760790346,0.0415759447163345,0.192,0.268,1,"hmVEC","epha2a"
0.00607519143716773,-0.141812781855219,0.267,0.348,1,"hmVEC","vps25"
0.00609215056104487,-0.854764020292638,0.014,0.039,1,"hmVEC","si:dkey-157l19.2"
0.00609356403223869,-0.924836130121828,0.03,0.061,1,"hmVEC","rab3db"
0.00609735121805317,-0.450861229113541,0.059,0.1,1,"hmVEC","cwf19l1"
0.00611095526380698,-0.176028814266074,0.269,0.355,1,"hmVEC","brd9"
0.00612880463225349,-0.883803331036321,0.006,0.026,1,"hmVEC","samhd1"
0.0061375798997091,-0.0314073941159693,0.386,0.485,1,"hmVEC","calcrlb"
0.00614533832522916,-0.474362346108214,0.034,0.067,1,"hmVEC","slc41a2b"
0.00614562291540708,1.34349572644472,0.04,0.019,1,"hmVEC","si:ch211-171l17.4"
0.0061540585054331,1.1834682476977,0.119,0.083,1,"hmVEC","ninl"
0.0061637432562763,-0.348161084899269,0.014,0.039,1,"hmVEC","frrs1b"
0.00616419941293016,-0.766612744135572,0.028,0.058,1,"hmVEC","styk1b"
0.00616645375696719,-0.374240575631769,0.055,0.096,1,"hmVEC","arhgef18b"
0.0061679706938009,-0.131063539623084,0.087,0.135,1,"hmVEC","nudt12"
0.00617538499782229,-0.490942458563391,0.053,0.093,1,"hmVEC","ube2t"
0.00618502306830703,-0.0774553003262402,0.198,0.273,1,"hmVEC","pcnp"
0.00620724557461086,-0.148235711739749,0.156,0.219,1,"hmVEC","adora2b"
0.00622604566969163,-0.520444902900024,0.028,0.058,1,"hmVEC","ddx31"
0.00622627916857424,-0.0690938181499772,0.246,0.334,1,"hmVEC","vps28"
0.00623551316410721,-0.209004063304665,0.101,0.154,1,"hmVEC","clybl"
0.00623813579594786,0.888347029190762,0.184,0.144,1,"hmVEC","zgc:92242"
0.00623854987286475,-0.637477104957607,0.01,0.032,1,"hmVEC","fignl1"
0.00628347696791464,-0.429513373110295,0.046,0.082,1,"hmVEC","gpat4"
0.00628833050999614,-0.366436392654819,0.101,0.152,1,"hmVEC","relb"
0.00628903072696759,-0.184410519592211,0.051,0.091,1,"hmVEC","FO834799.2"
0.00629394653591126,-0.399075659576945,0.055,0.095,1,"hmVEC","ibtk"
0.00629672068749335,-0.643823467357205,0.046,0.082,1,"hmVEC","kif3b"
0.00630737323909396,-0.787216308732052,0.022,0.05,1,"hmVEC","tmem222a"
0.00631102492535319,1.32816825608058,0.059,0.034,1,"hmVEC","wu:fc75a09"
0.00631794726469657,0.0897955782397921,0.099,0.151,1,"hmVEC","aff2"
0.00632070569971879,-1.05703752549696,0.024,0.053,1,"hmVEC","rnf139"
0.00632080253803626,-0.0329260653658121,0.143,0.207,1,"hmVEC","letm2"
0.00632425002469397,-0.257630255566118,0.036,0.069,1,"hmVEC","maptb"
0.0063284855391789,0.896821793645667,0.103,0.069,1,"hmVEC","FAM124A"
0.00633030007930841,-0.26099100141229,0.162,0.226,1,"hmVEC","cbfb"
0.00634593283515599,-0.440178736020854,0.077,0.122,1,"hmVEC","klhdc4"
0.00640056787463859,-1.91626562310672,0.008,0.029,1,"hmVEC","mettl27"
0.00640091175430887,-0.241614548921848,0.24,0.31,1,"hmVEC","cpvl"
0.00641273335016933,-0.211136322957059,0.186,0.257,1,"hmVEC","jagn1b"
0.00641531253162984,-0.17674554903147,0.194,0.265,1,"hmVEC","fam168b"
0.00641609564376195,-0.212736148321149,0.129,0.185,1,"hmVEC","ciao2a"
0.0064322524149307,3.64724150121116,0.01,0.002,1,"hmVEC","si:dkey-238d18.5"
0.00643514193990308,-0.0564026527836974,0.107,0.16,1,"hmVEC","zc3h3"
0.00643979931422934,0.0122006769686158,0.107,0.162,1,"hmVEC","dyrk2"
0.00645463379556826,-0.818918531709722,0.024,0.053,1,"hmVEC","wdr73"
0.0064577424115641,3.07780481724911,0.01,0.002,1,"hmVEC","p2ry12"
0.00647092544604994,-0.575055050783618,0.018,0.044,1,"hmVEC","ccne1"
0.00647720786744896,-0.3246336426418,0.127,0.184,1,"hmVEC","eci2"
0.00647862903674104,0.145269406322665,0.014,0.039,1,"hmVEC","primpol"
0.00648147498977467,-0.501761049923965,0.046,0.082,1,"hmVEC","lclat1"
0.0064833232459597,3.08450287534566,0.01,0.002,1,"hmVEC","zgc:136472"
0.0064882471596678,-0.300551200680097,0.016,0.042,1,"hmVEC","si:dkey-23a13.9"
0.00649614781476658,3.15031459954603,0.01,0.002,1,"hmVEC","ext1c"
0.00649920875452607,-0.248912373213921,0.113,0.167,1,"hmVEC","chtf8"
0.00650209366432407,-0.624325730094016,0.018,0.044,1,"hmVEC","CABZ01113599.1"
0.0065198341175024,-0.0923736535066946,0.147,0.21,1,"hmVEC","dnmt3ba"
0.00652160953026335,-1.66610343249143,0.008,0.029,1,"hmVEC","gtpbp3"
0.0065255583766487,-0.613740389133201,0.018,0.044,1,"hmVEC","b9d1"
0.00653127687184296,-0.242644120908919,0.077,0.123,1,"hmVEC","btbd7"
0.00654063017876414,-0.253409778909416,0.067,0.111,1,"hmVEC","dmd"
0.00654211377045074,-0.173548308958106,0.095,0.145,1,"hmVEC","zgc:193742"
0.00655053667300445,-0.394948451361069,0.05,0.088,1,"hmVEC","slc48a1b"
0.0065630018390238,0.0131731282455823,0.135,0.196,1,"hmVEC","pkp4"
0.00656348423501285,0.562253775460109,0.414,0.39,1,"hmVEC","slc4a7"
0.00657013847649775,-0.56781631993258,0.065,0.107,1,"hmVEC","otofa"
0.0065704485060797,0.334513644885566,0.531,0.501,1,"hmVEC","CR751602.2"
0.00657141959331372,-0.540106880547079,0.065,0.107,1,"hmVEC","pgp"
0.0065792778741425,-0.941568188401317,0.02,0.047,1,"hmVEC","det1"
0.00657966523258583,-0.207046464524452,0.083,0.13,1,"hmVEC","thoc3"
0.00657988758158372,-0.283295290913937,0.123,0.179,1,"hmVEC","rex1bd"
0.00659673475605217,1.43497714126539,0.065,0.039,1,"hmVEC","asap3"
0.00660725980663097,0.0498747567336468,0.036,0.07,1,"hmVEC","swi5"
0.0066190867332604,-0.312334175202399,0.077,0.123,1,"hmVEC","ddx54"
0.0066283455171448,-0.186151213617322,0.246,0.323,1,"hmVEC","apbb2b"
0.00663642014603235,-0.368823803083287,0.117,0.169,1,"hmVEC","ankrd54"
0.00664337426135415,-0.12715073311496,0.053,0.094,1,"hmVEC","lias"
0.00664926055903031,-1.32854256350917,0.004,0.022,1,"hmVEC","hecw2a"
0.00664974405866509,0.264281821305112,0.485,0.436,1,"hmVEC","hyal2b"
0.0066527836579393,1.85514936733797,0.028,0.012,1,"hmVEC","hint3"
0.00665355261050056,-0.235940723960738,0.115,0.169,1,"hmVEC","ufsp2"
0.00666070763956996,-1.37881611379551,0.004,0.022,1,"hmVEC","si:ch211-212d10.2"
0.00666990578743196,0.0193949441061749,0.202,0.278,1,"hmVEC","lmf2b"
0.00667455842954277,-1.09887892152348,0.008,0.029,1,"hmVEC","triobpa"
0.0066869591406045,-0.511428114842027,0.032,0.064,1,"hmVEC","zgc:109986"
0.00668946055132926,-0.120788475106817,0.158,0.224,1,"hmVEC","si:ch73-37h15.2"
0.00670261422213053,-0.106725470822602,0.113,0.168,1,"hmVEC","tmbim4"
0.00670802179130456,-0.073171758793495,0.176,0.248,1,"hmVEC","pdcd4a"
0.0067195629729408,-1.24851307361395,0.008,0.029,1,"hmVEC","si:ch211-113a14.22"
0.00671986055495957,0.554184724857478,0.331,0.291,1,"hmVEC","abcc5"
0.0067226111716945,-0.00168778826244376,0.03,0.061,1,"hmVEC","haus5"
0.00672263436344806,-0.535719399934159,0.042,0.077,1,"hmVEC","spata2"
0.00672298671621219,-0.187596100770423,0.131,0.188,1,"hmVEC","cc2d1b"
0.00672310997357681,-0.0436529522055578,0.174,0.244,1,"hmVEC","si:dkey-16l2.16"
0.00672458027765329,-0.998833427767231,0.008,0.029,1,"hmVEC","si:dkey-85k7.7"
0.00672955880912162,-1.69878887940943,0.006,0.026,1,"hmVEC","arrb1"
0.00674394978745047,-0.0664857645854202,0.194,0.268,1,"hmVEC","arfgap2"
0.00676235472317498,-0.191532675776893,0.158,0.221,1,"hmVEC","kdm5ba"
0.00678157540280902,-0.678479801182985,0.022,0.05,1,"hmVEC","kcnj13"
0.00681705462294656,-0.288360222167305,0.061,0.103,1,"hmVEC","mast3a"
0.00681770086896491,-0.170116942136671,0.25,0.328,1,"hmVEC","ppp2r5ea"
0.00683092275562797,-0.178083865019942,0.166,0.231,1,"hmVEC","farsa"
0.00683581632859048,-0.57831352194853,0.008,0.029,1,"hmVEC","acp6"
0.00686026218164665,-0.190247230176297,0.432,0.511,1,"hmVEC","gspt1l"
0.00686573247624471,0.2550106913488,0.725,0.741,1,"hmVEC","mtdha"
0.00686941229670137,-0.0831512615040422,0.198,0.268,1,"hmVEC","si:dkey-172h23.2"
0.00687103237644207,-0.326611175269983,0.077,0.122,1,"hmVEC","rtcb"
0.00687187118345088,-0.47920040098222,0.024,0.053,1,"hmVEC","rpusd2"
0.00688225768392855,-0.141802866540791,0.147,0.207,1,"hmVEC","pdk4"
0.00689001471118766,-0.980403420012677,0.016,0.041,1,"hmVEC","arhgef37"
0.00689136393880195,-0.219603068484369,0.073,0.117,1,"hmVEC","im:7151449"
0.00691268894635822,-2.57459768223781,0.002,0.018,1,"hmVEC","fpgs"
0.00692536020933727,-0.204265304442985,0.105,0.157,1,"hmVEC","parn"
0.00692732671825943,-0.0935414212550182,0.24,0.321,1,"hmVEC","trappc2l"
0.00693058130450392,-0.124924736143033,0.089,0.138,1,"hmVEC","nsun2"
0.00693601285344152,-0.102140929292736,0.667,0.751,1,"hmVEC","acin1a"
0.0069374932833924,-0.320503635116949,0.048,0.085,1,"hmVEC","stk40"
0.00695240487448542,-0.0230356215748238,0.034,0.067,1,"hmVEC","cry-dash"
0.00695316605130859,1.98674987340847,0.018,0.006,1,"hmVEC","shha"
0.00695726153140933,-0.552860625912365,0.032,0.063,1,"hmVEC","taok3a"
0.00696922507930441,-0.0974722905792902,0.095,0.146,1,"hmVEC","smim12"
0.00697860099794844,-0.192694644894304,0.053,0.092,1,"hmVEC","poc1bl"
0.00698087212867252,-0.523368300639093,0.059,0.099,1,"hmVEC","vps33a"
0.0070035919362434,-0.244838765149974,0.036,0.069,1,"hmVEC","ror2"
0.00702281121996951,-0.565534103380102,0.028,0.058,1,"hmVEC","zgc:153215"
0.00702455012421289,-0.330377614079099,0.107,0.156,1,"hmVEC","slc38a7"
0.00704329778699959,-1.27157664231127,0.01,0.032,1,"hmVEC","znf341"
0.00706609649050181,-0.140133611567787,0.438,0.533,1,"hmVEC","usp10"
0.0070729856747173,-0.126640670882051,0.329,0.425,1,"hmVEC","fmr1"
0.00709374184944058,-0.0473388537172914,0.184,0.258,1,"hmVEC","trim8a"
0.0071017969860676,-0.182923695740691,0.089,0.137,1,"hmVEC","dnajb14"
0.0071128039366399,-0.155050689972423,0.038,0.072,1,"hmVEC","st7l"
0.00713172446292922,-1.00469507102213,0.026,0.055,1,"hmVEC","usp45"
0.00715510558333839,-0.21610984003681,0.03,0.061,1,"hmVEC","aftpha"
0.00715854683202384,-1.05907828242168,0.01,0.032,1,"hmVEC","si:ch211-121a2.2"
0.00718382386671327,-1.07447494271897,0.01,0.032,1,"hmVEC","ndst3"
0.00720360842841139,-1.10441191144045,0.032,0.062,1,"hmVEC","abitram"
0.00724547510247476,0.936214894133672,0.358,0.317,1,"hmVEC","krt4"
0.00724715458493541,-0.191169676150332,0.095,0.143,1,"hmVEC","sod2"
0.00726288177579906,-0.135124289800507,0.465,0.557,1,"hmVEC","zmat2"
0.00727044190291473,-0.182930988332867,0.127,0.181,1,"hmVEC","eed"
0.007271431629998,-0.147349630252315,0.21,0.282,1,"hmVEC","ralbb"
0.0072791669020013,-0.517464894054599,0.059,0.099,1,"hmVEC","emc8"
0.0072796100356154,-0.403095998603998,0.032,0.063,1,"hmVEC","ublcp1"
0.00729469327565204,-0.109464068283414,0.236,0.314,1,"hmVEC","FAT4"
0.00730222011910568,-0.366893762583358,0.083,0.129,1,"hmVEC","smarca1"
0.00733065927897066,-0.274814000686052,0.044,0.079,1,"hmVEC","zgc:91890"
0.0073340345773807,-0.28460674559769,0.069,0.112,1,"hmVEC","samm50"
0.00735688866709194,-0.812015053132042,0.022,0.049,1,"hmVEC","asmtl"
0.00736230722340687,0.630758289130848,0.317,0.282,1,"hmVEC","cpeb4b"
0.00737518810966124,-0.446177486939871,0.117,0.169,1,"hmVEC","rpz2"
0.00737786037593553,-0.165512057002325,0.35,0.438,1,"hmVEC","ppp1r9ba"
0.00738229429604211,-0.410755822374932,0.038,0.071,1,"hmVEC","cbfa2t2"
0.00738398745047955,-0.167364434934592,0.131,0.188,1,"hmVEC","lrrc8db"
0.00738942693432112,-0.229997860250084,0.25,0.326,1,"hmVEC","armh3"
0.0073982967968332,-0.144304762851404,0.139,0.197,1,"hmVEC","nsd3"
0.007410220826448,-0.226382535111732,0.129,0.185,1,"hmVEC","pkd1a"
0.00741088599083374,-0.963287410053962,0.02,0.046,1,"hmVEC","zgc:174863"
0.00741706808859442,-0.158965491639041,0.384,0.481,1,"hmVEC","chmp4bb"
0.00743198513349027,-0.067919057004477,0.119,0.175,1,"hmVEC","phb2a"
0.00744133506543563,-0.140065418778997,0.362,0.467,1,"hmVEC","elavl1a"
0.00745213503892445,-0.196140645314755,0.372,0.464,1,"hmVEC","stx12"
0.00745246067101003,-0.281831806596024,0.026,0.055,1,"hmVEC","tmem41b"
0.00745290424205648,-0.174793178186261,0.24,0.317,1,"hmVEC","crk"
0.00745953967268426,-0.0494855226101222,0.289,0.379,1,"hmVEC","phf14"
0.00746121264324197,-0.376622528223018,0.02,0.047,1,"hmVEC","dguok"
0.00747591573344276,-0.20089425860177,0.038,0.071,1,"hmVEC","pptc7b"
0.00748225848085926,0.0172430678182414,0.123,0.18,1,"hmVEC","rapgef1a"
0.00749053253010046,-3.88936060092494,0,0.014,1,"hmVEC","chl1b"
0.00749094704446759,-0.297755694427384,0.034,0.066,1,"hmVEC","tdp2b"
0.00749130949925632,-0.113798346769986,0.186,0.254,1,"hmVEC","sept9b"
0.00749493684974324,2.90861854970163,0.016,0.005,1,"hmVEC","carmil3"
0.00751971605872118,-0.167589172588762,0.087,0.135,1,"hmVEC","sh3bp2"
0.00752849961220436,-0.049823846653284,0.341,0.434,1,"hmVEC","ik"
0.00752861822910213,-0.0495392787149875,0.16,0.225,1,"hmVEC","ccdc6a"
0.0075359535756164,-0.307606364051283,0.026,0.055,1,"hmVEC","ehhadh"
0.00754047535370701,-0.658325958638803,0.053,0.09,1,"hmVEC","rnft1"
0.00754190052096657,-0.296647839936688,0.034,0.066,1,"hmVEC","letmd1"
0.00754279478458024,-0.191042225319263,0.141,0.199,1,"hmVEC","ap1ar"
0.00754867772878771,-0.27473866912422,0.097,0.146,1,"hmVEC","ccdc186"
0.00755531544100645,-0.735787644698784,0.05,0.086,1,"hmVEC","selenoo1"
0.00755706839514503,-0.328306923552534,0.038,0.071,1,"hmVEC","utp4"
0.00758095987700872,-0.211347103672156,0.275,0.353,1,"hmVEC","egln1b"
0.00758317185241892,-0.613123775286072,0.053,0.091,1,"hmVEC","nudt22"
0.00758878002326986,-0.364144899290641,0.166,0.227,1,"hmVEC","nrip1a"
0.00760995687513048,-0.4694137369466,0.075,0.118,1,"hmVEC","nubp2"
0.00761158491299332,-0.126801378921417,0.19,0.257,1,"hmVEC","exoc2"
0.00761286978702056,-0.363287467477606,0.073,0.116,1,"hmVEC","nup88"
0.00762233610775147,-1.89107992227792,0.006,0.025,1,"hmVEC","si:dkey-256i11.2"
0.00763273400712843,-0.36052026717932,0.065,0.106,1,"hmVEC","sorbs2a"
0.00765146146913522,2.05291427028735,0.016,0.005,1,"hmVEC","apoc2"
0.00765496430498176,-0.910586275246382,0.016,0.041,1,"hmVEC","si:dkey-23i12.7"
0.00765821111916065,-0.138501456853823,0.048,0.085,1,"hmVEC","si:dkeyp-120h9.1"
0.00766903731466324,-0.159780249811274,0.158,0.221,1,"hmVEC","adtrp1"
0.00767295173189116,0.039160129910552,0.236,0.311,1,"hmVEC","furinb"
0.00767390437696017,-0.0507096386137357,0.24,0.322,1,"hmVEC","vapal"
0.00767903206228651,-0.174541408088006,0.121,0.176,1,"hmVEC","exd3"
0.00769591741538818,0.264615118167671,0.061,0.103,1,"hmVEC","urb1"
0.00769692092862986,-0.0942288452558631,0.2,0.273,1,"hmVEC","clul1"
0.00771193606070899,-0.0858918450645203,0.091,0.14,1,"hmVEC","cbx8a"
0.00772620046329753,-0.367157899080936,0.063,0.104,1,"hmVEC","si:ch211-235o23.1"
0.00772863159435174,0.00256387755929888,0.137,0.197,1,"hmVEC","ppp2r2ab"
0.0077301853036037,-0.52896639023554,0.057,0.096,1,"hmVEC","recql"
0.00773178725217719,-0.132106181126332,0.319,0.405,1,"hmVEC","ncoa3"
0.00773511324517573,0.186586642560465,0.772,0.769,1,"hmVEC","foxo1a"
0.00775651205861123,-0.101292327755159,0.259,0.34,1,"hmVEC","pcbp2"
0.00775959587076337,-0.011809479032888,0.038,0.071,1,"hmVEC","ACSF3"
0.00776092009536347,-0.129213785122932,0.091,0.139,1,"hmVEC","mccc1"
0.00776195459131883,-1.60733058622222,0.01,0.031,1,"hmVEC","sobpa"
0.00777417495896875,-0.0530958088738771,0.065,0.108,1,"hmVEC","nr1i2"
0.00777929695772982,1.15215169089547,0.069,0.042,1,"hmVEC","scn4bb"
0.00778114493529375,-0.82033612485792,0.018,0.043,1,"hmVEC","si:ch211-214c7.4"
0.00778181344321467,-0.0563375762794609,0.176,0.246,1,"hmVEC","tnpo2"
0.00778220351268646,-0.211541845285696,0.408,0.5,1,"hmVEC","ccdc85b"
0.00779425967378289,-0.469091475065697,0.032,0.063,1,"hmVEC","ddx20"
0.00781247109013186,-0.605524189939329,0.057,0.096,1,"hmVEC","ssrp1b"
0.00782692566177258,-0.215641610595804,0.44,0.526,1,"hmVEC","syf2"
0.00782729917948312,2.31323608666622,0.012,0.003,1,"hmVEC","cyb5r2"
0.00783818814819073,-0.145328247792643,0.15,0.212,1,"hmVEC","trpc4apa"
0.0078501427753826,-4.28373149873172,0.002,0.018,1,"hmVEC","trhde.2.1"
0.00785363652593241,2.15154216644441,0.012,0.003,1,"hmVEC","FUT9.1"
0.00785363652593241,2.26659523471865,0.012,0.003,1,"hmVEC","zmp:0000001082"
0.00785363652593241,2.12198257555618,0.012,0.003,1,"hmVEC","tbx22"
0.00785758371370929,-0.236796540862552,0.158,0.219,1,"hmVEC","zgc:77262"
0.00785890805132858,1.26544301652781,0.109,0.075,1,"hmVEC","chst15"
0.00786387536270561,-0.720113955045075,0.022,0.049,1,"hmVEC","zgc:171759.4"
0.00786683494595908,2.39529942632568,0.012,0.003,1,"hmVEC","cdh29"
0.0078696627401485,-0.19515474201727,0.259,0.339,1,"hmVEC","gtf2e2"
0.00788074817134299,0.302034313307576,0.04,0.074,1,"hmVEC","nup160"
0.00789553899267902,-0.133768978052235,0.067,0.109,1,"hmVEC","pitpnc1b"
0.00791826765914654,1.53146082371585,0.044,0.023,1,"hmVEC","gal3st4"
0.0079195726735657,-0.0266628789401753,0.059,0.1,1,"hmVEC","chid1"
0.00792887234521074,1.87280615644977,0.048,0.026,1,"hmVEC","F2RL3"
0.00794342439541024,-0.66615912222078,0.016,0.041,1,"hmVEC","RAPGEF4"
0.00795762337027448,-0.181730945762211,0.426,0.513,1,"hmVEC","esd"
0.00796682888860381,-0.424662472038952,0.057,0.096,1,"hmVEC","pccb"
0.0079743864893532,-0.185738505849739,0.149,0.207,1,"hmVEC","chmp3"
0.00797726061575827,1.77676973363754,0.014,0.004,1,"hmVEC","CACNA2D1"
0.00797889097841679,-0.367380493442628,0.129,0.182,1,"hmVEC","strip1"
