"cat","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes","GOTerm","cluster","direction"
"GO_Biological_Process_AutoRIF","morphogenesis_of_embryonic_epithelium_(GO:0016331)","2 of 274",0.033089599287729525,0.1476769664238941,0.07055416293428528,0.2392100755676488,-0.6572720432091775,2.2403355964922738,"kdrl;bsg","GO:0016331","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_complex_assembly_(GO:0006461)","1 of 89",0.08944913019492312,0.16740311944412317,0.1370831078309925,0.2562876570419007,-0.9273980304029464,2.238817853212677,"kdrl","GO:0006461","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_mRNA_metabolic_process_(GO:1903311)","2 of 300",0.03903979710767952,0.1479777984469578,0.08265679765060603,0.2392100755676488,-0.6896969454350554,2.236807004397393,"kdrl;pnrc2","GO:1903311","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_BMP_signaling_pathway_(GO:0030510)","2 of 258",0.029626620340686853,0.13861025945107056,0.06345193149183431,0.2392100755676488,-0.6331267182617505,2.2280248290764715,"kdrl;bmp6","GO:0030510","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","ear_development_(GO:0043583)","2 of 307",0.04070753539482456,0.1479777984469578,0.08602717117338751,0.2392100755676488,-0.585145854898971,1.8732520358409173,"kdrl;cxcl14","GO:0043583","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","fin_morphogenesis_(GO:0033334)","2 of 307",0.04070753539482456,0.1479777984469578,0.08602717117338751,0.2392100755676488,-0.5768522718287017,1.846701439539624,"kdrl;bmp6","GO:0033334","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_epithelial_cell_differentiation_(GO:0030856)","2 of 337",0.048155766062156324,0.14954436348264263,0.10096913614147811,0.24723436548726915,-0.6060473150899897,1.838332045421436,"kdrl;lyve1b","GO:0030856","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","spinal_cord_development_(GO:0021510)","2 of 314",0.04240231251072175,0.1479777984469578,0.08944275088830562,0.2392100755676488,-0.5773656615832543,1.8247944146256876,"kdrl;cxcl14","GO:0021510","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","axon_regeneration_(GO:0031103)","1 of 125",0.1234205694585706,0.1798770389106904,0.18705729638361962,0.2722420701006762,-0.8135971961801518,1.7021734695483763,"kdrl","GO:0031103","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","calcium-mediated_signaling_(GO:0019722)","1 of 105",0.10469951274322802,0.17697595057242418,0.1596212886175934,0.2698114685019966,-0.7384621700865823,1.666458642560167,"kdrl","GO:0019722","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","Ras_protein_signal_transduction_(GO:0007265)","1 of 109",0.10847392360377175,0.17792692700157756,0.16517341403422736,0.2707664880352499,-0.7476549788506321,1.660725235146067,"kdrl","GO:0007265","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","carotene_catabolic_process_(GO:0016121)","1 of 120",0.11877557150863771,0.179583697165037,0.1802740178291641,0.2722420701006762,-0.7545535413466194,1.6075910488971934,"kdrl","GO:0016121","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","carotene_metabolic_process_(GO:0016119)","1 of 120",0.11877557150863771,0.179583697165037,0.1802740178291641,0.2722420701006762,-0.7526292454071537,1.6034912988354637,"kdrl","GO:0016119","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cell_morphogenesis_involved_in_differentiation_(GO:0010769)","2 of 301",0.03927637304762108,0.1479777984469578,0.08313546672973805,0.2392100755676488,-0.4912547550289984,1.590256554277529,"kdrl;bmp6","GO:0010769","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_inflammatory_response_(GO:0050727)","1 of 115",0.11410713769137737,0.179583697165037,0.17344047439147553,0.2722420701006762,-0.7313538232664676,1.5874893837905908,"kdrl","GO:0050727","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cellular_response_to_heat_(GO:0034605)","1 of 120",0.11877557150863771,0.179583697165037,0.1802740178291641,0.2722420701006762,-0.7439281860159217,1.5849535219557684,"kdrl","GO:0034605","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","embryonic_heart_tube_morphogenesis_(GO:0003143)","1 of 121",0.11970644238845837,0.179583697165037,0.18163468434478425,0.2722420701006762,-0.7446223243937387,1.580619373962386,"kdrl","GO:0003143","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_mesodermal_cell_differentiation_(GO:1905770)","1 of 104",0.1037535348721266,0.17651575413309842,0.158228139162957,0.2691933276668489,-0.6972509623504467,1.57978733812379,"kdrl","GO:1905770","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","stem_cell_differentiation_(GO:0048863)","1 of 121",0.11970644238845837,0.179583697165037,0.18163468434478425,0.2722420701006762,-0.7265081644008549,1.5421682138375294,"lyve1b","GO:0048863","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","embryonic_heart_tube_development_(GO:0035050)","1 of 129",0.1271197691483542,0.1798770389106904,0.19244794617319072,0.2722420701006762,-0.7468658195244781,1.5405045387781915,"kdrl","GO:0035050","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","otic_vesicle_morphogenesis_(GO:0071600)","1 of 121",0.11970644238845837,0.179583697165037,0.18163468434478425,0.2722420701006762,-0.7221750468580266,1.5329702495629196,"fgf10b","GO:0071600","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cell_proliferation_(GO:0042127)","1 of 131",0.1289637890464424,0.18068723385116522,0.19513133680537692,0.2733925681444317,-0.744696803935211,1.5253055828823072,"kdrl","GO:0042127","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","MAPK_cascade_(GO:0000165)","1 of 104",0.1037535348721266,0.17651575413309842,0.158228139162957,0.2691933276668489,-0.6716934170798261,1.5218806609125528,"kdrl","GO:0000165","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_embryonic_development_(GO:0045995)","1 of 136",0.13355762089973214,0.1833169793121571,0.20180516991247316,0.27684111457663324,-0.7458964835039065,1.5016554169523548,"kdrl","GO:0045995","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","dorsal_aorta_development_(GO:0035907)","1 of 120",0.11877557150863771,0.179583697165037,0.1802740178291641,0.2722420701006762,-0.6952783616910472,1.4813041215758922,"kdrl","GO:0035907","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","chondrocyte_differentiation_(GO:0002062)","1 of 110",0.10941515570365186,0.17792692700157756,0.16655634045861784,0.2707664880352499,-0.6685330034415641,1.479200043572678,"bmp6","GO:0002062","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","bone_development_(GO:0060348)","1 of 130",0.12804224334673192,0.1798770389106904,0.19379063386937462,0.2722420701006762,-0.7192520782295478,1.4783471565214246,"kdrl","GO:0060348","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cell_motility_(GO:2000145)","1 of 126",0.12434676659728963,0.1798770389106904,0.18840794883290177,0.2722420701006762,-0.706865160973796,1.4735884494631089,"kdrl","GO:2000145","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","RNA_processing_(GO:0006396)","1 of 130",0.12804224334673192,0.1798770389106904,0.19379063386937462,0.2722420701006762,-0.7135852433470397,1.4666995721923617,"kdrl","GO:0006396","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","terpene_catabolic_process_(GO:0046247)","1 of 116",0.11504270470568576,0.179583697165037,0.17481121987333012,0.2722420701006762,-0.6773686620833633,1.4647771329031734,"kdrl","GO:0046247","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_translation_(GO:0017148)","1 of 116",0.11504270470568576,0.179583697165037,0.17481121987333012,0.2722420701006762,-0.6767633163042509,1.463468101788542,"kdrl","GO:0017148","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cell_differentiation_(GO:0045595)","2 of 326",0.045369274953219525,0.14954436348264263,0.09539981444769587,0.24625370822952036,-0.47266385859523213,1.46191158007711,"kdrl;lyve1b","GO:0045595","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cAMP_biosynthetic_process_(GO:0006171)","1 of 122",0.12063637672155149,0.179583697165037,0.18299334286439572,0.2722420701006762,-0.6894320009600537,1.4581310387625834,"kdrl","GO:0006171","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","liver_development_(GO:0001889)","1 of 114",0.11317062874380074,0.179583697165037,0.17206770529438947,0.2722420701006762,-0.6686324870860171,1.4568556515959472,"kdrl","GO:0001889","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cAMP_metabolic_process_(GO:0046058)","1 of 122",0.12063637672155149,0.179583697165037,0.18299334286439572,0.2722420701006762,-0.6880290796828108,1.4551638961634006,"kdrl","GO:0046058","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_nervous_system_development_(GO:0051960)","1 of 137",0.13447361415626372,0.1833169793121571,0.2031340181313316,0.27684111457663324,-0.7218285291409473,1.448267576655945,"kdrl","GO:0051960","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","notochord_cell_differentiation_(GO:0060034)","1 of 127",0.12527203166725961,0.1798770389106904,0.1897566062355682,0.2722420701006762,-0.6935443058134145,1.4406771523545736,"kdrl","GO:0060034","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","brain_segmentation_(GO:0035284)","1 of 136",0.13355762089973214,0.1833169793121571,0.20180516991247316,0.27684111457663324,-0.7150956732779086,1.4396465396546394,"cxcl14","GO:0035284","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","mesenchymal_cell_development_(GO:0014031)","1 of 144",0.14085979157431067,0.18829217036974183,0.2123810265359594,0.28389708649194545,-0.7296296638150106,1.4300670412930467,"kdrl","GO:0014031","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_anatomical_structure_morphogenesis_(GO:0022603)","1 of 110",0.10941515570365186,0.17792692700157756,0.16655634045861784,0.2707664880352499,-0.6429665061972467,1.4226314618525375,"kdrl","GO:0022603","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","brain_morphogenesis_(GO:0048854)","1 of 133",0.1308040984474486,0.18180728802775367,0.19780679868118142,0.2749357095727825,-0.6970174217117014,1.4177714279186266,"kdrl","GO:0048854","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cyclic_nucleotide_biosynthetic_process_(GO:0009190)","1 of 111",0.1103554413654823,0.17792692700157756,0.1679372301745348,0.2707664880352499,-0.6426703437318524,1.4164768239540966,"kdrl","GO:0009190","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_muscle_organ_development_(GO:0048634)","1 of 119",0.11784376319729614,0.179583697165037,0.17891134072507311,0.2722420701006762,-0.6593637880520973,1.4099806050596722,"kdrl","GO:0048634","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_muscle_contraction_(GO:0060048)","1 of 142",0.13903976338911606,0.1868124000407611,0.20974880749085045,0.28181634647488624,-0.7132371168629713,1.4072134930598792,"kdrl","GO:0060048","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cyclic_nucleotide_metabolic_process_(GO:0009187)","1 of 111",0.1103554413654823,0.17792692700157756,0.1679372301745348,0.2707664880352499,-0.6384371976896637,1.4071467633411314,"kdrl","GO:0009187","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","stem_cell_fate_specification_(GO:0048866)","1 of 122",0.12063637672155149,0.179583697165037,0.18299334286439572,0.2722420701006762,-0.6633516384196972,1.4029717394128014,"kdrl","GO:0048866","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","leucine_metabolic_process_(GO:0006551)","1 of 142",0.13903976338911606,0.1868124000407611,0.20974880749085045,0.28181634647488624,-0.7070388786850766,1.3949843981475234,"kdrl","GO:0006551","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","embryonic_hemopoiesis_(GO:0035162)","1 of 111",0.1103554413654823,0.17792692700157756,0.1679372301745348,0.2707664880352499,-0.6299021020446629,1.388334995707398,"kdrl","GO:0035162","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","heart_contraction_(GO:0060047)","1 of 108",0.10753174416970866,0.17792692700157756,0.1637884482687508,0.2707664880352499,-0.6224357854844133,1.3880126184103911,"kdrl","GO:0060047","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","exogenous_drug_catabolic_process_(GO:0042738)","1 of 113",0.11223317698848224,0.179583697165037,0.17069290997086628,0.2722420701006762,-0.6338389330613426,1.3863177044397168,"kdrl","GO:0042738","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_muscle_tissue_regeneration_(GO:0061026)","1 of 108",0.10753174416970866,0.17792692700157756,0.1637884482687508,0.2707664880352499,-0.6207133866702524,1.3841717221384493,"kdrl","GO:0061026","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_skeletal_muscle_tissue_development_(GO:0048641)","1 of 119",0.11784376319729614,0.179583697165037,0.17891134072507311,0.2722420701006762,-0.6447953945745136,1.378827616948278,"kdrl","GO:0048641","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","brain_development_(GO:0007420)","1 of 123",0.12156537541932241,0.1798770389106904,0.1843499959833047,0.2722420701006762,-0.6531869575871503,1.376462895125394,"kdrl","GO:0007420","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cortisol_metabolic_process_(GO:0034650)","1 of 122",0.12063637672155149,0.179583697165037,0.18299334286439572,0.2722420701006762,-0.6493568218804522,1.373373060573924,"kdrl","GO:0034650","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_cell_development_(GO:0010720)","2 of 322",0.04437174013848845,0.1490435373882561,0.09340011272766406,0.2447082953464797,-0.4388540649197799,1.3670973355183706,"kdrl;notum1a","GO:0010720","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_receptor_activity_(GO:2000272)","1 of 111",0.1103554413654823,0.17792692700157756,0.1679372301745348,0.2707664880352499,-0.6195284561715574,1.3654709735808506,"kdrl","GO:2000272","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","dopamine_metabolic_process_(GO:0042417)","1 of 124",0.12249343936177459,0.1798770389106904,0.18570464629385408,0.2722420701006762,-0.6481440207759405,1.3609065788243015,"kdrl","GO:0042417","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","peptide_transport_(GO:0015833)","1 of 126",0.12434676659728963,0.1798770389106904,0.18840794883290177,0.2722420701006762,-0.6518876709282886,1.3589779144072778,"kdrl","GO:0015833","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","embryonic_pectoral_fin_morphogenesis_(GO:0035118)","1 of 116",0.11504270470568576,0.179583697165037,0.17481121987333012,0.2722420701006762,-0.6243647968507292,1.350158825186586,"kdrl","GO:0035118","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","pituitary_gland_development_(GO:0021983)","1 of 113",0.11223317698848224,0.179583697165037,0.17069290997086628,0.2722420701006762,-0.615261454688895,1.345685477815232,"kdrl","GO:0021983","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","heart_morphogenesis_(GO:0003007)","1 of 107",0.10658861648872284,0.17792692700157756,0.1624014405325063,0.2707664880352499,-0.5984640760197089,1.3398285423906084,"kdrl","GO:0003007","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","heart_process_(GO:0003015)","1 of 122",0.12063637672155149,0.179583697165037,0.18299334286439572,0.2722420701006762,-0.6332787244073855,1.3393682958732975,"kdrl","GO:0003015","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","coronary_vasculature_development_(GO:0060976)","1 of 114",0.11317062874380074,0.179583697165037,0.17206770529438947,0.2722420701006762,-0.6096286683328241,1.3282946730665364,"kdrl","GO:0060976","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_epithelial_cell_proliferation_(GO:0050678)","1 of 133",0.1308040984474486,0.18180728802775367,0.19780679868118142,0.2749357095727825,-0.6505510382790626,1.3232562712849156,"kdrl","GO:0050678","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_wound_healing_(GO:0061041)","1 of 110",0.10941515570365186,0.17792692700157756,0.16655634045861784,0.2707664880352499,-0.5969492757061136,1.3208134678310537,"kdrl","GO:0061041","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","axial_mesoderm_morphogenesis_(GO:0048319)","1 of 138",0.13538868510268087,0.1833169793121571,0.20446089950602508,0.27684111457663324,-0.6586930638106685,1.3171262655969609,"kdrl","GO:0048319","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","myeloid_cell_development_(GO:0061515)","1 of 125",0.1234205694585706,0.1798770389106904,0.18705729638361962,0.2722420701006762,-0.6289606565110536,1.3158847497623207,"kdrl","GO:0061515","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_ventricle_development_(GO:0003231)","1 of 135",0.13264070446631407,0.1833169793121571,0.2004743523018591,0.27684111457663324,-0.6513609161541395,1.3158215317905064,"kdrl","GO:0003231","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_cell_proliferation_(GO:0008285)","1 of 129",0.1271197691483542,0.1798770389106904,0.19244794617319072,0.2722420701006762,-0.63570722984434,1.3112259890710134,"kdrl","GO:0008285","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","epithelial_cell_migration_(GO:0010631)","1 of 133",0.1308040984474486,0.18180728802775367,0.19780679868118142,0.2749357095727825,-0.6422671917223763,1.3064064758630307,"kdrl","GO:0010631","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_immune_response_(GO:0050776)","1 of 130",0.12804224334673192,0.1798770389106904,0.19379063386937462,0.2722420701006762,-0.6336163576726058,1.302331920953882,"kdrl","GO:0050776","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","somite_specification_(GO:0001757)","1 of 127",0.12527203166725961,0.1798770389106904,0.1897566062355682,0.2722420701006762,-0.6251175759039861,1.298536519716502,"kdrl","GO:0001757","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","pectoral_fin_morphogenesis_(GO:0035138)","1 of 128",0.1261963655522873,0.1798770389106904,0.19110327115165993,0.2722420701006762,-0.6237959008328219,1.291205195963646,"kdrl","GO:0035138","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","endoderm_formation_(GO:0001706)","1 of 129",0.1271197691483542,0.1798770389106904,0.19244794617319072,0.2722420701006762,-0.6187997417082126,1.2763521716701502,"kdrl","GO:0001706","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_protein_tyrosine_kinase_activity_(GO:0061097)","1 of 106",0.10564453964621277,0.17792692700157756,0.16101238819767277,0.2707664880352499,-0.5643101784062386,1.2683860042169586,"kdrl","GO:0061097","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cell_morphogenesis_involved_in_differentiation_(GO:0000904)","1 of 111",0.1103554413654823,0.17792692700157756,0.1679372301745348,0.2707664880352499,-0.5714820206227055,1.2595742831666608,"kdrl","GO:0000904","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","steroid_metabolic_process_(GO:0008202)","1 of 125",0.1234205694585706,0.1798770389106904,0.18705729638361962,0.2722420701006762,-0.5997939735533477,1.2548634554923457,"kdrl","GO:0008202","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","convergent_extension_(GO:0060026)","1 of 134",0.1317228639342997,0.18259994894596043,0.19914156273890227,0.2760586742729759,-0.6159198330246842,1.2485034258620251,"kdrl","GO:0060026","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","endoderm_development_(GO:0007492)","1 of 137",0.13447361415626372,0.1833169793121571,0.2031340181313316,0.27684111457663324,-0.6204341682160712,1.2448312209912402,"kdrl","GO:0007492","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cellular_protein_complex_assembly_(GO:0043623)","1 of 111",0.1103554413654823,0.17792692700157756,0.1679372301745348,0.2707664880352499,-0.5640346481151541,1.2431599104494704,"kdrl","GO:0043623","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cAMP_biosynthetic_process_(GO:0030817)","1 of 107",0.10658861648872284,0.17792692700157756,0.1624014405325063,0.2707664880352499,-0.5537032369726055,1.239618935599296,"kdrl","GO:0030817","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","paraxial_mesoderm_development_(GO:0048339)","1 of 104",0.1037535348721266,0.17651575413309842,0.158228139162957,0.2691933276668489,-0.541851349692532,1.227692678263106,"kdrl","GO:0048339","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_blood_circulation_(GO:1903522)","1 of 115",0.11410713769137737,0.179583697165037,0.17344047439147553,0.2722420701006762,-0.5610923122289075,1.217916773869617,"kdrl","GO:1903522","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_primary_metabolic_process_(GO:0080090)","1 of 105",0.10469951274322802,0.17697595057242418,0.1596212886175934,0.2698114685019966,-0.5389061781933909,1.2161284552655562,"kdrl","GO:0080090","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","mesoderm_development_(GO:0007498)","1 of 104",0.1037535348721266,0.17651575413309842,0.158228139162957,0.2691933276668489,-0.5317736410189728,1.2048592403484129,"kdrl","GO:0007498","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","ventricular_system_development_(GO:0021591)","1 of 129",0.1271197691483542,0.1798770389106904,0.19244794617319072,0.2722420701006762,-0.5800314466080432,1.1963876947838894,"kdrl","GO:0021591","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","embryonic_organ_development_(GO:0048568)","1 of 138",0.13538868510268087,0.1833169793121571,0.20446089950602508,0.27684111457663324,-0.596604099280433,1.1929728313503882,"kdrl","GO:0048568","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","neural_tube_development_(GO:0021915)","2 of 356",0.05311424355378659,0.1502381718456906,0.11082058531674188,0.24779711384760608,-0.40298226450043695,1.1828779298557006,"kdrl;cxcl14","GO:0021915","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_endocytosis_(GO:0030100)","1 of 117",0.11597733069871886,0.179583697165037,0.1761799443497581,0.2722420701006762,-0.5457347347984439,1.1757093735829445,"kdrl","GO:0030100","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_cell_proliferation_(GO:0008284)","1 of 117",0.11597733069871886,0.179583697165037,0.1761799443497581,0.2722420701006762,-0.5428458526995674,1.1694856800075677,"kdrl","GO:0008284","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","Notch_signaling_pathway_(GO:0007219)","1 of 139",0.1363028346136234,0.1840790859214913,0.20578581658631773,0.2779169275547177,-0.5745287009990436,1.1449645420483514,"kdrl","GO:0007219","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","fin_development_(GO:0033333)","1 of 138",0.13538868510268087,0.1833169793121571,0.20446089950602508,0.27684111457663324,-0.5656650751539418,1.131106988899901,"kdrl","GO:0033333","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","mesenchyme_development_(GO:0060485)","1 of 119",0.11784376319729614,0.179583697165037,0.17891134072507311,0.2722420701006762,-0.5240070578025,1.1205343723812913,"kdrl","GO:0060485","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_myeloid_cell_differentiation_(GO:0045637)","1 of 138",0.13538868510268087,0.1833169793121571,0.20446089950602508,0.27684111457663324,-0.5588778084555946,1.1175351331583407,"kdrl","GO:0045637","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","liver_morphogenesis_(GO:0072576)","2 of 371",0.05715427830808813,0.1502381718456906,0.11879310888374796,0.25022612956434565,-0.3828666826071024,1.0957648401692237,"kdrl;fgf10b","GO:0072576","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","peptide_metabolic_process_(GO:0006518)","1 of 130",0.12804224334673192,0.1798770389106904,0.19379063386937462,0.2722420701006762,-0.5175834923059126,1.0638385446119945,"kdrl","GO:0006518","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","peptide_catabolic_process_(GO:0043171)","1 of 130",0.12804224334673192,0.1798770389106904,0.19379063386937462,0.2722420701006762,-0.5159203898260342,1.0604202120182478,"kdrl","GO:0043171","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_fatty_acid_metabolic_process_(GO:0019217)","1 of 144",0.14085979157431067,0.18829217036974183,0.2123810265359594,0.28389708649194545,-0.5339490376505287,1.046534918113964,"kdrl","GO:0019217","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_localization_to_organelle_(GO:0033365)","1 of 130",0.12804224334673192,0.1798770389106904,0.19379063386937462,0.2722420701006762,-0.47700832398600407,0.980440544763642,"kdrl","GO:0033365","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","mesoderm_formation_(GO:0001707)","1 of 119",0.11784376319729614,0.179583697165037,0.17891134072507311,0.2722420701006762,-0.4535930182184202,0.9699613018904804,"kdrl","GO:0001707","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","morphogenesis_of_an_epithelium_(GO:0002009)","2 of 394",0.0635540517582422,0.15704900851829476,0.131326184989249,0.25212353559559836,-0.3510850224894981,0.9675427592168752,"kdrl;bsg","GO:0002009","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_binding_(GO:0051100)","1 of 175",0.16860592302945443,0.20690750273403774,0.2521958723140416,0.3094862695376061,-0.5361537881905892,0.95445620377522,"kdrl","GO:0051100","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","blood_vessel_endothelial_cell_migration_(GO:0043534)","1 of 172",0.1659585746704787,0.20509974794181793,0.24842261985208272,0.3070128603832342,-0.5263101042936675,0.9452619324492436,"kdrl","GO:0043534","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_localization_to_plasma_membrane_(GO:0072659)","1 of 130",0.12804224334673192,0.1798770389106904,0.19379063386937462,0.2722420701006762,-0.4473644351097096,0.919510642501308,"kdrl","GO:0072659","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","GTP_metabolic_process_(GO:0046039)","1 of 182",0.17475198204281361,0.2114781491695944,0.26093472193554085,0.31577319698434964,-0.5235594690873292,0.9132906225817552,"kdrl","GO:0046039","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_DNA_binding_(GO:0043392)","1 of 160",0.15528867837322216,0.1970248606962915,0.23315980517173576,0.2958250312590545,-0.4400422213678842,0.8195651953888419,"kdrl","GO:0043392","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","limb_morphogenesis_(GO:0035108)","1 of 160",0.15528867837322216,0.1970248606962915,0.23315980517173576,0.2958250312590545,-0.43738900187872193,0.8146236551378057,"bmp6","GO:0035108","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_cellular_process_(GO:0048523)","1 of 184",0.1765000356545063,0.21219935044848665,0.2634148050278309,0.31661571868157007,-0.4640150675102041,0.8048036026835419,"bmp6","GO:0048523","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","optic_nerve_development_(GO:0021554)","1 of 173",0.1668419148800018,0.20522338825615236,0.2496822467471474,0.30712088567020046,-0.4243675050893788,0.7599185122265322,"kdrl","GO:0021554","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","RNA_metabolic_process_(GO:0016070)","1 of 147",0.143582964884948,0.19144395317993063,0.21631474340211845,0.28841965786949125,-0.34966745650014125,0.6786493759416974,"kdrl","GO:0016070","hmVEC","downregulated"
