"cat","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes","GOTerm","cluster"
"GO_Biological_Process_2018","potassium ion homeostasis (GO:0055075)","1 out of 26",0.12226259685187,0.245444461349243,0.134535980785805,0.270083510299323,-1.87211796727835,3.93441337994526,"slc12a7b","GO:0055075","iVEC"
"GO_Biological_Process_2018","regulation of inflammatory response (GO:0050727)","1 out of 31",0.144017844896314,0.252978714390235,0.157423570121631,0.276526929095234,-2.01049885605021,3.89598100129321,"cxcl12a","GO:0050727","iVEC"
"GO_Biological_Process_2018","neuron projection regeneration (GO:0031102)","1 out of 25",0.117846308041781,0.23837094126633,0.129885833132085,0.262723617017171,-1.81239443340336,3.87557709370985,"mcamb","GO:0031102","iVEC"
"GO_Biological_Process_2018","protein transmembrane import into intracellular organelle (GO:0044743)","1 out of 29",0.135380557897259,0.250352698194592,0.148340666164791,0.273977942187251,-1.92640740646746,3.85217046613908,"hspd1","GO:0044743","iVEC"
"GO_Biological_Process_2018","regulation of axon extension (GO:0030516)","1 out of 31",0.144017844896314,0.252978714390235,0.157423570121631,0.276526929095234,-1.98017495479643,3.83721879766683,"cxcl12a","GO:0030516","iVEC"
"GO_Biological_Process_2018","negative regulation of TOR signaling (GO:0032007)","1 out of 27",0.126656996595065,0.246372585285562,0.139161752089467,0.270315448669954,-1.8497824249986,3.82215485267502,"sik1","GO:0032007","iVEC"
"GO_Biological_Process_2018","phosphate-containing compound metabolic process (GO:0006796)","2 out of 68",0.0455525275217289,0.223137293785518,0.053471470428237,0.247322889515362,-1.2308767593232,3.80204188884944,"pfkfb4b;pgp","GO:0006796","iVEC"
"GO_Biological_Process_2018","transforming growth factor beta receptor signaling pathway (GO:0007179)","1 out of 28",0.131029614646254,0.246372585285562,0.143763272326342,0.270315448669954,-1.85687951776575,3.77379550687441,"acvr2aa","GO:0007179","iVEC"
"GO_Biological_Process_2018","phospholipid dephosphorylation (GO:0046839)","1 out of 31",0.144017844896314,0.252978714390235,0.157423570121631,0.276526929095234,-1.91962409211954,3.71988224216909,"tpte","GO:0046839","iVEC"
"GO_Biological_Process_2018","muscle cell development (GO:0055001)","1 out of 30",0.139709932700353,0.250352698194592,0.152894057625095,0.273977942187251,-1.87929801067645,3.69880975405427,"cxcl12a","GO:0055001","iVEC"
"GO_Biological_Process_2018","ceramide metabolic process (GO:0006672)","1 out of 25",0.117846308041781,0.23837094126633,0.129885833132085,0.262723617017171,-1.72629970707238,3.69147437130687,"degs1","GO:0006672","iVEC"
"GO_Biological_Process_2018","establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)","1 out of 30",0.139709932700353,0.250352698194592,0.152894057625095,0.273977942187251,-1.87469856296539,3.689757181253,"lrrc59","GO:0045197","iVEC"
"GO_Biological_Process_2018","pronephric glomerulus development (GO:0039021)","1 out of 28",0.131029614646254,0.246372585285562,0.143763272326342,0.270315448669954,-1.79986406473793,3.65792118201909,"ponzr1","GO:0039021","iVEC"
"GO_Biological_Process_2018","amide biosynthetic process (GO:0043604)","1 out of 30",0.139709932700353,0.250352698194592,0.152894057625095,0.273977942187251,-1.85274158797502,3.64654175038331,"degs1","GO:0043604","iVEC"
"GO_Biological_Process_2018","phosphatidylinositol biosynthetic process (GO:0006661)","1 out of 29",0.135380557897259,0.250352698194592,0.148340666164791,0.273977942187251,-1.80211049243318,3.60361821303437,"pik3c3","GO:0006661","iVEC"
"GO_Biological_Process_2018","negative regulation of cellular process (GO:0048523)","2 out of 87",0.0704246203071956,0.223137293785518,0.0813959847069453,0.247322889515362,-1.35130138953348,3.58528954431362,"cxcl12a;igfbp1a","GO:0048523","iVEC"
"GO_Biological_Process_2018","neuron migration (GO:0001764)","1 out of 30",0.139709932700353,0.250352698194592,0.152894057625095,0.273977942187251,-1.81392753447522,3.57014843816577,"cxcl12a","GO:0001764","iVEC"
"GO_Biological_Process_2018","metal ion homeostasis (GO:0055065)","1 out of 32",0.148304399832136,0.257125160747924,0.161929326433902,0.28074759842761,-1.83526775154408,3.50258714464838,"slc12a7b","GO:0055065","iVEC"
"GO_Biological_Process_2018","regulation of cholesterol transport (GO:0032374)","1 out of 12",0.0583928138092954,0.223137293785518,0.0671574905444382,0.247322889515362,-1.22864011941471,3.49002898522975,"abca1a","GO:0032374","iVEC"
"GO_Biological_Process_2018","monovalent inorganic anion homeostasis (GO:0055083)","1 out of 20",0.0954327317697484,0.223137293785518,0.106265019864752,0.247322889515362,-1.48444576488736,3.4874584005012,"slc12a7b","GO:0055083","iVEC"
"GO_Biological_Process_2018","striated muscle cell differentiation (GO:0051146)","1 out of 32",0.148304399832136,0.257125160747924,0.161929326433902,0.28074759842761,-1.78502554364595,3.40670047560257,"cxcl12a","GO:0051146","iVEC"
"GO_Biological_Process_2018","protein targeting to mitochondrion (GO:0006626)","1 out of 34",0.156813856660681,0.270124514376786,0.170870058545013,0.294337455687216,-1.75681660185845,3.25484674562399,"hspd1","GO:0006626","iVEC"
"GO_Biological_Process_2018","regulation of cytokine production (GO:0001817)","1 out of 18",0.0863102594698155,0.223137293785518,0.0966416033721702,0.247322889515362,-1.31726077092677,3.22703440255278,"hspd1","GO:0001817","iVEC"
"GO_Biological_Process_2018","cellular response to molecule of bacterial origin (GO:0071219)","1 out of 28",0.131029614646254,0.246372585285562,0.143763272326342,0.270315448669954,-1.57155963230086,3.19393079756636,"cxcl20","GO:0071219","iVEC"
"GO_Biological_Process_2018","cellular response to lipopolysaccharide (GO:0071222)","1 out of 28",0.131029614646254,0.246372585285562,0.143763272326342,0.270315448669954,-1.56588584820147,3.18239978506048,"cxcl20","GO:0071222","iVEC"
"GO_Biological_Process_2018","regulation of cellular pH (GO:0030641)","1 out of 36",0.16523913563637,0.275742807593192,0.179717223906274,0.299903117393595,-1.75174355647382,3.1537717400268,"cxcl12a","GO:0030641","iVEC"
"GO_Biological_Process_2018","inflammatory response (GO:0006954)","2 out of 86",0.069023852872589,0.223137293785518,0.0798309897207944,0.247322889515362,-1.17838405162785,3.15017778571688,"nrros;cxcl20","GO:0006954","iVEC"
"GO_Biological_Process_2018","melanocyte differentiation (GO:0030318)","1 out of 35",0.161036966663245,0.273865414643863,0.175305276829308,0.298130630021817,-1.70959102857442,3.12192064926603,"kitlga","GO:0030318","iVEC"
"GO_Biological_Process_2018","regulation of intracellular pH (GO:0051453)","1 out of 37",0.169420466336944,0.280964375850709,0.184106019493688,0.305318678290775,-1.75769402570257,3.12056020840242,"cxcl12a","GO:0051453","iVEC"
"GO_Biological_Process_2018","protein N-linked glycosylation (GO:0006487)","1 out of 43",0.194076541448158,0.287880203148101,0.209959240468776,0.313179425727169,-1.85605507631403,3.04300722392751,"mgat1a","GO:0006487","iVEC"
"GO_Biological_Process_2018","regulation of axon extension involved in axon guidance (GO:0048841)","1 out of 40",0.181840449510064,0.282275581506902,0.197134685514174,0.30601721530398,-1.75265928397582,2.98762793162214,"cxcl12a","GO:0048841","iVEC"
"GO_Biological_Process_2018","positive regulation of cellular process (GO:0048522)","2 out of 103",0.0940203128035496,0.223137293785518,0.107647385690686,0.247322889515362,-1.24643861554284,2.94688554964966,"hbegfa;il6st","GO:0048522","iVEC"
"GO_Biological_Process_2018","retinal ganglion cell axon guidance (GO:0031290)","1 out of 39",0.177721021731694,0.282275581506902,0.192814632085488,0.30601721530398,-1.70343182904749,2.94274705091383,"cxcl12a","GO:0031290","iVEC"
"GO_Biological_Process_2018","regulation of developmental growth (GO:0048638)","1 out of 28",0.131029614646254,0.246372585285562,0.143763272326342,0.270315448669954,-1.38873679866516,2.82237411791779,"cxcl12a","GO:0048638","iVEC"
"GO_Biological_Process_2018","positive regulation of cell proliferation (GO:0008284)","2 out of 91",0.0761195763459822,0.223137293785518,0.0877505258599277,0.247322889515362,-1.08429871961381,2.79255692292998,"hbegfa;il6st","GO:0008284","iVEC"
"GO_Biological_Process_2018","chemokine-mediated signaling pathway (GO:0070098)","1 out of 30",0.139709932700353,0.250352698194592,0.152894057625095,0.273977942187251,-1.40788201253787,2.77097495498236,"cxcl20","GO:0070098","iVEC"
"GO_Biological_Process_2018","renal system development (GO:0072001)","1 out of 36",0.16523913563637,0.275742807593192,0.179717223906274,0.299903117393595,-1.53607764660693,2.76549512881181,"c1galt1b","GO:0072001","iVEC"
"GO_Biological_Process_2018","regulation of TOR signaling (GO:0032006)","1 out of 38",0.173581061118871,0.282275581506902,0.188471782716076,0.30601721530398,-1.5265613384987,2.67317770726829,"sik1","GO:0032006","iVEC"
"GO_Biological_Process_2018","cellular protein catabolic process (GO:0044257)","1 out of 40",0.181840449510064,0.282275581506902,0.197134685514174,0.30601721530398,-1.53356059376977,2.61414668936009,"ctsla","GO:0044257","iVEC"
"GO_Biological_Process_2018","negative regulation of intracellular signal transduction (GO:1902532)","1 out of 42",0.190018109287747,0.285027163931621,0.205706873276122,0.310416608247286,-1.56888786649975,2.60535151312141,"sik1","GO:1902532","iVEC"
"GO_Biological_Process_2018","negative regulation of peptidase activity (GO:0010466)","1 out of 38",0.173581061118871,0.282275581506902,0.188471782716076,0.30601721530398,-1.47573377871155,2.58417302968915,"serpine1","GO:0010466","iVEC"
"GO_Biological_Process_2018","embryonic viscerocranium morphogenesis (GO:0048703)","2 out of 105",0.0971129051769926,0.223137293785518,0.111073984554184,0.247322889515362,-1.10285745440212,2.57173235076509,"ponzr1;ptpn11b","GO:0048703","iVEC"
"GO_Biological_Process_2018","regulation of axonogenesis (GO:0050770)","1 out of 40",0.181840449510064,0.282275581506902,0.197134685514174,0.30601721530398,-1.50496506609209,2.56540202005076,"cxcl12a","GO:0050770","iVEC"
"GO_Biological_Process_2018","cellular response to starvation (GO:0009267)","1 out of 40",0.181840449510064,0.282275581506902,0.197134685514174,0.30601721530398,-1.48170745287951,2.52575649653568,"sik1","GO:0009267","iVEC"
"GO_Biological_Process_2018","autophagosome organization (GO:1905037)","1 out of 44",0.198114841084111,0.289991095542742,0.214189277492776,0.315958768456195,-1.55805359743854,2.52234607360487,"pik3c3","GO:1905037","iVEC"
"GO_Biological_Process_2018","determination of dorsal/ventral asymmetry (GO:0048262)","1 out of 35",0.161036966663245,0.273865414643863,0.175305276829308,0.298130630021817,-1.36920994423473,2.50034348954863,"bmp1a","GO:0048262","iVEC"
"GO_Biological_Process_2018","cellular response to insulin stimulus (GO:0032869)","1 out of 36",0.16523913563637,0.275742807593192,0.179717223906274,0.299903117393595,-1.37367366374012,2.47310924290957,"pkma","GO:0032869","iVEC"
"GO_Biological_Process_2018","autophagosome assembly (GO:0000045)","1 out of 44",0.198114841084111,0.289991095542742,0.214189277492776,0.315958768456195,-1.51751385744351,2.45671594754917,"pik3c3","GO:0000045","iVEC"
"GO_Biological_Process_2018","eye morphogenesis (GO:0048592)","1 out of 39",0.177721021731694,0.282275581506902,0.192814632085488,0.30601721530398,-1.4029992808674,2.42373773097535,"pim1","GO:0048592","iVEC"
"GO_Biological_Process_2018","chloride transmembrane transport (GO:1902476)","1 out of 42",0.190018109287747,0.285027163931621,0.205706873276122,0.310416608247286,-1.43251957698214,2.37889343601922,"slc12a7b","GO:1902476","iVEC"
"GO_Biological_Process_2018","dephosphorylation (GO:0016311)","1 out of 50",0.221927358925695,0.302319412414084,0.239106963836252,0.325722241552445,-1.53690271536466,2.31366128228041,"pgp","GO:0016311","iVEC"
"GO_Biological_Process_2018","protein dephosphorylation (GO:0006470)","1 out of 50",0.221927358925695,0.302319412414084,0.239106963836252,0.325722241552445,-1.48169288176235,2.23054811374357,"pgp","GO:0006470","iVEC"
"GO_Biological_Process_2018","regulation of cell communication (GO:0010646)","1 out of 54",0.237412063251333,0.313807034099534,0.255286496905549,0.339111913799908,-1.53270997328557,2.20397254334201,"il6st","GO:0010646","iVEC"
"GO_Biological_Process_2018","mitochondrial transport (GO:0006839)","1 out of 45",0.202133107051429,0.291727240987739,0.218397099297601,0.318644948155516,-1.35674987555809,2.16921084706319,"hspd1","GO:0006839","iVEC"
"GO_Biological_Process_2018","chloride transport (GO:0006821)","1 out of 42",0.190018109287747,0.285027163931621,0.205706873276122,0.310416608247286,-1.30393661623878,2.16536395536759,"slc12a7b","GO:0006821","iVEC"
"GO_Biological_Process_2018","phosphorylation (GO:0016310)","2 out of 99",0.0879250138906117,0.223137293785518,0.100884758698134,0.247322889515362,-0.883745870064867,2.14862565456646,"pik3c3;sik1","GO:0016310","iVEC"
"GO_Biological_Process_2018","posterior lateral line development (GO:0048916)","1 out of 49",0.218007794962383,0.302319412414084,0.235008513672598,0.325722241552445,-1.40339402155931,2.1376841008311,"cxcl12a","GO:0048916","iVEC"
"GO_Biological_Process_2018","cellular response to lipid (GO:0071396)","1 out of 50",0.221927358925695,0.302319412414084,0.239106963836252,0.325722241552445,-1.41537006905481,2.13070540908875,"cxcl20","GO:0071396","iVEC"
"GO_Biological_Process_2018","epiboly involved in gastrulation with mouth forming second (GO:0055113)","1 out of 47",0.210109931102807,0.297696132619015,0.226746554281897,0.323750427771479,-1.35639271274856,2.11614137228376,"sdcbp2","GO:0055113","iVEC"
"GO_Biological_Process_2018","lipid transport (GO:0006869)","1 out of 50",0.221927358925695,0.302319412414084,0.239106963836252,0.325722241552445,-1.39192116527784,2.0954053082832,"abca1a","GO:0006869","iVEC"
"GO_Biological_Process_2018","positive regulation of cell motility (GO:2000147)","1 out of 53",0.233569729718692,0.310264267835278,0.251273532954984,0.335450166494904,-1.43112916618267,2.08125482161378,"cxcl12a","GO:2000147","iVEC"
"GO_Biological_Process_2018","glycoprotein biosynthetic process (GO:0009101)","1 out of 45",0.202133107051429,0.291727240987739,0.218397099297601,0.318644948155516,-1.29291767356013,2.06715408077165,"mgat1a","GO:0009101","iVEC"
"GO_Biological_Process_2018","neutrophil chemotaxis (GO:0030593)","1 out of 47",0.210109931102807,0.297696132619015,0.226746554281897,0.323750427771479,-1.29921954434663,2.02694411701784,"cxcl20","GO:0030593","iVEC"
"GO_Biological_Process_2018","positive regulation of cell migration (GO:0030335)","1 out of 56",0.245039610913924,0.320713608402047,0.263249242823781,0.344546803107596,-1.42469461220449,2.00359847346728,"cxcl12a","GO:0030335","iVEC"
"GO_Biological_Process_2018","definitive hemopoiesis (GO:0060216)","1 out of 53",0.233569729718692,0.310264267835278,0.251273532954984,0.335450166494904,-1.37633431260835,2.00156805685769,"tfec","GO:0060216","iVEC"
"GO_Biological_Process_2018","regulation of endopeptidase activity (GO:0052548)","1 out of 42",0.190018109287747,0.285027163931621,0.205706873276122,0.310416608247286,-1.2000257209466,1.99280579231462,"serpine1","GO:0052548","iVEC"
"GO_Biological_Process_2018","cell morphogenesis (GO:0000902)","1 out of 47",0.210109931102807,0.297696132619015,0.226746554281897,0.323750427771479,-1.25498455965439,1.95793203789814,"cxcl12a","GO:0000902","iVEC"
"GO_Biological_Process_2018","neutrophil migration (GO:1990266)","1 out of 52",0.229708230974901,0.309758069041912,0.247239362783776,0.333398534662971,-1.24479926524051,1.83103167388777,"cxcl20","GO:1990266","iVEC"
"GO_Biological_Process_2018","transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)","1 out of 68",0.289244293842908,0.36428408705687,0.30930155436061,0.389544882142844,-1.47313198341357,1.82739612576,"acvr2aa","GO:0007178","iVEC"
"GO_Biological_Process_2018","neurogenesis (GO:0022008)","1 out of 59",0.256339532603895,0.332245899054563,0.275037029677947,0.356480033611708,-1.2783982609861,1.74022271885464,"snx5","GO:0022008","iVEC"
"GO_Biological_Process_2018","gastrulation with mouth forming second (GO:0001702)","1 out of 56",0.245039610913924,0.320713608402047,0.263249242823781,0.344546803107596,-1.23601458212974,1.73825106708763,"sdcbp2","GO:0001702","iVEC"
"GO_Biological_Process_2018","gastrulation (GO:0007369)","2 out of 149",0.171014169608123,0.281856686946721,0.192183914078381,0.30601721530398,-0.978620828592872,1.72825305652472,"cxcl12a;plekhg5a","GO:0007369","iVEC"
